"strain","num_nodes","mean_diameter","sd_diameter","n","se_diameter","ci_lower","ci_upper"
"Petite w/o Delay",100,12.2566666666667,0.761174648184646,300,0.0439464388029724,12.1701831658965,12.3431501674368
"Petite w/o Delay",105,12.38,0.746631230246856,300,0.0431067741768403,12.2951689001597,12.4648310998403
"Petite w/o Delay",110,12.5233333333333,0.719616831029234,300,0.0415470971108114,12.4415715682654,12.6050950984013
"Petite w/o Delay",115,12.6466666666667,0.704848632121038,300,0.0406944547493021,12.5665828417991,12.7267504915343
"Petite w/o Delay",120,12.7866666666667,0.713807133827642,300,0.0412116740864864,12.70556499052,12.8677683428133
"Petite w/o Delay",125,12.9033333333333,0.731966396021866,300,0.0422600995780985,12.8201684295559,12.9864982371107
"Petite w/o Delay",130,12.9966666666667,0.738335529011183,300,0.0426278216426871,12.9127781117284,13.0805552216049
"Petite w/o Delay",135,13.1033333333333,0.74014521459272,300,0.042732303888452,13.0192391646837,13.1874275019829
"Petite w/o Delay",140,13.2166666666667,0.751624031350716,300,0.0433950336829727,13.1312682923918,13.3020650409415
"Petite w/o Delay",145,13.3033333333333,0.75269119542776,300,0.0434566464296878,13.2178137095063,13.3888529571604
"Petite w/o Delay",150,13.4,0.771568354556165,300,0.0445465197201199,13.3123355821892,13.4876644178108
"Petite w/o Delay",155,13.4766666666667,0.751446023328006,300,0.0433847563849898,13.3912885173915,13.5620448159419
"Petite w/o Delay",160,13.5733333333333,0.757099434730419,300,0.0437111562444921,13.4873128520906,13.659353814576
"Petite w/o Delay",165,13.6533333333333,0.7627328673781,300,0.0440364026300521,13.5666727900787,13.7399938765879
"Petite w/o Delay",170,13.7466666666667,0.773184931749516,300,0.0446398528478945,13.6588185758246,13.8345147575088
"Petite w/o Delay",175,13.83,0.810322203557693,300,0.0467839742354365,13.7379324290653,13.9220675709347
"Petite w/o Delay",180,13.9233333333333,0.799742154656949,300,0.0461731348273481,13.8324678513928,14.0141988152738
"Petite w/o Delay",185,14.0166666666667,0.80740027634565,300,0.0466152766891939,13.9249310806383,14.108402252695
"Petite w/o Delay",190,14.0933333333333,0.800055739418287,300,0.0461912396519853,14.0024322223713,14.1842344442954
"Petite w/o Delay",195,14.1633333333333,0.811696820236573,300,0.0468633377663948,14.0711095805514,14.2555570861153
"Petite w/o Delay",200,14.2366666666667,0.797564576110157,300,0.0460474122713309,14.1460485978742,14.3272847354591
"Petite w/o Delay",205,14.3166666666667,0.782151792799082,300,0.0451575548119698,14.2277997747697,14.4055335585636
"Petite w/o Delay",210,14.3766666666667,0.772514174230379,300,0.0446011266444711,14.2888947862693,14.4644385470641
"Petite w/o Delay",215,14.4666666666667,0.773011888754679,300,0.0446298622059295,14.3788382367053,14.554495096628
"Petite w/o Delay",220,14.5333333333333,0.790128618010312,300,0.045618097030268,14.4435601267412,14.6231065399255
"Petite w/o Delay",225,14.6,0.801336675953013,300,0.0462651945572992,14.5089533509856,14.6910466490144
"Petite w/o Delay",230,14.66,0.804086552521859,300,0.0464239587550253,14.5686409142105,14.7513590857895
"Petite w/o Delay",235,14.75,0.830541589027111,300,0.0479513409997982,14.655635133375,14.844364866625
"Petite w/o Delay",240,14.8266666666667,0.832023496795386,300,0.048036898984691,14.7321334279448,14.9211999053885
"Petite w/o Delay",245,14.8733333333333,0.807959291224797,300,0.0466475514282896,14.7815342328883,14.9651324337783
"Petite w/o Delay",250,14.94,0.803254250722863,300,0.0463759057882556,14.8487354790695,15.0312645209305
"Petite w/o Delay",255,14.9933333333333,0.797124150887835,300,0.0460219843092643,14.9027653049819,15.0839013616848
"Petite w/o Delay",260,15.03,0.811147253105585,300,0.0468316084932935,14.937838688196,15.122161311804
"Petite w/o Delay",265,15.0833333333333,0.80740027634565,300,0.0466152766891939,14.991597747305,15.1750689193617
"Petite w/o Delay",270,15.1333333333333,0.806882324655643,300,0.0465853727344286,15.0416565961848,15.2250100704819
"Petite w/o Delay",275,15.18,0.801920771072132,300,0.0462989173047248,15.0888869869904,15.2711130130096
"Petite w/o Delay",280,15.2366666666667,0.814165281689525,300,0.0470058544548295,15.1441624510652,15.3291708822681
"Petite w/o Delay",285,15.2933333333333,0.822319638287896,300,0.0474766464525432,15.1999026321916,15.386764034475
"Petite w/o Delay",290,15.3666666666667,0.825323827530658,300,0.0476500933993438,15.2728946341323,15.460438699201
"Petite w/o Delay",295,15.4133333333333,0.831540993357716,300,0.0480090416357286,15.318854915915,15.5078117507517
"Petite w/o Delay",300,15.4433333333333,0.838131116303375,300,0.0483895225613955,15.3481061562128,15.5385605104538
"Petite w/o Delay",305,15.5,0.844022856289923,300,0.0487296823281184,15.4041034123824,15.5958965876176
"Petite w/o Delay",310,15.54,0.843071308235093,300,0.0486747446755581,15.4442115258188,15.6357884741812
"Petite w/o Delay",315,15.5833333333333,0.839885058760216,300,0.0484907864763555,15.4879068759502,15.6787597907165
"Petite w/o Delay",320,15.6333333333333,0.853218707462964,300,0.0492606050431367,15.5363919271528,15.7302747395138
"Petite w/o Delay",325,15.6733333333333,0.861643965510053,300,0.0497470375432845,15.5754346622038,15.7712320044629
"Petite w/o Delay",330,15.7133333333333,0.864279363564332,300,0.0498991923208905,15.6151352323026,15.811531434364
"Petite w/o Delay",335,15.7566666666667,0.864066505140997,300,0.0498869029340894,15.6584927502849,15.8548405830485
"Petite w/o Delay",340,15.7933333333333,0.867832163748851,300,0.0501043133351814,15.6947315685729,15.8919350980938
"Petite w/o Delay",345,15.8266666666667,0.871293711286065,300,0.0503041658754238,15.7276716061628,15.9256617271705
"Petite w/o Delay",350,15.8733333333333,0.836433475389043,300,0.0482915092175078,15.7782990395802,15.9683676270864
"Petite w/o Delay",355,15.9233333333333,0.820385476461433,300,0.0473649775674267,15.8301223887038,16.0165442779629
"Petite w/o Delay",360,15.9533333333333,0.828720790970545,300,0.0478462171749883,15.8591753430021,16.0474913236646
"Petite w/o Delay",365,16,0.825998939158906,300,0.047689070987374,15.9061512623138,16.0938487376862
"Petite w/o Delay",370,16.04,0.825026603402018,300,0.0476329331562758,15.9462617376171,16.1337382623829
"Petite w/o Delay",375,16.0766666666667,0.824452116984094,300,0.0475997651674723,15.982993676553,16.1703396567803
"Petite w/o Delay",380,16.11,0.832793582168878,300,0.0480813598844595,16.0153792653543,16.2046207346457
"Petite w/o Delay",385,16.13,0.833917298178104,300,0.0481462376585014,16.0352515904579,16.2247484095421
"Petite w/o Delay",390,16.18,0.846555088812682,300,0.048875880840985,16.0838157039913,16.2761842960087
"Petite w/o Delay",395,16.2233333333333,0.846074284290302,300,0.0488481215789426,16.1272036656,16.3194630010667
"Petite w/o Delay",400,16.2466666666667,0.853375486695745,300,0.0492696566963616,16.1497074474692,16.3436258858641
"Petite w/o Delay",405,16.3066666666667,0.853453865512023,300,0.0492741818994293,16.2096985421878,16.4036347911455
"Petite w/o Delay",410,16.36,0.84426057573029,300,0.0487434070664072,16.2640764030627,16.4559235969373
"Petite w/o Delay",415,16.4133333333333,0.827509190537262,300,0.0477762653913577,16.3193130031925,16.5073536634741
"Petite w/o Delay",420,16.4666666666667,0.831380096650087,300,0.0479997522599825,16.3722065300864,16.5611268032469
"Petite w/o Delay",425,16.51,0.831989998653549,300,0.0480349649685703,16.4154705672858,16.6045294327142
"Petite w/o Delay",430,16.55,0.826504910991445,300,0.0477182832847458,16.4560937745671,16.6439062254329
"Petite w/o Delay",435,16.5833333333333,0.83589350321554,300,0.0482603339095352,16.4883603903937,16.6783062762729
"Petite w/o Delay",440,16.6233333333333,0.84290599948558,300,0.048665200570455,16.5275636412797,16.719103025387
"Petite w/o Delay",445,16.6433333333333,0.839725760829226,300,0.0484815894060217,16.5479249751378,16.7387416915289
"Petite w/o Delay",450,16.67,0.858422758381337,300,0.0495610610629966,16.5724673175038,16.7675326824962
"Petite w/o Delay",455,16.7066666666667,0.842409878602719,300,0.0486365570179279,16.6109533431099,16.8023799902235
"Petite w/o Delay",460,16.7366666666667,0.842429729047771,300,0.0486377030839074,16.6409510877326,16.8323822456007
"Petite w/o Delay",465,16.7666666666667,0.849289820705552,300,0.049033770660436,16.6701716545978,16.8631616787355
"Petite w/o Delay",470,16.7866666666667,0.85455041411049,300,0.0493374911622798,16.6895739540111,16.8837593793222
"Petite w/o Delay",475,16.8133333333333,0.856895435968025,300,0.0494728810623501,16.7159741828766,16.9106924837901
"Petite w/o Delay",480,16.8433333333333,0.853159907823036,300,0.0492572102443426,16.7463986078781,16.9402680587886
"Petite w/o Delay",485,16.8733333333333,0.848344180379344,300,0.0489791740907467,16.7769457634738,16.9697209031928
"Petite w/o Delay",490,16.8933333333333,0.847160645580453,300,0.0489108426772732,16.7970802348897,16.9895864317769
"Petite w/o Delay",495,16.9166666666667,0.843857733945334,300,0.0487201489851086,16.8207888399976,17.0125444933358
"Petite w/o Delay",500,16.9466666666667,0.852198939409097,300,0.0492017287070955,16.8498411249747,17.0434922083587
"Petite w/o Delay",505,16.9666666666667,0.853218707462964,300,0.0492606050431367,16.8697252604861,17.0636080728472
"Petite w/o Delay",510,16.9933333333333,0.849919663066917,300,0.049070134626124,16.8967667595375,17.0898999071291
"Petite w/o Delay",515,17.0233333333333,0.871005774427381,300,0.0502875418331367,16.9243709877755,17.1222956788911
"Petite w/o Delay",520,17.07,0.849020683141075,300,0.049018231995906,16.9735355669301,17.1664644330699
"Petite w/o Delay",525,17.1166666666667,0.847811794179614,300,0.048948436759174,17.0203395857139,17.2129937476194
"Petite w/o Delay",530,17.1433333333333,0.859409197910829,300,0.0496180131757857,17.0456885730846,17.2409780935821
"Petite w/o Delay",535,17.1733333333333,0.855801892077737,300,0.0494097452764073,17.0760984296629,17.2705682370038
"Petite w/o Delay",540,17.1933333333333,0.851492230705637,300,0.0491609268610775,17.0965880868047,17.290078579862
"Petite w/o Delay",545,17.2366666666667,0.846390460481569,300,0.0488663760198565,17.1405010754775,17.3328322578559
"Petite w/o Delay",550,17.2533333333333,0.847476416472545,300,0.0489290737182283,17.1570443574833,17.3496223091833
"Petite w/o Delay",555,17.28,0.854811289781039,300,0.0493525528261414,17.1828776470493,17.3771223529507
"Petite w/o Delay",560,17.29,0.845547061242554,300,0.0488176823420886,17.193930234544,17.386069765456
"Petite w/o Delay",565,17.31,0.850280300035678,300,0.0490909560112234,17.2133924511827,17.4066075488173
"Petite w/o Delay",570,17.3366666666667,0.867465972204095,300,0.0500831712564875,17.2381065080301,17.4352268253032
"Petite w/o Delay",575,17.3533333333333,0.86659805920022,300,0.0500330622758454,17.2548717856465,17.4517948810202
"Petite w/o Delay",580,17.38,0.862988507385584,300,0.049824664704662,17.2819485640764,17.4780514359236
"Petite w/o Delay",585,17.41,0.866643083462686,300,0.0500356617528509,17.3115333367252,17.5084666632748
"Petite w/o Delay",590,17.4366666666667,0.872846928978374,300,0.0503938409407002,17.3374951319413,17.535838201392
"Petite w/o Delay",595,17.4633333333333,0.88199505278242,300,0.0509220081147848,17.3631224027558,17.5635442639108
"Petite w/o Delay",600,17.48,0.886313623648471,300,0.0511713409199877,17.3792983999977,17.5807016000023
"Petite w/o Delay",605,17.5133333333333,0.88265839467743,300,0.0509603061769497,17.413047034863,17.6136196318036
"Petite w/o Delay",610,17.5366666666667,0.885778886824114,300,0.0511404678750389,17.4360258226455,17.6373075106879
"Petite w/o Delay",615,17.5666666666667,0.910119009209953,300,0.0525457454961962,17.4632603351215,17.6700729982118
"Petite w/o Delay",620,17.5833333333333,0.91971470541326,300,0.0530997532748003,17.4788367534438,17.6878299132229
"Petite w/o Delay",625,17.61,0.938528699828267,300,0.054185979748804,17.5033658028049,17.7166341971951
"Petite w/o Delay",630,17.6433333333333,0.937577941761902,300,0.0541310877062489,17.5368071598174,17.7498595068493
"Petite w/o Delay",635,17.66,0.945540492386484,300,0.0545908057809028,17.5525691336456,17.7674308663544
"Petite w/o Delay",640,17.6766666666667,0.939003717864187,300,0.0542134049278947,17.569978498648,17.7833548346853
"Petite w/o Delay",645,17.7233333333333,0.943268115657265,300,0.0544596100492713,17.6161606509516,17.830506015715
"Petite w/o Delay",650,17.75,0.943646240613901,300,0.0544814411038214,17.6427843556383,17.8572156443617
"Petite w/o Delay",655,17.7633333333333,0.947089656940232,300,0.0546802468381153,17.6557264532688,17.8709402133979
"Petite w/o Delay",660,17.78,0.956372746073119,300,0.0552162062390937,17.6713383895288,17.8886616104712
"Petite w/o Delay",665,17.8066666666667,0.958654761664714,300,0.0553479584707039,17.69774577707,17.9155875562634
"Petite w/o Delay",670,17.8433333333333,0.939003717864187,300,0.0542134049278947,17.7366451653147,17.950021501352
"Petite w/o Delay",675,17.8566666666667,0.94113833206877,300,0.054336646936458,17.7497359670429,17.9635973662905
"Petite w/o Delay",680,17.8866666666667,0.950526463289477,300,0.0548786709452042,17.7786693019147,17.9946640314186
"Petite w/o Delay",685,17.92,0.925448458585527,300,0.0534307916685478,17.8148519598338,18.0251480401662
"Petite w/o Delay",690,17.9533333333333,0.942044078431532,300,0.0543889402270938,17.8462997241914,18.0603669424753
"Petite w/o Delay",695,18,0.936084494371105,300,0.0540448634809392,17.8936435096953,18.1063564903047
"Petite w/o Delay",700,18.01,0.930655898459679,300,0.0537314433498609,17.9042602984701,18.1157397015299
"Petite w/o Delay",705,18.0366666666667,0.937149785943101,300,0.0541063681185249,17.9301891395608,18.1431441937725
"Petite w/o Delay",710,18.0566666666667,0.950332922947012,300,0.0548674968883221,17.9486912916728,18.1646420416606
"Petite w/o Delay",715,18.0766666666667,0.941848795046916,300,0.0543776655356261,17.9696552453246,18.1836780880088
"Petite w/o Delay",720,18.0933333333333,0.927806538093648,300,0.0535669354524262,17.9879173717756,18.1987492948911
"Petite w/o Delay",725,18.11,0.931374357592012,300,0.0537729236072063,18.004178668241,18.215821331759
"Petite w/o Delay",730,18.1266666666667,0.941760016485654,300,0.0543725399030019,18.0196653322091,18.2336680011242
"Petite w/o Delay",735,18.1566666666667,0.928257018573336,300,0.0535929439550475,18.051199522205,18.2621338111284
"Petite w/o Delay",740,18.1733333333333,0.930685845330142,300,0.0537331723332332,18.0675902292857,18.2790764373809
"Petite w/o Delay",745,18.1833333333333,0.934147200496907,300,0.0539330137669625,18.0771969553992,18.2894697112675
"Petite w/o Delay",750,18.1866666666667,0.931691500657207,300,0.0537912338706125,18.080809301597,18.2925240317363
"Petite w/o Delay",755,18.1966666666667,0.93142223516302,300,0.0537756878200572,18.0908398951312,18.3024934382022
"Petite w/o Delay",760,18.2166666666667,0.926959042123655,300,0.053518005249785,18.1113469963064,18.3219863370269
"Petite w/o Delay",765,18.23,0.930943348649449,300,0.0537480392943051,18.1242276388186,18.3357723611814
"Petite w/o Delay",770,18.2533333333333,0.926652310147606,300,0.0535002960708909,18.1480485133916,18.358618153275
"Petite w/o Delay",775,18.2766666666667,0.9289773329704,300,0.0536345313261521,18.1711176811835,18.3822156521498
"Petite w/o Delay",780,18.31,0.929217313685831,300,0.0536483866192175,18.2044237482745,18.4155762517255
"Petite w/o Delay",785,18.32,0.927614266505615,300,0.0535558346471154,18.2146058840464,18.4253941159536
"Petite w/o Delay",790,18.33,0.929505208759138,300,0.0536650082490247,18.2243910380761,18.4356089619239
"Petite w/o Delay",795,18.3466666666667,0.925207500303372,300,0.0534168799356413,18.2415460038124,18.4517873295209
"Petite w/o Delay",800,18.3766666666667,0.936864240024318,300,0.0540898821172174,18.2702215828519,18.4831117504814
"Petite w/o Delay",805,18.3933333333333,0.935345815659532,300,0.0540022158456421,18.2870607705754,18.4996058960913
"Petite w/o Delay",810,18.4233333333333,0.941848795046916,300,0.0543776655356261,18.3163219119912,18.5303447546754
"Petite w/o Delay",815,18.4466666666667,0.954038532043808,300,0.0550814403292768,18.3382702660278,18.5550630673055
"Petite w/o Delay",820,18.4733333333333,0.941049486482469,300,0.0543315174341413,18.3664127282093,18.5802539384573
"Petite w/o Delay",825,18.4866666666667,0.944880000992971,300,0.0545526722925186,18.3793108443354,18.5940224889979
"Petite w/o Delay",830,18.5133333333333,0.930613971222046,300,0.0537290226796675,18.4075983955121,18.6190682711546
"Petite w/o Delay",835,18.5333333333333,0.922891099839393,300,0.0532831424924983,18.4284758563613,18.6381908103054
"Petite w/o Delay",840,18.56,0.935941569796736,300,0.0540366117267906,18.4536597485671,18.6663402514329
"Petite w/o Delay",845,18.5766666666667,0.931134932810073,300,0.053759100410976,18.4708725379856,18.6824607953477
"Petite w/o Delay",850,18.6033333333333,0.924936347202775,300,0.0534012249040791,18.4982434784801,18.7084231881865
"Petite w/o Delay",855,18.6133333333333,0.930973286273424,300,0.0537497677438312,18.5075575706849,18.7191090959818
"Petite w/o Delay",860,18.6266666666667,0.929247306917594,300,0.0536501182792608,18.521087007156,18.7322463261773
"Petite w/o Delay",865,18.67,0.911336994232571,300,0.0526160658942639,18.5664552828572,18.7735447171428
"Petite w/o Delay",870,18.6833333333333,0.92334397846312,300,0.0533092894520302,18.5784244009839,18.7882422656828
"Petite w/o Delay",875,18.7066666666667,0.929247306917594,300,0.0536501182792608,18.601087007156,18.8122463261773
"Petite w/o Delay",880,18.7166666666667,0.930560061997885,300,0.0537259102291594,18.6109378539291,18.8223954794042
"Petite w/o Delay",885,18.74,0.924797727138427,300,0.0533932216709325,18.6349258949468,18.8450741050532
"Petite w/o Delay",890,18.7633333333333,0.914755786746848,300,0.0528134499721061,18.6594001782075,18.8672664884592
"Petite w/o Delay",895,18.77,0.912803758943365,300,0.0527007495943254,18.6662886312913,18.8737113687087
"Petite w/o Delay",900,18.79,0.89921928233649,300,0.0519164494717475,18.687832078772,18.892167921228
"Petite w/o Delay",905,18.81,0.888744181829499,300,0.0513116692619975,18.70902224369,18.91097775631
"Petite w/o Delay",910,18.82,0.892705481624862,300,0.0515403750123169,18.7185721668585,18.9214278331415
"Petite w/o Delay",915,18.8333333333333,0.895299256161032,300,0.0516901266549843,18.7316107994912,18.9350558671754
"Petite w/o Delay",920,18.84,0.903948973017503,300,0.0521895182905341,18.7372946985418,18.9427053014582
"Petite w/o Delay",925,18.8633333333333,0.898524741595775,300,0.051876350143386,18.7612443247633,18.9654223419033
"Petite w/o Delay",930,18.88,0.910143507373083,300,0.052547159898304,18.776590885011,18.983409114989
"Petite w/o Delay",935,18.8933333333333,0.915468457792475,300,0.0528545960541097,18.789319205612,18.9973474610547
"Petite w/o Delay",940,18.91,0.91177727140028,300,0.0526414853083934,18.8064052592379,19.0135947407621
"Petite w/o Delay",945,18.9166666666667,0.912412852239596,300,0.0526781805852605,18.8129997121805,19.0203336211528
"Petite w/o Delay",950,18.9366666666667,0.917676043032293,300,0.0529820510473565,18.8324017164826,19.0409316168507
"Petite w/o Delay",955,18.9433333333333,0.914463248211752,300,0.0527965602519075,18.839433415989,19.0472332506777
"Petite w/o Delay",960,18.95,0.907512311386311,300,0.0523952477271786,18.8468898374796,19.0531101625204
"Petite w/o Delay",965,18.96,0.909849485880232,300,0.0525301845594994,18.8566242912839,19.0633757087161
"Petite w/o Delay",970,18.9833333333333,0.897630970994866,300,0.0518247482736831,18.8813458736137,19.085320793053
"Petite w/o Delay",975,18.9933333333333,0.892155832231963,300,0.0515086409898219,18.8919679505162,19.0946987161505
"Petite w/o Delay",980,19.0166666666667,0.8826015563358,300,0.0509570246137657,18.9163868260819,19.1169465072514
"Petite w/o Delay",985,19.03,0.882247813266419,300,0.0509366012481326,18.9297603511624,19.1302396488376
"Petite w/o Delay",990,19.0333333333333,0.887796616157717,300,0.0512569615324297,18.9324632379875,19.1342034286792
"Petite w/o Delay",995,19.05,0.885124181148336,300,0.0511026684252239,18.9494335426376,19.1505664573624
"Petite w/o Delay",1000,19.06,0.878810384729091,300,0.0507381412189979,18.9601509065419,19.1598490934581
"Petite w/o Delay",1005,19.0733333333333,0.877794946889556,300,0.0506795148879978,18.9735996123714,19.1730670542953
"Petite w/o Delay",1010,19.09,0.881944491992847,300,0.0509190889862378,18.9897948140622,19.1902051859378
"Petite w/o Delay",1015,19.1066666666667,0.881976092825997,300,0.0509209134611903,19.0064578902905,19.2068754430429
"Petite w/o Delay",1020,19.1233333333333,0.885476775125418,300,0.0511230254479822,19.0227268147819,19.2239398518848
"Petite w/o Delay",1025,19.15,0.888894695261601,300,0.0513203591590515,19.0490051425838,19.2509948574162
"Petite w/o Delay",1030,19.1566666666667,0.883964667847211,300,0.0510357238935705,19.0562319514343,19.2571013818991
"Petite w/o Delay",1035,19.1766666666667,0.898971293671293,300,0.0519021318394867,19.074526921532,19.2788064118013
"Petite w/o Delay",1040,19.19,0.896238889558577,300,0.0517443764144855,19.0881707064466,19.2918292935534
"Petite w/o Delay",1045,19.2066666666667,0.905550824936975,300,0.052282001254225,19.1037793652403,19.309553968093
"Petite w/o Delay",1050,19.22,0.894950532068392,300,0.0516699930601085,19.1183170876566,19.3216829123434
"Petite w/o Delay",1055,19.2266666666667,0.889527826848613,300,0.0513569130282709,19.1255998738067,19.3277334595266
"Petite w/o Delay",1060,19.2366666666667,0.888794355805621,300,0.0513145660578595,19.1356832096662,19.3376501236672
"Petite w/o Delay",1065,19.2533333333333,0.878480496176645,300,0.0507190950945422,19.1535217213086,19.353144945358
"Petite w/o Delay",1070,19.27,0.863860046883757,300,0.04987498306105,19.17184954109,19.36815045891
"Petite w/o Delay",1075,19.2833333333333,0.871159352595304,300,0.0502964086727959,19.1843535384587,19.382313128208
"Petite w/o Delay",1080,19.2933333333333,0.881217360061904,300,0.0508771080046311,19.1932107630148,19.3934559036519
"Petite w/o Delay",1085,19.3066666666667,0.880457973461726,300,0.050833264798828,19.2066303766936,19.4067029566398
"Petite w/o Delay",1090,19.3166666666667,0.890147984139593,300,0.0513927178261597,19.2155294124826,19.4178039208507
"Petite w/o Delay",1095,19.3533333333333,0.885684487988301,300,0.0511350177557122,19.2527032147637,19.453963451903
"Petite w/o Delay",1100,19.3733333333333,0.885004519132627,300,0.0510957597355258,19.2727804717863,19.4738861948803
"Petite w/o Delay",1105,19.3766666666667,0.8816916445537,300,0.0509044908325323,19.2764902088686,19.4768431244647
"Petite w/o Delay",1110,19.3933333333333,0.883870075249729,300,0.0510302625874086,19.2929093655674,19.4937573010993
"Petite w/o Delay",1115,19.41,0.893248552525348,300,0.0515717292253753,19.3085104639724,19.5114895360276
"Petite w/o Delay",1120,19.43,0.895043953630081,300,0.0516753867564874,19.3283064732415,19.5316935267585
"Petite w/o Delay",1125,19.4433333333333,0.89971505460739,300,0.0519450728971536,19.3411090832172,19.5455575834494
"Petite w/o Delay",1130,19.45,0.90381946875857,300,0.0521820413586585,19.3473094126179,19.5526905873821
"Petite w/o Delay",1135,19.4566666666667,0.904164772229057,300,0.0522019774638223,19.3539368464317,19.5593964869016
"Petite w/o Delay",1140,19.4733333333333,0.897388754933162,300,0.0518107639228404,19.3713733938326,19.575293272834
"Petite w/o Delay",1145,19.4866666666667,0.893953427940541,300,0.051612425226446,19.3850970437711,19.5882362895622
"Petite w/o Delay",1150,19.4966666666667,0.890298260245526,300,0.051401394021181,19.395512338341,19.5978209949923
"Petite w/o Delay",1155,19.5033333333333,0.894046953692541,300,0.0516178249382553,19.4017530841847,19.604913582482
"Petite w/o Delay",1160,19.5133333333333,0.905107519004649,300,0.0522564069742888,19.4104963996499,19.6161702670168
"Petite w/o Delay",1165,19.52,0.908672448536378,300,0.0524622282767674,19.4167580244689,19.6232419755311
"Petite w/o Delay",1170,19.5266666666667,0.908500669847082,300,0.0524523106295168,19.4234442083678,19.6298891249655
"Petite w/o Delay",1175,19.54,0.911685564524235,300,0.0526361906094363,19.4364156788331,19.6435843211669
"Petite w/o Delay",1180,19.55,0.914853278804383,300,0.0528190786786722,19.4460557679755,19.6539442320245
"Petite w/o Delay",1185,19.57,0.920829203166734,300,0.0531640988325982,19.4653767925782,19.6746232074218
"Petite w/o Delay",1190,19.5766666666667,0.927536144788179,300,0.0535513242876563,19.4712814267832,19.6820519065501
"Petite w/o Delay",1195,19.5966666666667,0.929265302391978,300,0.0536511572484587,19.4910849625377,19.7022483707956
"Petite w/o Delay",1200,19.6,0.932504808240314,300,0.0538381902058165,19.4940502281652,19.7059497718348
"Petite w/o Delay",1205,19.6233333333333,0.929697089279588,300,0.0536760864760382,19.5177025702378,19.7289640964289
"Petite w/o Delay",1210,19.63,0.932379270296659,300,0.0538309422692603,19.5240644915946,19.7359355084054
"Petite w/o Delay",1215,19.6433333333333,0.92319908147467,300,0.0533009238205016,19.5384408639584,19.7482258027083
"Petite w/o Delay",1220,19.65,0.922135807872428,300,0.0532395356904539,19.5452283381475,19.7547716618525
"Petite w/o Delay",1225,19.6633333333333,0.930703812989898,300,0.0537342096965529,19.5575881878277,19.769078478839
"Petite w/o Delay",1230,19.6833333333333,0.92334397846312,300,0.0533092894520302,19.5784244009839,19.7882422656828
"Petite w/o Delay",1235,19.69,0.921990721011935,300,0.0532311590966578,19.5852448226949,19.7947551773051
"Petite w/o Delay",1240,19.7033333333333,0.929984835828948,300,0.0536926995308113,19.5976698769144,19.8089967897522
"Petite w/o Delay",1245,19.7233333333333,0.939715794698006,300,0.0542545167030637,19.6165642602326,19.8301024064341
"Petite w/o Delay",1250,19.7333333333333,0.944384329299771,300,0.0545240546739687,19.6260338284627,19.840632838204
"Petite w/o Delay",1255,19.74,0.949775541165026,300,0.054835316436135,19.6320879538727,19.8479120461273
"Petite w/o Delay",1260,19.7433333333333,0.94892416933743,300,0.0547861624607507,19.6355180187726,19.8511486478941
"Petite w/o Delay",1265,19.7533333333333,0.946294775194684,300,0.0546343543191387,19.6458167665185,19.8608499001482
"Petite w/o Delay",1270,19.76,0.948013236716643,300,0.0547335697413682,19.6522881842121,19.8677118157879
"Petite w/o Delay",1275,19.77,0.945204407119147,300,0.054571401888946,19.6626073191402,19.8773926808598
"Petite w/o Delay",1280,19.7866666666667,0.940267283330949,300,0.0542863569141322,19.6798349342699,19.8934983990635
"Petite w/o Delay",1285,19.7966666666667,0.933574184563014,300,0.0538999306765942,19.6905953939276,19.9027379394057
"Petite w/o Delay",1290,19.82,0.936584558623248,300,0.0540737347039979,19.7135866931588,19.9264133068412
"Petite w/o Delay",1295,19.8333333333333,0.93905714235659,300,0.0542164893924018,19.7266390953054,19.9400275713612
"Petite w/o Delay",1300,19.8533333333333,0.928094870789714,300,0.0535835823483952,19.7478846118551,19.9587820548116
"Grande",1,0,0,300,0,0,0
"Grande",5,3.55333333333333,0.497978074582377,300,0.0287507775410667,3.49675382520156,3.60991284146511
"Grande",10,5.51666666666667,0.526605418167817,300,0.0304035779935904,5.45683456348733,5.57649876984601
"Grande",15,6.74666666666667,0.450739513747204,300,0.0260234579596349,6.69545433165622,6.79787900167712
"Grande",20,7.46666666666667,0.538381902058165,300,0.0310834936080105,7.40549653737725,7.52783679595608
"Grande",25,8.11666666666667,0.630646179911005,300,0.0364103741735028,8.04501361106885,8.18831972226449
"Grande",30,8.75333333333333,0.454434363641678,300,0.0262367802177539,8.70170119512206,8.80496547154461
"Grande",35,9.20333333333333,0.450182670715192,300,0.0259913086121921,9.15218426597756,9.25448240068911
"Grande",40,9.43666666666667,0.54188037118705,300,0.0312854778173417,9.37509904665903,9.49823428667431
"Grande",45,9.80333333333333,0.610380293394292,300,0.0352403226699237,9.73398285680374,9.87268380986292
"Grande",50,10.13,0.664257072370314,300,0.0383508999544113,10.0545281261443,10.2054718738557
"Grande",55,10.4333333333333,0.616567981497782,300,0.0355975690091449,10.3632798211336,10.503386845533
"Grande",60,10.71,0.503399812512339,300,0.0290638017264006,10.6528044822868,10.7671955177132
"Grande",65,11.01,0.396346188329527,300,0.0228830578524334,10.9649677515332,11.0550322484668
"Grande",70,11.1566666666667,0.446602434690101,300,0.0257846035889072,11.105924380259,11.2074089530744
"Grande",75,11.3,0.500835422470633,300,0.028915746598312,11.243095844366,11.356904155634
