"date","strain","time_lapse_replicate","id_file","file_id","replicate","timepoint","LABEL","ID","TRACK_ID","QUALITY","POSITION_X","POSITION_Y","POSITION_Z","POSITION_T","FRAME","RADIUS","VISIBILITY","MANUAL_SPOT_COLOR","MEAN_INTENSITY_CH1","MEDIAN_INTENSITY_CH1","MIN_INTENSITY_CH1","MAX_INTENSITY_CH1","TOTAL_INTENSITY_CH1","STD_INTENSITY_CH1","CONTRAST_CH1","SNR_CH1","ELLIPSE_X0","ELLIPSE_Y0","ELLIPSE_MAJOR","ELLIPSE_MINOR","ELLIPSE_THETA","ELLIPSE_ASPECTRATIO","AREA","PERIMETER","CIRCULARITY","SOLIDITY","SHAPE_INDEX","minutes","division_id","spot_num","percentage_cell_cycle","division_number","dt_minutes","percentage_max_area","cell_id","mother_cell_id","mod_mother_cell_id","complete_cell_id","x_outward","y_outward","x_inward","y_inward","angle_to_bud_scar","num_div_parent","mother_displacement","angle_to_center"
"2022dec1","PA3-t1000",4,"2022dec1_gob2151_4","2022dec1_PA3-t1000_4","PA3","t1000","ID2808",2808,85,1059,144.967215136682,143.247623851227,0,49500,165,2.68639777118913,1,NA,10303.3168880455,10493,6846,13632,10859696,1356.53216262039,-0.966810502894795,-442.504453054489,0.00538863817037213,-0.00109587349901459,3.19763026410933,2.28784165427954,0.779003036665352,1.39766240295869,22.672035328752,17.7259728219147,0.906734656855203,0.981826654240447,3.72275816025117,825,"2022dec1_gob2151_4_85_38",24,1,1,120,73.4402230742418,"PA3_t1000_4_2022dec1_0020","PA3_t1000_4_2022dec1_0018_1","PA3_t1000_4_2022dec1_0018","PA3_t1000_4_2022dec1_0020_0",146.104954893099,144.370903902308,143.829475380265,142.124343800146,8.57091627332153,0,0,6.90115059417673
"2022dec1","PA3-t1000",4,"2022dec1_gob2151_4","2022dec1_PA3-t1000_4","PA3","t1000","ID2563",2563,54,1451,103.451304274809,79.8784834886632,0,29700,99,3.15164323511784,1,NA,8891.70220082531,8895,6425,13709,12928535,1444.482527731,-0.969834864347645,-395.817618355263,0.0186461772170233,-0.0165952886659588,3.35496660973656,2.98917396846219,-0.636167075727635,1.12237248321233,31.2049845530996,21.2736547048376,0.866462206241518,0.977747808496291,3.80829094318867,495,"2022dec1_gob2151_4_54_23",3,1,2,10,94.0947436729396,"PA3_t1000_4_2022dec1_0011","PA3_t1000_4_2022dec1_0011_1","PA3_t1000_4_2022dec1_0011","PA3_t1000_4_2022dec1_0011_1",104.80063639209,78.8818626603715,102.101972157528,80.8751043169549,159.284445860203,0,0,81.7507541540719
"2022dec1","PA3-t1000",4,"2022dec1_gob2151_4","2022dec1_PA3-t1000_4","PA3","t1000","ID2573",2573,54,2043,68.3028503980412,58.9060500816174,0,30300,101,3.74282657724162,1,NA,8534.66062683644,8383,6145,12849,17427777,1370.97218316187,-0.97016622571713,-404.87928832702,-0.0158992636084974,0.00325386332219394,5.17765167486571,2.7412463361174,1.15547669485662,1.88879474516659,44.0097885593714,26.1695234061156,0.807546462831478,0.983409473431112,3.94476532840611,505,"2022dec1_gob2151_4_54_24",24,1,1,120,96.2579430454224,"PA3_t1000_4_2022dec1_0012","PA3_t1000_4_2022dec1_0008_1","PA3_t1000_4_2022dec1_0008","PA3_t1000_4_2022dec1_0012_0",67.2583047095967,56.5373070560209,69.3473960864857,61.2747931072139,2.44817294848828,0,0,1.12681834967746
"2022dec1","PA3-t1000",4,"2022dec1_gob2151_4","2022dec1_PA3-t1000_4","PA3","t1000","ID2583",2583,54,1991,66.6228380735306,78.0024758786556,0,30300,101,3.69864015996222,1,NA,9786.3991008991,9693,8013,13261,19592371,998.81255288532,-0.968143013280671,-595.530142282269,0.0191325566440503,0.00820730158684363,4.81519631728215,2.88255401803705,-0.338826256694441,1.67046178047382,42.9767959672688,25.2062692148063,0.850015329000403,0.983501600590987,3.84495758334043,505,"2022dec1_gob2151_4_54_25",23,1,1,115,100,"PA3_t1000_4_2022dec1_0013","PA3_t1000_4_2022dec1_0004_2","PA3_t1000_4_2022dec1_0004","PA3_t1000_4_2022dec1_0013_0",64.3521228385599,78.8027141026639,68.8935533085013,77.2022376546473,43.3643083715173,1,4.40299263881861,47.3727853530483
"2022dec1","PA3-t1000",4,"2022dec1_gob2151_4","2022dec1_PA3-t1000_4","PA3","t1000","ID2133",2133,54,2250,109.774697870435,91.9146549199582,0,2400,8,3.93640113899536,1,NA,10827.4520123839,10263,5812,16383,24480869,2122.58180179914,-0.960033129521199,-245.063089303506,-0.0580029820615819,-0.0187630224375207,6.12163159647267,2.5876768497215,0.85164218261872,2.36568627073025,48.6797759028353,29.5000203186721,0.702932792578795,0.973531310522918,4.22812706087411,40,"2022dec1_gob2151_4_54_1",9,1,1,40,100,"PA3_t1000_4_2022dec1_0001","PA3_t1000_4_2022dec1_0001_0","PA3_t1000_4_2022dec1_0001","PA3_t1000_4_2022dec1_0001_0",107.75839000282,89.6118097376394,111.79100573805,94.217500102277,NA,NA,NA,NA
"2022dec1","PA3-t1000",4,"2022dec1_gob2151_4","2022dec1_PA3-t1000_4","PA3","t1000","ID2657",2657,54,1306,106.555227950306,74.7958601677957,0,35400,118,2.99563362208006,1,NA,11330.6003051106,11097,9758,14478,14854417,922.929566738552,-0.954584586674007,-516.090069939616,0.0477533333877374,-0.0227704492580007,3.40221751359241,2.61827735090842,2.28017273567176,1.29941066495954,28.1920894928003,21.5444925291799,0.763246095908587,0.979805534779356,4.0576318072387,590,"2022dec1_gob2151_4_54_29",17,1,1,105,100,"PA3_t1000_4_2022dec1_0015","PA3_t1000_4_2022dec1_0011_1","PA3_t1000_4_2022dec1_0011","PA3_t1000_4_2022dec1_0015_0",107.663263403136,73.5051129277363,105.447192497476,76.086607407855,32.6432288256742,0,0,27.5491385011411
"2022dec1","PA3-t1000",4,"2022dec1_gob2151_4","2022dec1_PA3-t1000_4","PA3","t1000","ID2665",2665,54,1653,63.4621000105692,48.0078505735405,0,36600,122,3.36299781491179,1,NA,8270.47065940714,8287,5833,11872,13671088,1394.53500278311,-0.97165759410751,-406.637416442342,-0.00257700897095938,0.0129006082291151,4.22768790405564,2.70353766807157,1.32900270803654,1.56376142044703,35.5306410325292,23.3068432056103,0.821951132113487,0.970320305612694,3.91004659702136,610,"2022dec1_gob2151_4_54_32",21,1,1,100,81.8136769078295,"PA3_t1000_4_2022dec1_0016","PA3_t1000_4_2022dec1_0012_1","PA3_t1000_4_2022dec1_0012","PA3_t1000_4_2022dec1_0016_0",62.9559518014257,45.9554982051823,63.9682482197127,50.0602029418987,2.30950792453197,0,0,0.153721226519443
"2022dec1","PA3-t1000",4,"2022dec1_gob2151_4","2022dec1_PA3-t1000_4","PA3","t1000","ID2672",2672,54,1059,66.2765502054792,56.64535515002,0,36300,121,2.69149288770842,1,NA,8997.3893637227,8735,7545,11915,9474251,1022.90990015794,-0.966533719445475,-508.064313578986,-0.0114030756335312,-0.0227648560807156,3.12680939765474,2.37963629185237,1.17768183311106,1.3139862626741,22.7581180447605,17.9819902761803,0.884444718364296,0.977808599167823,3.76937708125092,605,"2022dec1_gob2151_4_54_31",20,1,2,95,54.9065420560747,"PA3_t1000_4_2022dec1_0012","PA3_t1000_4_2022dec1_0012_1","PA3_t1000_4_2022dec1_0012","PA3_t1000_4_2022dec1_0012_1",65.6776611607207,55.2012062088149,66.8754392502376,58.0895040912251,36.4323607685412,0,0,18.0743634260609
"2022dec1","PA3-t1000",4,"2022dec1_gob2151_4","2022dec1_PA3-t1000_4","PA3","t1000","ID2705",2705,54,774,59.1528543762331,80.0785956041989,0,33900,113,2.31079334577919,1,NA,8120.88688946015,8038,5469,11651,6318050,1490.1683890089,-0.970240695732028,-355.348775840219,-0.0110005143055635,-0.0137771340451373,2.79838102131557,1.96024787794137,2.70254773388068,1.42756487728195,16.7753692821663,15.4881602399612,0.878784294922117,0.982356647763075,3.78149724711021,565,"2022dec1_gob2151_4_54_28",9,1,1,55,100,"PA3_t1000_4_2022dec1_0017","PA3_t1000_4_2022dec1_0013_1","PA3_t1000_4_2022dec1_0013","PA3_t1000_4_2022dec1_0017_0",57.8863658123747,80.6733567350159,60.4193429400915,79.4838344733819,5.98292417319503,0,0,3.88119833717797
"2022dec1","PA3-t1000",4,"2022dec1_gob2151_4","2022dec1_PA3-t1000_4","PA3","t1000","ID2716",2716,54,1012,61.3554028711876,40.1735070564714,0,39300,131,2.6270937783788,1,NA,8459.24305555555,8428,6352,11699,8526917,1290.9319880101,-0.970070944875067,-424.784467075705,0.00463679998529764,-0.00793186898919524,3.71947926038165,1.88170739498338,1.27236048600506,1.97665124253524,21.6820840946536,18.7653284781847,0.77374623122631,0.975786924939467,4.03000568399098,655,"2022dec1_gob2151_4_54_33",5,1,1,40,100,"PA3_t1000_4_2022dec1_0019","PA3_t1000_4_2022dec1_0016_1","PA3_t1000_4_2022dec1_0016","PA3_t1000_4_2022dec1_0019_0",60.8085919084114,38.3959724539699,61.9022138339638,41.9510416589729,0.588499020320598,0,0,1.19734960970953
"2022dec1","PA3-t1000",4,"2022dec1_gob2151_4","2022dec1_PA3-t1000_4","PA3","t1000","ID2717",2717,54,1392,63.3880957915403,47.2110686695805,0,39300,131,3.08907609538666,1,NA,8924.33931133429,8851,6793,12147,12440529,1118.31357963116,-0.967436310592938,-474.16691867741,0.0293640272610482,-0.00766019126377356,3.53790573855163,2.73704820047741,1.39989113141497,1.29259898964678,29.9783058499777,20.4548094839768,0.900380482960812,0.983409812919168,3.73587120807689,655,"2022dec1_gob2151_4_54_34",8,1,2,40,97.7886977886977,"PA3_t1000_4_2022dec1_0016","PA3_t1000_4_2022dec1_0016_1","PA3_t1000_4_2022dec1_0016","PA3_t1000_4_2022dec1_0016_1",63.087242146951,45.4678872853704,63.6889494361296,48.9542500537906,179.625580883938,0,0,8.54740888123283
"2022dec1","PA3-t1000",4,"2022dec1_gob2151_4","2022dec1_PA3-t1000_4","PA3","t1000","ID2229",2229,54,1666,95.6251087828145,87.4080429175881,0,9300,31,3.37976084119626,1,NA,9646.45023980815,9605,5674,14354,16090279,1846.45856771103,-0.965540003717933,-292.76085219478,-0.0169100883299562,0.00211540079176393,4.61196017576291,2.49079466067094,0.810450610536354,1.85160191989515,35.8857322360645,23.465206437893,0.818998144182601,0.978867038450249,3.91708930605016,155,"2022dec1_gob2151_4_54_3",21,1,1,110,100,"PA3_t1000_4_2022dec1_0002","PA3_t1000_4_2022dec1_0001_1","PA3_t1000_4_2022dec1_0001","PA3_t1000_4_2022dec1_0002_0",94.0358918932221,85.737134828093,97.2143256724069,89.0789510070832,36.0733569902799,0,0,31.1289436107391
"2022dec1","PA3-t1000",4,"2022dec1_gob2151_4","2022dec1_PA3-t1000_4","PA3","t1000","ID2298",2298,54,2017,81.8166236020933,78.7425897512944,0,16500,55,3.71481067059295,1,NA,8927.57617866005,8924,6471,12701,17989066,1267.95801207516,-0.969026577394066,-440.560116670688,-0.0573854821575687,-0.107334616287188,5.55944158511933,2.54158044372487,0.875484224752472,2.18739548411522,43.3534078498062,27.2677962937631,0.73271152654344,0.973188405797102,4.14131647597202,275,"2022dec1_gob2151_4_54_8",23,1,1,115,100,"PA3_t1000_4_2022dec1_0004","PA3_t1000_4_2022dec1_0002_1","PA3_t1000_4_2022dec1_0002","PA3_t1000_4_2022dec1_0004_0",80.0358646372747,76.6081705811671,83.5973825669119,80.8770089214217,17.9335177089276,0,0,14.3252566515606
