file_num,sim_number,cluster_size,overlap_vol,not_added_nodes
1,5,330,6.775720e+01,0
1,5,335,6.980783e+01,0
1,5,340,7.120157e+01,0
1,5,345,7.361643e+01,0
1,5,350,7.603526e+01,0
1,5,355,7.842558e+01,0
1,5,360,8.097856e+01,0
1,5,365,8.227127e+01,0
1,5,370,8.438477e+01,0
1,5,375,8.636833e+01,0
1,5,380,8.733530e+01,0
1,5,385,8.743043e+01,0
1,5,390,8.843898e+01,0
1,5,395,9.079961e+01,0
1,5,400,9.232427e+01,0
1,5,405,9.936435e+01,0
1,5,410,1.005075e+02,0
1,5,415,1.030470e+02,0
1,5,420,1.054788e+02,0
1,5,425,1.094943e+02,0
1,5,430,1.105822e+02,0
1,5,435,1.117590e+02,0
1,5,440,1.125721e+02,0
1,5,445,1.143618e+02,0
1,5,450,1.151931e+02,0
1,5,455,1.175712e+02,0
1,5,460,1.196812e+02,0
1,5,465,1.209156e+02,0
1,5,470,1.223777e+02,0
1,5,475,1.262838e+02,0
1,5,480,1.286444e+02,0
1,5,485,1.316283e+02,0
1,5,490,1.344686e+02,0
1,5,495,1.359339e+02,0
1,5,500,1.400651e+02,0
1,6,5,0,0
1,6,10,1.995864e-01,0
1,6,15,2.798750e-01,0
1,6,20,6.137353e-01,0
1,6,25,8.847633e-01,0
1,6,30,1.487101e+00,0
1,6,35,2.729914e+00,0
1,6,40,3.109297e+00,0
1,6,45,3.240546e+00,0
1,6,50,4.446304e+00,0
1,6,55,4.691148e+00,0
1,6,60,5.180332e+00,0
1,6,65,5.772231e+00,0
1,6,70,6.011638e+00,0
1,6,75,7.002400e+00,0
1,6,80,7.496934e+00,0
1,6,85,8.445769e+00,0
1,6,90,9.009754e+00,0
1,6,95,1.015425e+01,0
1,6,100,1.081221e+01,0
1,6,105,1.126768e+01,0
1,6,110,1.165652e+01,0
1,6,115,1.375887e+01,0
1,6,120,1.445565e+01,0
1,6,125,1.478807e+01,0
1,6,130,1.577462e+01,0
1,6,135,1.723268e+01,0
1,6,140,1.723301e+01,0
1,6,145,1.739461e+01,0
1,6,150,1.924559e+01,0
1,6,155,2.104960e+01,0
1,6,160,2.156147e+01,0
1,6,165,2.208389e+01,0
1,6,170,2.250459e+01,0
1,6,175,2.270794e+01,0
1,6,180,2.397510e+01,0
1,6,185,2.695024e+01,0
1,6,190,2.779559e+01,0
1,6,195,2.835395e+01,0
1,6,200,3.118384e+01,0
1,6,205,3.277787e+01,0
1,6,210,3.616796e+01,0
1,6,215,3.815886e+01,0
1,6,220,4.126307e+01,0
1,6,225,4.437102e+01,0
1,6,230,4.947528e+01,0
1,6,235,5.161580e+01,0
1,6,240,5.298991e+01,0
1,6,245,5.343972e+01,0
1,6,250,5.468035e+01,0
1,6,255,5.583026e+01,0
1,6,260,5.748765e+01,0
1,6,265,5.757045e+01,0
1,6,270,5.903124e+01,0
1,6,275,6.014339e+01,0
1,6,280,6.345379e+01,0
1,6,285,6.495867e+01,0
1,6,290,6.592936e+01,0
1,6,295,6.741447e+01,0
1,6,300,6.869427e+01,0
1,6,305,6.919570e+01,0
1,6,310,7.316603e+01,0
1,6,315,7.560164e+01,0
1,6,320,7.882888e+01,0
1,6,325,8.031826e+01,0
1,6,330,8.118536e+01,0
1,6,335,8.380375e+01,0
1,6,340,8.523282e+01,0
1,6,345,8.743234e+01,0
1,6,350,8.978229e+01,0
1,6,355,9.146310e+01,0
1,6,360,9.327954e+01,0
1,6,365,9.449679e+01,0
1,6,370,9.907437e+01,0
1,6,375,9.989340e+01,0
1,6,380,1.025847e+02,0
1,6,385,1.051022e+02,0
1,6,390,1.070207e+02,0
1,6,395,1.104081e+02,0
1,6,400,1.130791e+02,0
1,6,405,1.177040e+02,0
1,6,410,1.190438e+02,0
1,6,415,1.205191e+02,0
1,6,420,1.216867e+02,0
1,6,425,1.255691e+02,0
1,6,430,1.278152e+02,0
1,6,435,1.300607e+02,0
1,6,440,1.335964e+02,0
1,6,445,1.354067e+02,0
1,6,450,1.370604e+02,0
1,6,455,1.401060e+02,0
1,6,460,1.404755e+02,0
1,6,465,1.405608e+02,0
1,6,470,1.432565e+02,0
1,6,475,1.476423e+02,0
1,6,480,1.479364e+02,0
1,6,485,1.503174e+02,0
1,6,490,1.528553e+02,0
1,6,495,1.544563e+02,0
1,6,500,1.565516e+02,0
1,7,5,0,0
1,7,10,3.710583e-01,0
1,7,15,5.230776e-01,0
1,7,20,5.275505e-01,0
1,7,25,5.350380e-01,0
1,7,30,1.634482e+00,0
1,7,35,1.941432e+00,0
1,7,40,1.985376e+00,0
1,7,45,2.028668e+00,0
1,7,50,2.429201e+00,0
1,7,55,3.019283e+00,0
1,7,60,4.177494e+00,0
1,7,65,6.144409e+00,0
1,7,70,6.809431e+00,0
1,7,75,7.984796e+00,0
1,7,80,8.119926e+00,0
1,7,85,8.808686e+00,0
1,7,90,9.020216e+00,0
1,7,95,9.413072e+00,0
1,7,100,9.612734e+00,0
1,7,105,1.069808e+01,0
1,7,110,1.228027e+01,0
1,7,115,1.584736e+01,0
1,7,120,1.700508e+01,0
1,7,125,1.770626e+01,0
1,7,130,1.905647e+01,0
1,7,135,2.000072e+01,0
1,7,140,2.010075e+01,0
1,7,145,2.081132e+01,0
1,7,150,2.101811e+01,0
1,7,155,2.337990e+01,0
1,7,160,2.365338e+01,0
1,7,165,2.550023e+01,0
1,7,170,2.734695e+01,0
1,7,175,2.800583e+01,0
1,7,180,2.878145e+01,0
1,7,185,2.930787e+01,0
1,7,190,2.962271e+01,0
1,7,195,3.047871e+01,0
1,7,200,3.153108e+01,0
1,7,205,3.239888e+01,0
1,7,210,3.591632e+01,0
1,7,215,3.709127e+01,0
1,7,220,3.965173e+01,0
1,7,225,4.013645e+01,0
1,7,230,4.223763e+01,0
1,7,235,4.498819e+01,0
1,7,240,4.947391e+01,0
1,7,245,5.048073e+01,0
1,7,250,5.158982e+01,0
1,7,255,5.409923e+01,0
1,7,260,5.621187e+01,0
1,7,265,5.691465e+01,0
1,7,270,5.776352e+01,0
1,7,275,5.806280e+01,0
1,7,280,5.910195e+01,0
1,7,285,5.982489e+01,0
1,7,290,6.268928e+01,0
1,7,295,6.565769e+01,0
1,7,300,6.934245e+01,0
1,7,305,6.965589e+01,0
1,7,310,7.170004e+01,0
1,7,315,7.331756e+01,0
1,7,320,7.528463e+01,0
1,7,325,7.824070e+01,0
1,7,330,7.949628e+01,0
1,7,335,8.011145e+01,0
1,7,340,8.352738e+01,0
1,7,345,8.419519e+01,0
1,7,350,8.453761e+01,0
1,7,355,8.453787e+01,0
1,7,360,8.868868e+01,0
1,7,365,9.133951e+01,0
1,7,370,9.245776e+01,0
1,7,375,9.293923e+01,0
1,7,380,9.440711e+01,0
1,7,385,9.607076e+01,0
1,7,390,1.004405e+02,0
1,7,395,1.028287e+02,0
1,7,400,1.059612e+02,0
1,7,405,1.069192e+02,0
1,7,410,1.092098e+02,0
1,7,415,1.132051e+02,0
1,7,420,1.152379e+02,0
