"sim_number","transfer","time","strain1","strain2","clusters_pop1_b","clusters_pop2_b","cells_pop1_b","cells_pop2_b","total_clusters_b","total_cells_b","clusters_pop1_a","clusters_pop2_a","cells_pop1_a","cells_pop2_a","total_clusters_a","total_cells_a","experiment"
40,8,960,"petite","second-15min",84,388,12498,87575,472,100073,9742,40926,1324534,8848309,50668,10172843,"Equal Growth Rates"
40,9,960,"petite","second-15min",58,400,8185,91964,458,100149,6364,42772,864610,9277380,49136,10141990,"Equal Growth Rates"
40,10,960,"petite","second-15min",38,413,5125,94917,451,100042,4034,44174,545168,9584694,48208,10129862,"Equal Growth Rates"
40,11,960,"petite","second-15min",32,411,4410,95762,443,100172,3408,44438,464921,9674148,47846,10139069,"Equal Growth Rates"
40,12,960,"petite","second-15min",21,416,2862,97309,437,100171,2221,45509,301800,9837273,47730,10139073,"Equal Growth Rates"
40,13,960,"petite","second-15min",13,431,1644,98405,444,100049,1303,45581,173954,9935992,46884,10109946,"Equal Growth Rates"
40,14,960,"petite","second-15min",5,427,741,99343,432,100084,585,46251,78731,10044389,46836,10123120,"Equal Growth Rates"
40,15,960,"petite","second-15min",4,431,410,99647,435,100057,305,46197,43278,10055082,46502,10098360,"Equal Growth Rates"
40,16,960,"petite","second-15min",3,433,552,99522,436,100074,430,46072,59216,10047785,46502,10107001,"Equal Growth Rates"
40,17,960,"petite","second-15min",3,425,449,99669,428,100118,343,46294,48714,10071340,46637,10120054,"Equal Growth Rates"
40,18,960,"petite","second-15min",5,438,701,99474,443,100175,551,46170,73454,10058595,46721,10132049,"Equal Growth Rates"
40,19,960,"petite","second-15min",2,423,158,99971,425,100129,127,46353,16543,10101754,46480,10118297,"Equal Growth Rates"
23,1,955,"petite","second-15min",359,224,50041,50191,583,100232,38641,22878,5177001,4948129,61519,10125130,"Equal Growth Rates"
23,2,955,"petite","second-15min",349,228,48527,51663,577,100190,36931,23442,4994690,5090201,60373,10084891,"Equal Growth Rates"
23,3,955,"petite","second-15min",272,255,41109,59079,527,100188,31092,26859,4235214,5815058,57951,10050272,"Equal Growth Rates"
23,4,955,"petite","second-15min",286,267,39683,60422,553,100105,30136,27392,4096375,5949873,57528,10046248,"Equal Growth Rates"
23,5,955,"petite","second-15min",228,289,33136,66963,517,100099,25271,30214,3423219,6593931,55485,10017150,"Equal Growth Rates"
23,6,960,"petite","second-15min",200,318,28180,71867,518,100047,21920,33478,2979867,7267806,55398,10247673,"Equal Growth Rates"
23,7,960,"petite","second-15min",174,312,26267,73854,486,100121,20490,34279,2782969,7460431,54769,10243400,"Equal Growth Rates"
23,8,960,"petite","second-15min",141,335,20178,79966,476,100144,15670,37280,2134721,8086975,52950,10221696,"Equal Growth Rates"
23,9,960,"petite","second-15min",107,374,15615,84782,481,100397,12116,39408,1650044,8559816,51524,10209860,"Equal Growth Rates"
23,10,960,"petite","second-15min",88,372,12527,87561,460,100088,9735,40710,1325380,8831253,50445,10156633,"Equal Growth Rates"
23,11,960,"petite","second-15min",67,399,9205,90822,466,100027,7208,42209,976102,9171449,49417,10147551,"Equal Growth Rates"
23,12,960,"petite","second-15min",46,390,6618,93521,436,100139,5171,43346,701663,9438850,48517,10140513,"Equal Growth Rates"
23,13,960,"petite","second-15min",27,415,4161,96055,442,100216,3222,44632,440026,9714751,47854,10154777,"Equal Growth Rates"
23,14,960,"petite","second-15min",20,410,2822,97231,430,100053,2196,45106,298243,9826281,47302,10124524,"Equal Growth Rates"
23,15,960,"petite","second-15min",28,404,4059,96042,432,100101,3154,44608,428876,9706133,47762,10135009,"Equal Growth Rates"
23,16,960,"petite","second-15min",17,425,2488,97801,442,100289,1972,45443,262989,9889269,47415,10152258,"Equal Growth Rates"
23,17,960,"petite","second-15min",11,420,1463,98994,431,100457,1146,45978,155881,10002616,47124,10158497,"Equal Growth Rates"
23,18,960,"petite","second-15min",5,424,797,99255,429,100052,616,46151,84642,10028209,46767,10112851,"Equal Growth Rates"
23,19,960,"petite","second-15min",1,447,112,99962,448,100074,85,46407,11900,10111481,46492,10123381,"Equal Growth Rates"
23,20,960,"petite","second-15min",1,432,52,100095,433,100147,40,46470,5421,10112490,46510,10117911,"Equal Growth Rates"
23,21,960,"petite","second-15min",1,436,107,99962,437,100069,82,46481,11056,10102579,46563,10113635,"Equal Growth Rates"
23,22,960,"petite","second-15min",1,430,108,99913,431,100021,92,46430,11511,10091886,46522,10103397,"Equal Growth Rates"
24,1,955,"petite","second-15min",366,229,50066,50130,595,100196,38695,22665,5178676,4938674,61360,10117350,"Equal Growth Rates"
24,2,955,"petite","second-15min",291,238,43753,56631,529,100384,33224,25558,4513157,5571423,58782,10084580,"Equal Growth Rates"
24,3,955,"petite","second-15min",268,260,39937,60108,528,100045,30207,27154,4117921,5920357,57361,10038278,"Equal Growth Rates"
24,4,955,"petite","second-15min",223,287,32778,67343,510,100121,24908,30436,3385948,6635933,55344,10021881,"Equal Growth Rates"
24,5,960,"petite","second-15min",203,304,29671,70414,507,100085,22991,32810,3133757,7120972,55801,10254729,"Equal Growth Rates"
24,6,960,"petite","second-15min",162,332,23640,76579,494,100219,18463,35492,2503491,7726128,53955,10229619,"Equal Growth Rates"
24,7,960,"petite","second-15min",138,343,19181,80941,481,100122,14957,37608,2030661,8182703,52565,10213364,"Equal Growth Rates"
24,8,960,"petite","second-15min",111,370,16286,84211,481,100497,12743,39076,1728273,8522209,51819,10250482,"Equal Growth Rates"
24,9,960,"petite","second-15min",89,380,13430,86905,469,100335,10466,40289,1420581,8777909,50755,10198490,"Equal Growth Rates"
24,10,960,"petite","second-15min",69,398,10026,90427,467,100453,7831,41856,1060954,9140687,49687,10201641,"Equal Growth Rates"
24,11,960,"petite","second-15min",43,400,6150,93940,443,100090,4833,43650,653513,9499730,48483,10153243,"Equal Growth Rates"
24,12,960,"petite","second-15min",34,403,5503,94514,437,100017,4265,43892,580702,9543162,48157,10123864,"Equal Growth Rates"
24,13,960,"petite","second-15min",22,421,3030,97009,443,100039,2371,45049,320776,9787543,47420,10108319,"Equal Growth Rates"
24,14,960,"petite","second-15min",23,429,3458,96701,452,100159,2703,44848,365294,9754775,47551,10120069,"Equal Growth Rates"
24,15,960,"petite","second-15min",20,424,2771,97347,444,100118,2106,45524,293405,9851668,47630,10145073,"Equal Growth Rates"
24,16,960,"petite","second-15min",13,424,1740,98281,437,100021,1374,45753,186603,9923655,47127,10110258,"Equal Growth Rates"
24,17,960,"petite","second-15min",8,436,1068,99247,444,100315,835,46031,113356,10036870,46866,10150226,"Equal Growth Rates"
24,18,960,"petite","second-15min",7,443,1138,99099,450,100237,891,46069,120387,10006648,46960,10127035,"Equal Growth Rates"
24,19,960,"petite","second-15min",10,432,1728,98272,442,100000,1344,45575,183664,9917207,46919,10100871,"Equal Growth Rates"
24,20,960,"petite","second-15min",9,426,1363,98940,435,100303,1092,45799,145516,9989458,46891,10134974,"Equal Growth Rates"
24,21,960,"petite","second-15min",11,427,1587,98611,438,100198,1250,45803,168472,9961618,47053,10130090,"Equal Growth Rates"
24,22,960,"petite","second-15min",5,433,692,99308,438,100000,542,45974,73696,10026957,46516,10100653,"Equal Growth Rates"
24,23,960,"petite","second-15min",3,438,263,99753,441,100016,208,46249,28228,10071496,46457,10099724,"Equal Growth Rates"
24,24,960,"petite","second-15min",4,438,575,99675,442,100250,436,46263,60459,10070373,46699,10130832,"Equal Growth Rates"
24,25,960,"petite","second-15min",3,420,568,99562,423,100130,438,46321,60452,10063084,46759,10123536,"Equal Growth Rates"
24,26,960,"petite","second-15min",4,422,469,99731,426,100200,359,46376,49103,10092590,46735,10141693,"Equal Growth Rates"
24,27,960,"petite","second-15min",2,426,208,99796,428,100004,171,46109,21757,10071326,46280,10093083,"Equal Growth Rates"
24,28,960,"petite","second-15min",1,441,186,99883,442,100069,147,46546,19736,10093771,46693,10113507,"Equal Growth Rates"
24,29,960,"petite","second-15min",2,435,205,99946,437,100151,162,46331,21920,10092700,46493,10114620,"Equal Growth Rates"
12,1,955,"petite","second-15min",372,227,50103,50045,599,100148,38621,22670,5174670,4928108,61291,10102778,"Equal Growth Rates"
12,2,955,"petite","second-15min",334,233,48338,52037,567,100375,36674,23571,4982339,5125616,60245,10107955,"Equal Growth Rates"
12,3,955,"petite","second-15min",300,240,43441,56770,540,100211,33025,25766,4484235,5582511,58791,10066746,"Equal Growth Rates"
12,4,955,"petite","second-15min",267,271,38977,61303,538,100280,29592,27752,4024089,6032106,57344,10056195,"Equal Growth Rates"
12,5,955,"petite","second-15min",224,295,32297,67855,519,100152,24485,30783,3332478,6686754,55268,10019232,"Equal Growth Rates"
12,6,960,"petite","second-15min",204,319,28911,71182,523,100093,22495,33094,3055224,7192988,55589,10248212,"Equal Growth Rates"
12,7,960,"petite","second-15min",166,341,23888,76291,507,100179,18757,35547,2532899,7701477,54304,10234376,"Equal Growth Rates"
12,8,960,"petite","second-15min",117,364,16096,83957,481,100053,12613,38951,1703967,8475958,51564,10179925,"Equal Growth Rates"
12,9,960,"petite","second-15min",106,371,15103,84990,477,100093,11813,39561,1604724,8587380,51374,10192104,"Equal Growth Rates"
12,10,960,"petite","second-15min",70,391,11137,88909,461,100046,8686,41352,1175395,8993953,50038,10169348,"Equal Growth Rates"
12,11,960,"petite","second-15min",53,393,8358,91736,446,100094,6505,42642,884706,9256823,49147,10141529,"Equal Growth Rates"
12,12,960,"petite","second-15min",58,384,8300,91944,442,100244,6490,42591,877509,9290309,49081,10167818,"Equal Growth Rates"
12,13,960,"petite","second-15min",54,401,8025,92057,455,100082,6252,42832,851716,9296549,49084,10148265,"Equal Growth Rates"
12,14,960,"petite","second-15min",46,412,6288,93851,458,100139,4890,43543,665262,9486257,48433,10151519,"Equal Growth Rates"
12,15,960,"petite","second-15min",31,412,4808,95216,443,100024,3790,44339,509279,9618706,48129,10127985,"Equal Growth Rates"
12,16,960,"petite","second-15min",19,422,2712,97434,441,100146,2150,45206,287015,9854608,47356,10141623,"Equal Growth Rates"
12,17,960,"petite","second-15min",18,433,2479,97660,451,100139,1942,45387,265623,9866364,47329,10131987,"Equal Growth Rates"
12,18,960,"petite","second-15min",13,426,2375,97712,439,100087,1832,45517,251668,9867531,47349,10119199,"Equal Growth Rates"
12,19,960,"petite","second-15min",9,438,1181,99357,447,100538,907,46194,124796,10040426,47101,10165222,"Equal Growth Rates"
12,20,960,"petite","second-15min",6,423,936,99340,429,100276,746,46077,99281,10032594,46823,10131875,"Equal Growth Rates"
12,21,960,"petite","second-15min",4,444,622,99446,448,100068,475,46266,64651,10054279,46741,10118930,"Equal Growth Rates"
12,22,960,"petite","second-15min",5,426,820,99204,431,100024,636,46195,86446,10031577,46831,10118023,"Equal Growth Rates"
12,23,960,"petite","second-15min",5,424,609,99721,429,100330,487,46242,64746,10069399,46729,10134145,"Equal Growth Rates"
12,24,960,"petite","second-15min",5,419,796,99277,424,100073,634,46167,84208,10027610,46801,10111818,"Equal Growth Rates"
12,25,960,"petite","second-15min",4,436,489,99526,440,100015,391,46207,52075,10065873,46598,10117948,"Equal Growth Rates"
12,26,960,"petite","second-15min",1,433,172,99857,434,100029,130,46391,17817,10068932,46521,10086749,"Equal Growth Rates"
15,1,955,"petite","second-15min",367,234,50005,50133,601,100138,38450,22714,5152000,4933163,61164,10085163,"Equal Growth Rates"
15,2,955,"petite","second-15min",331,229,48037,52097,560,100134,36493,23719,4953948,5142142,60212,10096090,"Equal Growth Rates"
15,3,955,"petite","second-15min",287,241,43131,56895,528,100026,32700,25670,4456789,5597224,58370,10054013,"Equal Growth Rates"
15,4,955,"petite","second-15min",235,291,33791,66433,526,100224,25748,30136,3499590,6549951,55884,10049541,"Equal Growth Rates"
15,5,960,"petite","second-15min",193,319,28074,71949,512,100023,21819,33603,2967172,7270678,55422,10237850,"Equal Growth Rates"
15,6,960,"petite","second-15min",146,341,21542,78561,487,100103,16812,36430,2281734,7928664,53242,10210398,"Equal Growth Rates"
15,7,960,"petite","second-15min",126,362,18296,81729,488,100025,14172,37928,1937872,8261238,52100,10199110,"Equal Growth Rates"
15,8,960,"petite","second-15min",103,363,14990,85026,466,100016,11715,39534,1586811,8587990,51249,10174801,"Equal Growth Rates"
15,9,960,"petite","second-15min",70,381,11248,88809,451,100057,8739,41184,1192837,8974830,49923,10167667,"Equal Growth Rates"
15,10,960,"petite","second-15min",67,384,10627,89717,451,100344,8244,41690,1120410,9070305,49934,10190715,"Equal Growth Rates"
15,11,960,"petite","second-15min",68,376,9420,90801,444,100221,7311,42312,1000216,9183265,49623,10183481,"Equal Growth Rates"
15,12,960,"petite","second-15min",42,421,7072,93081,463,100153,5534,43309,749216,9393169,48843,10142385,"Equal Growth Rates"
15,13,960,"petite","second-15min",40,405,6668,93490,445,100158,5167,43404,705269,9440913,48571,10146182,"Equal Growth Rates"
15,14,960,"petite","second-15min",37,402,5565,94475,439,100040,4359,43893,587933,9548642,48252,10136575,"Equal Growth Rates"
15,15,960,"petite","second-15min",25,420,3900,96142,445,100042,3003,44735,412652,9715885,47738,10128537,"Equal Growth Rates"
15,16,960,"petite","second-15min",16,423,2486,97615,439,100101,1919,45428,263014,9877159,47347,10140173,"Equal Growth Rates"
15,17,960,"petite","second-15min",11,440,1893,98502,451,100395,1500,45736,201981,9958389,47236,10160370,"Equal Growth Rates"
15,18,960,"petite","second-15min",11,429,1301,98860,440,100161,1013,45900,139193,9978356,46913,10117549,"Equal Growth Rates"
15,19,960,"petite","second-15min",5,420,706,99422,425,100128,539,46251,74181,10039199,46790,10113380,"Equal Growth Rates"
15,20,960,"petite","second-15min",4,413,553,99616,417,100169,445,46266,59700,10063316,46711,10123016,"Equal Growth Rates"
15,21,960,"petite","second-15min",3,445,461,99551,448,100012,360,46261,48948,10062003,46621,10110951,"Equal Growth Rates"
15,22,960,"petite","second-15min",5,445,671,99395,450,100066,512,46167,71020,10047004,46679,10118024,"Equal Growth Rates"
15,23,960,"petite","second-15min",5,440,848,99517,445,100365,669,46355,89930,10057431,47024,10147361,"Equal Growth Rates"
15,24,960,"petite","second-15min",4,436,589,99536,440,100125,497,46055,63275,10045921,46552,10109196,"Equal Growth Rates"
15,25,960,"petite","second-15min",2,443,319,99897,445,100216,241,46450,33228,10099359,46691,10132587,"Equal Growth Rates"
15,26,960,"petite","second-15min",3,427,520,99707,430,100227,399,46318,54382,10078727,46717,10133109,"Equal Growth Rates"
15,27,960,"petite","second-15min",1,419,125,99989,420,100114,102,46345,13383,10103002,46447,10116385,"Equal Growth Rates"
15,28,960,"petite","second-15min",1,421,106,100482,422,100588,85,46766,11090,10152676,46851,10163766,"Equal Growth Rates"
15,29,960,"petite","second-15min",1,426,246,100124,427,100370,200,46554,26210,10107591,46754,10133801,"Equal Growth Rates"
41,1,955,"petite","second-15min",363,228,50027,50127,591,100154,38476,22747,5156607,4932824,61223,10089431,"Equal Growth Rates"
41,2,955,"petite","second-15min",318,239,44841,55193,557,100034,34071,24832,4624313,5428363,58903,10052676,"Equal Growth Rates"
41,3,955,"petite","second-15min",262,268,37227,62842,530,100069,28218,28557,3840753,6182351,56775,10023104,"Equal Growth Rates"
41,4,955,"petite","second-15min",222,294,33043,66979,516,100022,25102,30396,3407539,6595394,55498,10002933,"Equal Growth Rates"
41,5,960,"petite","second-15min",191,310,26580,73666,501,100246,20552,34157,2815519,7437983,54709,10253502,"Equal Growth Rates"
41,6,960,"petite","second-15min",138,340,21142,78870,478,100012,16530,36682,2232351,7967182,53212,10199533,"Equal Growth Rates"
41,7,960,"petite","second-15min",116,371,16152,83871,487,100023,12505,38847,1710226,8463016,51352,10173242,"Equal Growth Rates"
41,8,960,"petite","second-15min",94,372,14098,85991,466,100089,10963,39864,1493872,8691551,50827,10185423,"Equal Growth Rates"
41,9,960,"petite","second-15min",68,385,8994,91403,453,100397,6988,42440,950069,9231741,49428,10181810,"Equal Growth Rates"
41,10,960,"petite","second-15min",44,409,6482,93635,453,100117,5042,43628,683226,9468848,48670,10152074,"Equal Growth Rates"
41,11,960,"petite","second-15min",35,406,5583,94626,441,100209,4286,44055,588577,9553811,48341,10142388,"Equal Growth Rates"
41,12,960,"petite","second-15min",25,427,3952,96259,452,100211,3083,44743,417552,9730180,47826,10147732,"Equal Growth Rates"
41,13,960,"petite","second-15min",14,432,1687,98514,446,100201,1308,45770,177986,9954648,47078,10132634,"Equal Growth Rates"
41,14,960,"petite","second-15min",10,424,1464,98558,434,100022,1149,45818,155523,9969472,46967,10124995,"Equal Growth Rates"
41,15,960,"petite","second-15min",8,436,1034,99013,444,100047,806,46237,109654,9997747,47043,10107401,"Equal Growth Rates"
41,16,960,"petite","second-15min",8,430,1137,99011,438,100148,892,46025,121100,10011726,46917,10132826,"Equal Growth Rates"
41,17,960,"petite","second-15min",7,424,967,99501,431,100468,767,46158,102780,10048174,46925,10150954,"Equal Growth Rates"
41,18,960,"petite","second-15min",7,436,996,99161,443,100157,762,46209,103777,10022736,46971,10126513,"Equal Growth Rates"
41,19,960,"petite","second-15min",8,435,1101,99016,443,100117,855,46088,115103,10010825,46943,10125928,"Equal Growth Rates"
41,20,960,"petite","second-15min",8,430,1400,98665,438,100065,1069,45880,147873,9962567,46949,10110440,"Equal Growth Rates"
41,21,960,"petite","second-15min",6,424,679,99601,430,100280,530,46175,72315,10063097,46705,10135412,"Equal Growth Rates"
41,22,960,"petite","second-15min",1,436,101,100253,437,100354,72,46605,10512,10138683,46677,10149195,"Equal Growth Rates"
46,1,955,"petite","second-15min",350,238,50061,50156,588,100217,38615,22679,5173538,4935842,61294,10109380,"Equal Growth Rates"
46,2,955,"petite","second-15min",318,237,45756,54248,555,100004,34695,24599,4715787,5337781,59294,10053568,"Equal Growth Rates"
46,3,955,"petite","second-15min",271,269,38516,61502,540,100018,29365,27755,3975617,6055207,57120,10030824,"Equal Growth Rates"
46,4,955,"petite","second-15min",210,296,32089,68190,506,100279,24301,30815,3312859,6722886,55116,10035745,"Equal Growth Rates"
46,5,960,"petite","second-15min",184,308,25937,74151,492,100088,20189,34393,2739949,7487115,54582,10227064,"Equal Growth Rates"
46,6,960,"petite","second-15min",150,350,21590,78490,500,100080,16773,36491,2284504,7923231,53264,10207735,"Equal Growth Rates"
46,7,960,"petite","second-15min",121,361,18128,82170,482,100298,14050,38267,1917544,8302796,52317,10220340,"Equal Growth Rates"
46,8,960,"petite","second-15min",88,374,12819,87234,462,100053,10041,40562,1361077,8808985,50603,10170062,"Equal Growth Rates"
46,9,960,"petite","second-15min",71,395,9479,90550,466,100029,7474,41969,1005576,9138650,49443,10144226,"Equal Growth Rates"
46,10,960,"petite","second-15min",55,391,8696,91505,446,100201,6785,42672,917236,9251056,49457,10168292,"Equal Growth Rates"
46,11,960,"petite","second-15min",41,418,6029,94247,459,100276,4726,43797,638525,9527521,48523,10166046,"Equal Growth Rates"
46,12,960,"petite","second-15min",40,409,6522,93480,449,100002,5106,43406,691318,9445323,48512,10136641,"Equal Growth Rates"
46,13,960,"petite","second-15min",26,408,3771,96386,434,100157,2875,44792,397391,9731118,47667,10128509,"Equal Growth Rates"
46,14,960,"petite","second-15min",13,414,1747,98349,427,100096,1362,45739,184572,9947601,47101,10132173,"Equal Growth Rates"
46,15,960,"petite","second-15min",9,423,1282,98979,432,100261,988,45916,134087,10005504,46904,10139591,"Equal Growth Rates"
46,16,960,"petite","second-15min",10,425,1512,98549,435,100061,1189,46007,160583,9957981,47196,10118564,"Equal Growth Rates"
46,17,960,"petite","second-15min",5,445,655,99413,450,100068,509,46109,69568,10040089,46618,10109657,"Equal Growth Rates"
48,1,955,"petite","second-15min",370,228,50179,50304,598,100483,38606,22695,5173419,4958398,61301,10131817,"Equal Growth Rates"
48,2,955,"petite","second-15min",300,243,43442,56622,543,100064,32987,25581,4484584,5583430,58568,10068014,"Equal Growth Rates"
48,3,955,"petite","second-15min",236,283,34883,65239,519,100122,26432,29610,3600768,6432888,56042,10033656,"Equal Growth Rates"
48,4,960,"petite","second-15min",181,315,26513,73600,496,100113,20690,34080,2814208,7440608,54770,10254816,"Equal Growth Rates"
48,5,960,"petite","second-15min",161,343,23717,76305,504,100022,18516,35482,2514858,7703682,53998,10218540,"Equal Growth Rates"
48,6,960,"petite","second-15min",135,348,20141,80106,483,100247,15675,37319,2128488,8090813,52994,10219301,"Equal Growth Rates"
48,7,960,"petite","second-15min",94,379,14142,85919,473,100061,11006,39837,1493281,8677451,50843,10170732,"Equal Growth Rates"
48,8,960,"petite","second-15min",78,381,11840,88295,459,100135,9298,41032,1253173,8914257,50330,10167430,"Equal Growth Rates"
48,9,960,"petite","second-15min",66,393,9255,90866,459,100121,7232,42199,979258,9176632,49431,10155890,"Equal Growth Rates"
48,10,960,"petite","second-15min",50,402,7540,92770,452,100310,5855,43151,795100,9376919,49006,10172019,"Equal Growth Rates"
48,11,960,"petite","second-15min",43,398,6167,94013,441,100180,4816,43923,654536,9503223,48739,10157759,"Equal Growth Rates"
48,12,960,"petite","second-15min",39,397,6182,93954,436,100136,4856,43790,658012,9501816,48646,10159828,"Equal Growth Rates"
48,13,960,"petite","second-15min",36,423,5417,94678,459,100095,4223,44054,578410,9570466,48277,10148876,"Equal Growth Rates"
33,1,955,"petite","second-15min",354,224,50082,50035,578,100117,38598,22694,5179480,4927970,61292,10107450,"Equal Growth Rates"
33,2,955,"petite","second-15min",323,229,45462,54749,552,100211,34396,24744,4697455,5390891,59140,10088346,"Equal Growth Rates"
33,3,955,"petite","second-15min",285,247,43392,56683,532,100075,33100,25686,4480021,5580754,58786,10060775,"Equal Growth Rates"
33,4,955,"petite","second-15min",231,291,33381,66696,522,100077,25288,30207,3438437,6565211,55495,10003648,"Equal Growth Rates"
33,5,960,"petite","second-15min",171,326,24124,76051,497,100175,18738,35279,2551615,7671650,54017,10223265,"Equal Growth Rates"
33,6,960,"petite","second-15min",149,342,21500,78587,491,100087,16754,36528,2275534,7931243,53282,10206777,"Equal Growth Rates"
33,7,960,"petite","second-15min",149,342,21729,78271,491,100000,16880,36291,2300502,7901470,53171,10201972,"Equal Growth Rates"
33,8,960,"petite","second-15min",126,359,18655,81451,485,100106,14462,37839,1974001,8221437,52301,10195438,"Equal Growth Rates"
33,9,960,"petite","second-15min",104,371,15494,84522,475,100016,11996,39113,1639121,8536620,51109,10175741,"Equal Growth Rates"
33,10,960,"petite","second-15min",81,388,12290,87936,469,100226,9588,40992,1301685,8893841,50580,10195526,"Equal Growth Rates"
33,11,960,"petite","second-15min",57,395,8761,91253,452,100014,6827,42616,930283,9229118,49443,10159401,"Equal Growth Rates"
33,12,960,"petite","second-15min",48,407,7237,92971,455,100208,5653,43031,768640,9385765,48684,10154405,"Equal Growth Rates"
33,13,960,"petite","second-15min",29,425,4133,96196,454,100329,3229,44669,441067,9726936,47898,10168003,"Equal Growth Rates"
33,14,960,"petite","second-15min",19,419,2858,97200,438,100058,2246,45197,302341,9812441,47443,10114782,"Equal Growth Rates"
33,15,960,"petite","second-15min",12,425,1852,98316,437,100168,1423,45699,195287,9928315,47122,10123602,"Equal Growth Rates"
33,16,960,"petite","second-15min",15,416,2204,97922,431,100126,1722,45571,232978,9906420,47293,10139398,"Equal Growth Rates"
33,17,960,"petite","second-15min",7,435,1026,99048,442,100074,780,46029,107550,10012426,46809,10119976,"Equal Growth Rates"
33,18,960,"petite","second-15min",8,432,1026,99100,440,100126,779,46090,108181,10021001,46869,10129182,"Equal Growth Rates"
33,19,960,"petite","second-15min",9,432,776,99570,441,100346,583,46256,81213,10055725,46839,10136938,"Equal Growth Rates"
33,20,960,"petite","second-15min",5,436,674,99885,441,100559,523,46382,71030,10092576,46905,10163606,"Equal Growth Rates"
33,21,960,"petite","second-15min",4,434,450,99820,438,100270,360,46458,48316,10086823,46818,10135139,"Equal Growth Rates"
9,1,955,"petite","second-15min",377,230,50251,50043,607,100294,38748,22709,5191845,4931197,61457,10123042,"Equal Growth Rates"
9,2,955,"petite","second-15min",286,244,40990,59023,530,100013,31031,26826,4227863,5805617,57857,10033480,"Equal Growth Rates"
9,3,955,"petite","second-15min",243,285,34723,65280,528,100003,26205,29699,3574004,6433866,55904,10007870,"Equal Growth Rates"
9,4,955,"petite","second-15min",215,300,31200,68997,515,100197,23656,31381,3223282,6798929,55037,10022211,"Equal Growth Rates"
9,5,960,"petite","second-15min",179,331,25234,74836,510,100070,19764,34639,2677244,7552267,54403,10229511,"Equal Growth Rates"
9,6,960,"petite","second-15min",161,337,22955,77160,498,100115,17889,35773,2427138,7804838,53662,10231976,"Equal Growth Rates"
9,7,960,"petite","second-15min",130,352,19028,81213,482,100241,14933,37619,2017076,8191340,52552,10208416,"Equal Growth Rates"
9,8,960,"petite","second-15min",118,364,17180,83064,482,100244,13352,38548,1823923,8392277,51900,10216200,"Equal Growth Rates"
9,9,960,"petite","second-15min",102,380,13416,86713,482,100129,10453,40285,1418694,8762264,50738,10180958,"Equal Growth Rates"
9,10,960,"petite","second-15min",72,397,10114,90000,469,100114,7857,41935,1067189,9100417,49792,10167606,"Equal Growth Rates"
9,11,960,"petite","second-15min",65,417,8897,91291,482,100188,6878,42488,939491,9229237,49366,10168728,"Equal Growth Rates"
9,12,960,"petite","second-15min",45,404,6140,93954,449,100094,4801,43589,647844,9500021,48390,10147865,"Equal Growth Rates"
9,13,960,"petite","second-15min",46,402,7084,92948,448,100032,5549,43326,752688,9390745,48875,10143433,"Equal Growth Rates"
9,14,960,"petite","second-15min",27,427,3723,96379,454,100102,2920,44783,396595,9742131,47703,10138726,"Equal Growth Rates"
9,15,960,"petite","second-15min",24,410,3501,96658,434,100159,2733,44890,369482,9762926,47623,10132408,"Equal Growth Rates"
9,16,960,"petite","second-15min",14,419,1970,98222,433,100192,1541,45723,209211,9934692,47264,10143903,"Equal Growth Rates"
9,17,960,"petite","second-15min",14,425,1953,98397,439,100350,1542,45838,208267,9945904,47380,10154171,"Equal Growth Rates"
9,18,960,"petite","second-15min",10,432,1396,98823,442,100219,1080,45987,146353,9974383,47067,10120736,"Equal Growth Rates"
9,19,960,"petite","second-15min",15,434,2335,97673,449,100008,1826,45449,246844,9864202,47275,10111046,"Equal Growth Rates"
9,20,960,"petite","second-15min",18,415,2646,97471,433,100117,2019,45202,280674,9844887,47221,10125561,"Equal Growth Rates"
9,21,960,"petite","second-15min",9,427,1471,98847,436,100318,1162,46032,156897,9989618,47194,10146515,"Equal Growth Rates"
9,22,960,"petite","second-15min",7,420,1064,99014,427,100078,832,45975,112411,9999300,46807,10111711,"Equal Growth Rates"
9,23,960,"petite","second-15min",10,419,1442,98672,429,100114,1151,45943,153950,9970245,47094,10124195,"Equal Growth Rates"
9,24,960,"petite","second-15min",10,423,1404,98596,433,100000,1094,45834,149383,9963911,46928,10113294,"Equal Growth Rates"
9,25,960,"petite","second-15min",7,444,689,99330,451,100019,544,46240,73043,10039290,46784,10112333,"Equal Growth Rates"
9,26,960,"petite","second-15min",2,425,335,99800,427,100135,262,46474,35201,10072408,46736,10107609,"Equal Growth Rates"
9,27,960,"petite","second-15min",1,436,220,99997,437,100217,156,46416,22527,10098505,46572,10121032,"Equal Growth Rates"
9,28,960,"petite","second-15min",1,433,168,99951,434,100119,123,46529,17532,10100766,46652,10118298,"Equal Growth Rates"
9,29,960,"petite","second-15min",1,427,147,99945,428,100092,110,46585,15082,10102337,46695,10117419,"Equal Growth Rates"
34,1,955,"petite","second-15min",363,235,50035,50159,598,100194,38473,22662,5157608,4945439,61135,10103047,"Equal Growth Rates"
34,2,955,"petite","second-15min",273,241,41181,58909,514,100090,31306,26588,4245563,5801506,57894,10047069,"Equal Growth Rates"
34,3,955,"petite","second-15min",243,275,35500,64689,518,100189,26983,29399,3667683,6380257,56382,10047940,"Equal Growth Rates"
34,4,960,"petite","second-15min",209,292,31344,68675,501,100019,24398,31966,3319934,6933740,56364,10253674,"Equal Growth Rates"
