"sim_number","bootstrap_num","strain1","strain2","clusters_pop1_b","clusters_pop2_b","cells_pop1_b","cells_pop2_b","total_clusters_b","total_cells_b","clusters_pop1_a","clusters_pop2_a","cells_pop1_a","cells_pop2_a","total_clusters_a","total_cells_a","carr_cap"
32,6,"petite","second",3822,4119,373621,626428,8238,1252856,285,424,30844,69158,848,138316,"10mill-boot"
32,7,"petite","second",3799,4150,367175,633032,8300,1266064,305,420,31367,69140,840,138280,"10mill-boot"
32,8,"petite","second",3863,4121,371744,628354,8242,1256708,287,413,29576,70495,826,140990,"10mill-boot"
32,9,"petite","second",3808,4084,371920,628131,8168,1256262,276,422,30068,70189,844,140378,"10mill-boot"
32,10,"petite","second",3825,4116,374085,625919,8232,1251838,315,411,33053,66961,822,133922,"10mill-boot"
32,11,"petite","second",3733,4141,362404,637715,8282,1275430,326,403,34105,66006,806,132012,"10mill-boot"
32,12,"petite","second",3817,4155,368447,631635,8310,1263270,261,431,27298,72764,862,145528,"10mill-boot"
32,13,"petite","second",3858,4079,373214,626883,8158,1253766,299,420,32476,67595,840,135190,"10mill-boot"
32,14,"petite","second",3728,4126,365135,634920,8252,1269840,287,417,31621,68449,834,136898,"10mill-boot"
32,15,"petite","second",3689,4172,362000,638267,8344,1276534,284,435,29754,70350,870,140700,"10mill-boot"
32,16,"petite","second",3830,4126,370420,629631,8252,1259262,319,415,32825,67208,830,134416,"10mill-boot"
32,17,"petite","second",3815,4087,377186,622856,8174,1245712,311,412,32588,67446,824,134892,"10mill-boot"
32,18,"petite","second",3881,4086,375067,625021,8172,1250042,294,420,29374,70705,840,141410,"10mill-boot"
32,19,"petite","second",3761,4115,367376,632737,8230,1265474,299,430,30117,69965,860,139930,"10mill-boot"
32,20,"petite","second",3798,4103,370037,630016,8206,1260032,273,430,28815,71243,860,142486,"10mill-boot"
32,21,"petite","second",3733,4158,364710,635330,8316,1270660,304,430,30964,69127,860,138254,"10mill-boot"
32,22,"petite","second",3845,4146,369909,630174,8292,1260348,269,439,27529,72478,878,144956,"10mill-boot"
32,23,"petite","second",3762,4158,364712,635289,8316,1270578,290,428,28824,71478,856,142956,"10mill-boot"
32,24,"petite","second",3773,4093,370772,629287,8186,1258574,277,422,28915,71146,844,142292,"10mill-boot"
32,25,"petite","second",3742,4203,360137,639894,8406,1279788,281,441,28794,71396,882,142792,"10mill-boot"
32,26,"petite","second",3804,4086,368223,631787,8172,1263574,281,421,30266,69771,842,139542,"10mill-boot"
32,27,"petite","second",3984,4129,384948,615084,8258,1230168,313,426,31713,68340,852,136680,"10mill-boot"
32,28,"petite","second",3896,4132,375102,625119,8264,1250238,313,419,32406,67599,838,135198,"10mill-boot"
32,29,"petite","second",3857,4084,375121,624977,8168,1249954,299,412,31176,69081,824,138162,"10mill-boot"
32,30,"petite","second",3783,4141,366441,633589,8282,1267178,302,417,30924,69123,834,138246,"10mill-boot"
50,1,"petite","second",3689,4124,361305,638776,8248,1277552,244,441,25760,74488,882,148976,"10mill-boot"
50,2,"petite","second",3740,4110,368664,631493,8220,1262986,300,411,32906,67189,822,134378,"10mill-boot"
50,3,"petite","second",3679,4177,358849,641222,8354,1282444,290,428,30471,69695,856,139390,"10mill-boot"
50,4,"petite","second",3807,4069,370828,629218,8138,1258436,280,422,29132,70899,844,141798,"10mill-boot"
50,5,"petite","second",3745,4115,369568,630445,8230,1260890,284,416,30328,69686,832,139372,"10mill-boot"
50,6,"petite","second",3738,4078,368657,631454,8156,1262908,269,427,29968,70096,854,140192,"10mill-boot"
50,7,"petite","second",3764,4045,375950,624126,8090,1248252,284,417,30874,69267,834,138534,"10mill-boot"
50,8,"petite","second",3541,4194,352091,648057,8388,1296114,264,423,29633,70367,846,140734,"10mill-boot"
50,9,"petite","second",3803,4061,373380,626670,8122,1253340,283,424,30078,69985,848,139970,"10mill-boot"
50,10,"petite","second",3667,4105,363762,636402,8210,1272804,280,415,29588,70429,830,140858,"10mill-boot"
50,11,"petite","second",3750,4105,367540,632566,8210,1265132,293,411,31941,68119,822,136238,"10mill-boot"
50,12,"petite","second",3773,4084,366663,633444,8168,1266888,280,431,29600,70439,862,140878,"10mill-boot"
50,13,"petite","second",3779,4103,370833,629185,8206,1258370,316,403,33029,67123,806,134246,"10mill-boot"
50,14,"petite","second",3707,4133,363922,636180,8266,1272360,291,409,31342,68808,818,137616,"10mill-boot"
50,15,"petite","second",3744,4064,372147,627921,8128,1255842,300,419,32325,67708,838,135416,"10mill-boot"
50,16,"petite","second",3715,4143,364351,635697,8286,1271394,286,422,31179,68902,844,137804,"10mill-boot"
50,17,"petite","second",3675,4159,358405,641625,8318,1283250,279,433,29211,70880,866,141760,"10mill-boot"
50,18,"petite","second",3735,4104,368517,631515,8208,1263030,308,428,31395,68863,856,137726,"10mill-boot"
50,19,"petite","second",3753,4145,368951,631051,8290,1262102,291,433,29701,70515,866,141030,"10mill-boot"
50,20,"petite","second",3751,4092,370996,629028,8184,1258056,294,402,32131,67906,804,135812,"10mill-boot"
50,21,"petite","second",3694,4120,361356,638683,8240,1277366,262,438,28460,71711,876,143422,"10mill-boot"
50,22,"petite","second",3773,4113,368719,631421,8226,1262842,299,415,31145,68874,830,137748,"10mill-boot"
50,23,"petite","second",3670,4154,362085,637986,8308,1275972,260,421,28312,71752,842,143504,"10mill-boot"
50,24,"petite","second",3734,4123,365012,635045,8246,1270090,275,414,28473,71685,828,143370,"10mill-boot"
50,25,"petite","second",3769,4067,370448,629606,8134,1259212,299,410,30624,69582,820,139164,"10mill-boot"
50,26,"petite","second",3770,4104,371480,628641,8208,1257282,275,412,30221,69812,824,139624,"10mill-boot"
50,27,"petite","second",3822,4007,378963,621054,8014,1242108,294,403,30413,69708,806,139416,"10mill-boot"
50,28,"petite","second",3836,4085,379112,621023,8170,1242046,279,431,30028,70166,862,140332,"10mill-boot"
50,29,"petite","second",3770,4139,371029,629045,8278,1258090,246,448,26716,73381,896,146762,"10mill-boot"
50,30,"petite","second",3778,4037,371268,628815,8074,1257630,283,403,30809,69209,806,138418,"10mill-boot"
43,1,"petite","second",3782,4051,375139,624907,8102,1249814,279,417,30524,69689,834,139378,"10mill-boot"
43,2,"petite","second",3680,4165,356651,643549,8330,1287098,293,424,29757,70251,848,140502,"10mill-boot"
43,3,"petite","second",3762,4089,368706,631298,8178,1262596,277,410,29615,70436,820,140872,"10mill-boot"
43,4,"petite","second",3728,4071,364281,635861,8142,1271722,282,411,30039,70091,822,140182,"10mill-boot"
43,5,"petite","second",3797,4122,369905,630129,8244,1260258,281,442,29159,70972,884,141944,"10mill-boot"
43,6,"petite","second",3746,4185,364741,635267,8370,1270534,267,436,27800,72294,872,144588,"10mill-boot"
43,7,"petite","second",3899,4090,375964,624129,8180,1248258,287,418,30151,69940,836,139880,"10mill-boot"
43,8,"petite","second",3745,4186,363352,636767,8372,1273534,266,432,28011,72012,864,144024,"10mill-boot"
43,9,"petite","second",3752,4129,363767,636328,8258,1272656,293,406,31258,68800,812,137600,"10mill-boot"
43,10,"petite","second",3775,4087,371864,628150,8174,1256300,285,418,30522,69549,836,139098,"10mill-boot"
43,11,"petite","second",3837,4102,368796,631251,8204,1262502,292,426,30757,69335,852,138670,"10mill-boot"
43,12,"petite","second",3851,4108,375508,624597,8216,1249194,302,426,31321,68829,852,137658,"10mill-boot"
43,13,"petite","second",3813,4060,373401,626606,8120,1253212,312,424,32124,68026,848,136052,"10mill-boot"
43,14,"petite","second",3820,4055,376249,623796,8110,1247592,292,419,30538,69527,838,139054,"10mill-boot"
43,15,"petite","second",3720,4141,363752,636464,8282,1272928,291,419,30136,70155,838,140310,"10mill-boot"
43,16,"petite","second",3712,4106,362186,637854,8212,1275708,273,409,29947,70191,818,140382,"10mill-boot"
43,17,"petite","second",3801,4084,371796,628209,8168,1256418,298,416,31457,68608,832,137216,"10mill-boot"
43,18,"petite","second",3754,4111,364545,635565,8222,1271130,263,444,27767,72405,888,144810,"10mill-boot"
43,19,"petite","second",3682,4174,360006,640128,8348,1280256,276,436,29357,70728,872,141456,"10mill-boot"
43,20,"petite","second",3793,4092,370154,629921,8184,1259842,295,406,31170,68896,812,137792,"10mill-boot"
43,21,"petite","second",3907,4067,381404,618654,8134,1237308,278,430,29853,70158,860,140316,"10mill-boot"
43,22,"petite","second",3789,4055,371983,628062,8110,1256124,262,435,26980,73049,870,146098,"10mill-boot"
43,23,"petite","second",3880,4077,379629,620581,8154,1241162,309,424,32100,68225,848,136450,"10mill-boot"
43,24,"petite","second",3862,4025,377822,622293,8050,1244586,274,400,30273,69831,800,139662,"10mill-boot"
43,25,"petite","second",3764,4130,368335,631810,8260,1263620,307,411,33067,66936,822,133872,"10mill-boot"
43,26,"petite","second",3798,4068,370432,629589,8136,1259178,283,404,30111,70039,808,140078,"10mill-boot"
43,27,"petite","second",3695,4154,359005,641104,8308,1282208,275,445,28854,71178,890,142356,"10mill-boot"
43,28,"petite","second",3790,4090,370235,629871,8180,1259742,280,427,28602,71470,854,142940,"10mill-boot"
43,29,"petite","second",3763,4186,368508,631498,8372,1262996,301,435,30950,69081,870,138162,"10mill-boot"
43,30,"petite","second",3826,4118,370376,629704,8236,1259408,270,434,28117,71975,868,143950,"10mill-boot"
44,1,"petite","second",3802,4147,370690,629435,8294,1258870,288,441,28630,71377,882,142754,"10mill-boot"
44,2,"petite","second",3753,4152,368196,632024,8304,1264048,310,423,32597,67412,846,134824,"10mill-boot"
44,3,"petite","second",3834,4096,374826,625279,8192,1250558,287,427,30499,69597,854,139194,"10mill-boot"
44,4,"petite","second",3817,4156,373386,626646,8312,1253292,299,428,30752,69443,856,138886,"10mill-boot"
44,5,"petite","second",3761,4125,370044,629999,8250,1259998,296,437,31011,69232,874,138464,"10mill-boot"
44,6,"petite","second",3678,4120,368238,631852,8240,1263704,281,437,30263,69766,874,139532,"10mill-boot"
44,7,"petite","second",3802,4168,370552,629455,8336,1258910,284,435,28881,71167,870,142334,"10mill-boot"
44,8,"petite","second",3773,4121,367238,632901,8242,1265802,271,428,28826,71186,856,142372,"10mill-boot"
44,9,"petite","second",3679,4147,366289,633810,8294,1267620,276,434,28840,71251,868,142502,"10mill-boot"
44,10,"petite","second",3855,4131,377664,622622,8262,1245244,306,434,32684,67377,868,134754,"10mill-boot"
44,11,"petite","second",3743,4122,369472,630559,8244,1261118,263,431,28762,71286,862,142572,"10mill-boot"
44,12,"petite","second",3770,4160,372392,627637,8320,1255274,272,435,30085,70020,870,140040,"10mill-boot"
44,13,"petite","second",3779,4120,373437,626697,8240,1253394,289,420,30043,70078,840,140156,"10mill-boot"
44,14,"petite","second",3685,4162,361439,638571,8324,1277142,275,445,29128,70904,890,141808,"10mill-boot"
44,15,"petite","second",3793,4091,376254,623749,8182,1247498,273,424,29309,70754,848,141508,"10mill-boot"
44,16,"petite","second",3736,4196,364733,635280,8392,1270560,323,405,34414,65706,810,131412,"10mill-boot"
44,17,"petite","second",3798,4165,370350,629703,8330,1259406,265,451,27910,72140,902,144280,"10mill-boot"
44,18,"petite","second",3869,4116,374810,625303,8232,1250606,296,417,32164,68024,834,136048,"10mill-boot"
44,19,"petite","second",3771,4116,370065,629990,8232,1259980,272,440,29038,71049,880,142098,"10mill-boot"
44,20,"petite","second",3749,4153,363046,637025,8306,1274050,283,430,28684,71445,860,142890,"10mill-boot"
44,21,"petite","second",3803,4134,372880,627169,8268,1254338,304,421,32087,68054,842,136108,"10mill-boot"
44,22,"petite","second",3809,4144,372665,627374,8288,1254748,283,435,29811,70204,870,140408,"10mill-boot"
44,23,"petite","second",3710,4221,362980,637066,8442,1274132,297,430,32043,67963,860,135926,"10mill-boot"
44,24,"petite","second",3828,4129,371440,628676,8258,1257352,325,408,33443,66561,816,133122,"10mill-boot"
44,25,"petite","second",3784,4124,372128,627893,8248,1255786,296,421,31778,68246,842,136492,"10mill-boot"
44,26,"petite","second",3792,4110,371822,628214,8220,1256428,285,413,30578,69541,826,139082,"10mill-boot"
44,27,"petite","second",3853,4179,371878,628224,8358,1256448,295,431,31305,68957,862,137914,"10mill-boot"
44,28,"petite","second",3817,4175,373976,626110,8350,1252220,273,442,28618,71477,884,142954,"10mill-boot"
44,29,"petite","second",3657,4169,359437,640608,8338,1281216,275,425,28002,72215,850,144430,"10mill-boot"
44,30,"petite","second",3872,4125,377666,622397,8250,1244794,308,419,31750,68376,838,136752,"10mill-boot"
10,1,"petite","second",3740,4092,364572,635461,8184,1270922,278,436,29594,70562,872,141124,"10mill-boot"
10,2,"petite","second",3779,4137,366088,634030,8274,1268060,296,421,29607,70498,842,140996,"10mill-boot"
10,3,"petite","second",3733,4112,364544,635602,8224,1271204,268,439,28734,71359,878,142718,"10mill-boot"
10,4,"petite","second",3811,4088,368729,631368,8176,1262736,269,417,29157,70865,834,141730,"10mill-boot"
10,5,"petite","second",3840,4057,375499,624666,8114,1249332,280,421,29784,70300,842,140600,"10mill-boot"
10,6,"petite","second",3763,4128,369856,630167,8256,1260334,291,413,31255,68784,826,137568,"10mill-boot"
10,7,"petite","second",3853,4129,373796,626328,8258,1252656,289,414,30181,69834,828,139668,"10mill-boot"
10,8,"petite","second",3823,4085,374579,625501,8170,1251002,309,400,32090,68095,800,136190,"10mill-boot"
10,9,"petite","second",3744,4151,363701,636377,8302,1272754,304,426,31012,69003,852,138006,"10mill-boot"
10,10,"petite","second",3686,4107,360615,639496,8214,1278992,265,426,27501,72525,852,145050,"10mill-boot"
10,11,"petite","second",3771,4111,369758,630352,8222,1260704,286,431,29845,70424,862,140848,"10mill-boot"
10,12,"petite","second",3788,4119,366710,633340,8238,1266680,309,405,32798,67207,810,134414,"10mill-boot"
10,13,"petite","second",3746,4144,364506,635563,8288,1271126,277,415,29954,70130,830,140260,"10mill-boot"
10,14,"petite","second",3741,4075,363601,636451,8150,1272902,285,429,28657,71571,858,143142,"10mill-boot"
10,15,"petite","second",3778,4115,368720,631406,8230,1262812,291,434,30173,69988,868,139976,"10mill-boot"
10,16,"petite","second",3696,4131,363440,636588,8262,1273176,284,421,30621,69593,842,139186,"10mill-boot"
10,17,"petite","second",3676,4206,357937,642202,8412,1284404,295,444,29398,70663,888,141326,"10mill-boot"
10,18,"petite","second",3761,4140,367907,632137,8280,1264274,285,429,30263,69761,858,139522,"10mill-boot"
10,19,"petite","second",3794,4051,371121,628897,8102,1257794,288,415,30718,69429,830,138858,"10mill-boot"
10,20,"petite","second",3751,4145,365900,634174,8290,1268348,295,414,30568,69441,828,138882,"10mill-boot"
10,21,"petite","second",3763,4127,363160,636905,8254,1273810,269,423,29188,70886,846,141772,"10mill-boot"
10,22,"petite","second",3672,4216,357280,642721,8432,1285442,289,425,31023,69173,850,138346,"10mill-boot"
10,23,"petite","second",3780,4110,371776,628338,8220,1256676,267,433,27517,72622,866,145244,"10mill-boot"
10,24,"petite","second",3666,4160,356665,643340,8320,1286680,298,409,30436,69704,818,139408,"10mill-boot"
10,25,"petite","second",3636,4141,358972,641046,8282,1282092,283,432,30230,69842,864,139684,"10mill-boot"
10,26,"petite","second",3735,4180,363108,636948,8360,1273896,291,417,30494,69537,834,139074,"10mill-boot"
10,27,"petite","second",3743,4143,363034,637070,8286,1274140,273,439,29053,71033,878,142066,"10mill-boot"
10,28,"petite","second",3775,4059,370864,629290,8118,1258580,302,411,30668,69533,822,139066,"10mill-boot"
10,29,"petite","second",3820,4133,373251,626783,8266,1253566,301,426,30965,69092,852,138184,"10mill-boot"
10,30,"petite","second",3771,4115,368099,631965,8230,1263930,258,432,27767,72299,864,144598,"10mill-boot"
17,1,"petite","second",3825,4127,377583,622421,8254,1244842,297,411,32391,67653,822,135306,"10mill-boot"
17,2,"petite","second",3753,4137,369924,630245,8274,1260490,308,426,32666,67351,852,134702,"10mill-boot"
17,3,"petite","second",3862,4141,377401,622698,8282,1245396,296,423,32220,67806,846,135612,"10mill-boot"
17,4,"petite","second",3764,4208,362697,637361,8416,1274722,303,425,30536,69482,850,138964,"10mill-boot"
17,5,"petite","second",3840,4095,372294,627875,8190,1255750,297,412,31995,68061,824,136122,"10mill-boot"
17,6,"petite","second",3844,4097,375900,624100,8194,1248200,315,431,31982,68130,862,136260,"10mill-boot"
17,7,"petite","second",3704,4146,365089,634986,8292,1269972,276,431,29428,70621,862,141242,"10mill-boot"
17,8,"petite","second",3716,4195,362401,637637,8390,1275274,284,436,30141,70029,872,140058,"10mill-boot"
17,9,"petite","second",3800,4138,373745,626266,8276,1252532,311,421,32026,67985,842,135970,"10mill-boot"
17,10,"petite","second",3808,4125,375511,624571,8250,1249142,297,437,31118,68905,874,137810,"10mill-boot"
17,11,"petite","second",3723,4129,367284,632823,8258,1265646,308,424,32402,67673,848,135346,"10mill-boot"
17,12,"petite","second",3761,4183,364549,635549,8366,1271098,299,410,30665,69350,820,138700,"10mill-boot"
17,13,"petite","second",3838,4076,375536,624507,8152,1249014,277,419,29046,71289,838,142578,"10mill-boot"
17,14,"petite","second",3699,4176,366261,633811,8352,1267622,287,435,30055,69950,870,139900,"10mill-boot"
17,15,"petite","second",3661,4187,360609,639500,8374,1279000,282,431,30065,69971,862,139942,"10mill-boot"
17,16,"petite","second",3774,4131,373149,626877,8262,1253754,321,413,33211,66879,826,133758,"10mill-boot"
17,17,"petite","second",3804,4089,373135,626907,8178,1253814,286,448,29314,70751,896,141502,"10mill-boot"
17,18,"petite","second",3745,4135,371940,628123,8270,1256246,274,433,29790,70292,866,140584,"10mill-boot"
17,19,"petite","second",3659,4185,362683,637373,8370,1274746,296,422,31015,69112,844,138224,"10mill-boot"
17,20,"petite","second",3798,4096,375274,624833,8192,1249666,263,428,28513,71539,856,143078,"10mill-boot"
17,21,"petite","second",3780,4162,366381,633621,8324,1267242,293,402,31211,68905,804,137810,"10mill-boot"
17,22,"petite","second",3692,4216,360942,639140,8432,1278280,275,442,28736,71366,884,142732,"10mill-boot"
17,23,"petite","second",3859,4115,375515,624501,8230,1249002,286,443,28427,71620,886,143240,"10mill-boot"
17,24,"petite","second",3811,4062,379629,620493,8124,1240986,278,410,29509,70574,820,141148,"10mill-boot"
17,25,"petite","second",3744,4142,369719,630303,8284,1260606,290,432,31113,69120,864,138240,"10mill-boot"
17,26,"petite","second",3799,4101,374504,625513,8202,1251026,305,402,32769,67334,804,134668,"10mill-boot"
17,27,"petite","second",3706,4244,359237,640969,8488,1281938,285,438,29187,70916,876,141832,"10mill-boot"
17,28,"petite","second",3736,4150,364468,635539,8300,1271078,276,423,30217,69915,846,139830,"10mill-boot"
17,29,"petite","second",3750,4138,366687,633542,8276,1267084,300,404,33031,67022,808,134044,"10mill-boot"
17,30,"petite","second",3686,4211,363369,636657,8422,1273314,307,410,34617,65410,820,130820,"10mill-boot"
28,1,"petite","second",3786,4116,369696,630311,8232,1260622,271,430,28383,71620,860,143240,"10mill-boot"
28,2,"petite","second",3769,4157,366984,633146,8314,1266292,289,436,29820,70240,872,140480,"10mill-boot"
28,3,"petite","second",3676,4160,357833,642200,8320,1284400,261,443,26624,73511,886,147022,"10mill-boot"
28,4,"petite","second",3767,4214,363421,636737,8428,1273474,261,450,26069,74117,900,148234,"10mill-boot"
28,5,"petite","second",3691,4166,361821,638215,8332,1276430,313,412,32987,67047,824,134094,"10mill-boot"
28,6,"petite","second",3637,4218,354721,645332,8436,1290664,287,419,30751,69362,838,138724,"10mill-boot"
28,7,"petite","second",3624,4191,355375,644695,8382,1289390,290,424,29143,70862,848,141724,"10mill-boot"
28,8,"petite","second",3656,4181,355131,644938,8362,1289876,317,396,32843,67237,792,134474,"10mill-boot"
28,9,"petite","second",3777,4116,371211,628890,8232,1257780,290,436,28986,71095,872,142190,"10mill-boot"
28,10,"petite","second",3668,4159,359995,640149,8318,1280298,283,402,30773,69361,804,138722,"10mill-boot"
28,11,"petite","second",3717,4145,361653,638537,8290,1277074,265,410,28467,71536,820,143072,"10mill-boot"
28,12,"petite","second",3723,4148,363135,636955,8296,1273910,292,425,31507,68518,850,137036,"10mill-boot"
28,13,"petite","second",3731,4095,366082,634087,8190,1268174,269,437,28351,71657,874,143314,"10mill-boot"
28,14,"petite","second",3709,4126,362577,637441,8252,1274882,272,435,27923,72219,870,144438,"10mill-boot"
28,15,"petite","second",3669,4157,359305,640751,8314,1281502,265,442,28259,71806,884,143612,"10mill-boot"
28,16,"petite","second",3766,4089,369524,630639,8178,1261278,267,433,28673,71459,866,142918,"10mill-boot"
28,17,"petite","second",3767,4157,366314,633926,8314,1267852,279,430,29750,70266,860,140532,"10mill-boot"
28,18,"petite","second",3765,4128,366617,633550,8256,1267100,288,422,29835,70253,844,140506,"10mill-boot"
28,19,"petite","second",3618,4218,352921,647410,8436,1294820,285,422,29715,70348,844,140696,"10mill-boot"
28,20,"petite","second",3683,4143,361855,638235,8286,1276470,303,420,31936,68092,840,136184,"10mill-boot"
28,21,"petite","second",3859,4097,369549,630615,8194,1261230,294,416,31112,69157,832,138314,"10mill-boot"
28,22,"petite","second",3769,4158,366958,633083,8316,1266166,279,427,29717,70305,854,140610,"10mill-boot"
28,23,"petite","second",3696,4198,358669,641451,8396,1282902,261,440,27791,72350,880,144700,"10mill-boot"
28,24,"petite","second",3652,4178,353989,646068,8356,1292136,269,430,27756,72492,860,144984,"10mill-boot"
28,25,"petite","second",3735,4123,364182,635963,8246,1271926,289,397,31283,68817,794,137634,"10mill-boot"
28,26,"petite","second",3760,4175,363501,636504,8350,1273008,292,421,30382,69659,842,139318,"10mill-boot"
28,27,"petite","second",3752,4162,368191,631813,8324,1263626,299,421,31271,68779,842,137558,"10mill-boot"
28,28,"petite","second",3665,4192,358313,641858,8384,1283716,274,439,28519,71532,878,143064,"10mill-boot"
28,29,"petite","second",3705,4177,361849,638236,8354,1276472,285,427,31094,69087,854,138174,"10mill-boot"
28,30,"petite","second",3737,4185,360433,639616,8370,1279232,294,432,29140,70860,864,141720,"10mill-boot"
21,1,"petite","second",3856,4154,373638,626381,8308,1252762,299,445,29885,70254,890,140508,"10mill-boot"
21,2,"petite","second",3874,4145,373269,626811,8290,1253622,286,433,28404,71714,866,143428,"10mill-boot"
21,3,"petite","second",3853,4123,369470,630614,8246,1261228,273,439,28206,71921,878,143842,"10mill-boot"
21,4,"petite","second",3787,4189,362230,637806,8378,1275612,305,423,31296,68776,846,137552,"10mill-boot"
21,5,"petite","second",3850,4159,368331,631750,8318,1263500,305,423,31070,69033,846,138066,"10mill-boot"
21,6,"petite","second",3711,4249,356066,644111,8498,1288222,283,438,28925,71235,876,142470,"10mill-boot"
21,7,"petite","second",3772,4201,360959,639110,8402,1278220,281,438,28689,71357,876,142714,"10mill-boot"
21,8,"petite","second",3860,4148,372764,627362,8296,1254724,315,411,33330,66690,822,133380,"10mill-boot"
21,9,"petite","second",3858,4160,370313,629821,8320,1259642,292,442,29386,70691,884,141382,"10mill-boot"
21,10,"petite","second",3776,4162,365619,634522,8324,1269044,292,442,29079,70980,884,141960,"10mill-boot"
21,11,"petite","second",3832,4153,365623,634476,8306,1268952,260,447,27557,72745,894,145490,"10mill-boot"
21,12,"petite","second",3824,4160,366450,633592,8320,1267184,303,416,31595,68641,832,137282,"10mill-boot"
21,13,"petite","second",3818,4114,372074,627957,8228,1255914,288,422,30740,69343,844,138686,"10mill-boot"
21,14,"petite","second",3837,4151,367076,632931,8302,1265862,297,413,31061,68950,826,137900,"10mill-boot"
21,15,"petite","second",3726,4158,358985,641141,8316,1282282,308,421,30545,69519,842,139038,"10mill-boot"
21,16,"petite","second",3711,4179,363072,636931,8358,1273862,280,430,30862,69224,860,138448,"10mill-boot"
21,17,"petite","second",3802,4153,365040,635053,8306,1270106,306,427,31918,68501,854,137002,"10mill-boot"
21,18,"petite","second",3724,4230,356484,643613,8460,1287226,296,436,30860,69264,872,138528,"10mill-boot"
21,19,"petite","second",3771,4160,363512,636553,8320,1273106,293,428,30480,69576,856,139152,"10mill-boot"
21,20,"petite","second",3876,4094,372778,627369,8188,1254738,288,437,29408,70672,874,141344,"10mill-boot"
21,21,"petite","second",3740,4123,362324,637752,8246,1275504,298,404,30331,69704,808,139408,"10mill-boot"
21,22,"petite","second",3635,4204,358605,641688,8408,1283376,273,428,29143,70884,856,141768,"10mill-boot"
21,23,"petite","second",3807,4161,365863,634143,8322,1268286,286,415,30466,69634,830,139268,"10mill-boot"
21,24,"petite","second",3701,4254,358128,641975,8508,1283950,276,437,28402,71791,874,143582,"10mill-boot"
21,25,"petite","second",3752,4134,366145,633855,8268,1267710,286,423,31965,68257,846,136514,"10mill-boot"
21,26,"petite","second",3831,4148,369167,630876,8296,1261752,305,428,32152,67858,856,135716,"10mill-boot"
21,27,"petite","second",3758,4151,368112,631963,8302,1263926,290,422,30722,69349,844,138698,"10mill-boot"
21,28,"petite","second",3740,4201,360774,639236,8402,1278472,302,426,32121,68025,852,136050,"10mill-boot"
21,29,"petite","second",3852,4157,369457,630605,8314,1261210,287,436,30294,69795,872,139590,"10mill-boot"
21,30,"petite","second",3802,4216,362041,638058,8432,1276116,287,437,29685,70435,874,140870,"10mill-boot"
26,1,"petite","second",3776,4129,367839,632268,8258,1264536,257,441,27852,72188,882,144376,"10mill-boot"
26,2,"petite","second",3769,4072,366972,633138,8144,1266276,300,422,29764,70360,844,140720,"10mill-boot"
26,3,"petite","second",3883,4063,372753,627390,8126,1254780,283,409,29876,70231,818,140462,"10mill-boot"
26,4,"petite","second",3793,4074,368336,631704,8148,1263408,283,420,29213,70954,840,141908,"10mill-boot"
26,5,"petite","second",3780,4043,367615,632418,8086,1264836,291,408,30499,69673,816,139346,"10mill-boot"
26,6,"petite","second",3823,4071,370843,629281,8142,1258562,270,423,29583,70615,846,141230,"10mill-boot"
26,7,"petite","second",3739,4067,365401,634607,8134,1269214,280,412,29978,70110,824,140220,"10mill-boot"
26,8,"petite","second",3750,4139,365434,634658,8278,1269316,304,416,32705,67296,832,134592,"10mill-boot"
26,9,"petite","second",3743,4127,362877,637203,8254,1274406,277,431,28578,71467,862,142934,"10mill-boot"
26,10,"petite","second",3865,3976,378480,621618,7952,1243236,287,405,30950,69090,810,138180,"10mill-boot"
26,11,"petite","second",3883,4023,378712,621310,8046,1242620,312,405,32432,67756,810,135512,"10mill-boot"
26,12,"petite","second",3771,4098,368734,631320,8196,1262640,273,432,28906,71121,864,142242,"10mill-boot"
26,13,"petite","second",3821,4017,373394,626692,8034,1253384,271,422,29516,70567,844,141134,"10mill-boot"
26,14,"petite","second",3881,3973,379896,620111,7946,1240222,299,411,31068,68969,822,137938,"10mill-boot"
26,15,"petite","second",3802,4108,369955,630045,8216,1260090,277,415,29001,71229,830,142458,"10mill-boot"
26,16,"petite","second",3773,4006,369561,630493,8012,1260986,259,415,28002,72195,830,144390,"10mill-boot"
26,17,"petite","second",3717,4055,366218,633796,8110,1267592,269,432,28001,72011,864,144022,"10mill-boot"
26,18,"petite","second",3801,4056,376440,623570,8112,1247140,323,409,33106,67077,818,134154,"10mill-boot"
26,19,"petite","second",3834,4005,373580,626500,8010,1253000,299,416,30659,69483,832,138966,"10mill-boot"
26,20,"petite","second",3845,4058,375498,624622,8116,1249244,290,427,29765,70599,854,141198,"10mill-boot"
26,21,"petite","second",3729,4049,362843,637159,8098,1274318,255,442,26733,73348,884,146696,"10mill-boot"
26,22,"petite","second",3779,4033,370682,629427,8066,1258854,282,430,29070,71104,860,142208,"10mill-boot"
26,23,"petite","second",3815,4043,370879,629233,8086,1258466,303,411,30174,69869,822,139738,"10mill-boot"
26,24,"petite","second",3875,4031,376319,623742,8062,1247484,293,429,30489,69716,858,139432,"10mill-boot"
26,25,"petite","second",3799,4002,369413,630809,8004,1261618,270,423,29070,71029,846,142058,"10mill-boot"
26,26,"petite","second",3756,4082,367204,632845,8164,1265690,300,408,31843,68442,816,136884,"10mill-boot"
