"sim_number","bootstrap_num","strain1","strain2","clusters_pop1_b","clusters_pop2_b","cells_pop1_b","cells_pop2_b","total_clusters_b","total_cells_b","clusters_pop1_a","clusters_pop2_a","cells_pop1_a","cells_pop2_a","total_clusters_a","total_cells_a","carr_cap"
48,12,"petite","second",3769,4074,367905,632112,8148,1264224,16,381,3107,97041,762,194082,"10mill-boot"
48,13,"petite","second",3884,4063,381369,618754,8126,1237508,15,386,2865,97563,772,195126,"10mill-boot"
48,14,"petite","second",3687,4192,361841,638166,8384,1276332,16,376,3131,97403,752,194806,"10mill-boot"
48,15,"petite","second",3812,4091,373465,626589,8182,1253178,10,382,2068,98053,764,196106,"10mill-boot"
48,16,"petite","second",3840,4097,375475,624535,8194,1249070,20,379,3736,96683,758,193366,"10mill-boot"
48,17,"petite","second",3638,4168,356412,643801,8336,1287602,7,390,1530,98985,780,197970,"10mill-boot"
48,18,"petite","second",3847,4040,375086,625002,8080,1250004,6,392,1272,98907,784,197814,"10mill-boot"
48,19,"petite","second",3797,4096,369360,630652,8192,1261304,14,382,2511,97705,764,195410,"10mill-boot"
48,20,"petite","second",3798,4097,370772,629437,8194,1258874,7,386,1406,98632,772,197264,"10mill-boot"
48,21,"petite","second",3815,4124,372362,627760,8248,1255520,12,388,2288,97773,776,195546,"10mill-boot"
48,22,"petite","second",3747,4104,368008,632053,8208,1264106,11,385,2191,98615,770,197230,"10mill-boot"
48,23,"petite","second",3678,4181,359382,640717,8362,1281434,12,390,2259,98169,780,196338,"10mill-boot"
48,24,"petite","second",3790,4059,371698,628381,8118,1256762,5,393,1031,99697,786,199394,"10mill-boot"
48,25,"petite","second",3688,4135,361796,638309,8270,1276618,11,382,2085,98096,764,196192,"10mill-boot"
48,26,"petite","second",3801,4067,374130,626021,8134,1252042,14,386,2708,97406,772,194812,"10mill-boot"
48,27,"petite","second",3776,4083,370748,629253,8166,1258506,11,391,2118,98142,782,196284,"10mill-boot"
48,28,"petite","second",3851,4069,376007,624035,8138,1248070,15,393,3065,97167,786,194334,"10mill-boot"
48,29,"petite","second",3740,4062,368192,631912,8124,1263824,11,379,2158,97983,758,195966,"10mill-boot"
48,30,"petite","second",3729,4085,364319,635697,8170,1271394,11,382,2087,98224,764,196448,"10mill-boot"
33,1,"petite","second",3699,4232,361108,638928,8464,1277856,10,394,2416,97864,788,195728,"10mill-boot"
33,2,"petite","second",3722,4201,363385,636762,8402,1273524,19,388,4228,96205,776,192410,"10mill-boot"
33,3,"petite","second",3754,4164,369546,630494,8328,1260988,10,403,1787,98798,806,197596,"10mill-boot"
33,4,"petite","second",3714,4214,366385,633748,8428,1267496,16,379,3664,96665,758,193330,"10mill-boot"
33,5,"petite","second",3811,4169,374417,625762,8338,1251524,18,397,3385,97091,794,194182,"10mill-boot"
33,6,"petite","second",3687,4180,364911,635128,8360,1270256,11,384,2798,97260,768,194520,"10mill-boot"
33,7,"petite","second",3657,4212,357367,642721,8424,1285442,11,385,2224,98669,770,197338,"10mill-boot"
33,8,"petite","second",3794,4151,373043,627042,8302,1254084,15,396,3015,97161,792,194322,"10mill-boot"
33,9,"petite","second",3777,4118,369482,630532,8236,1261064,13,394,2789,97500,788,195000,"10mill-boot"
33,10,"petite","second",3721,4208,364711,635330,8416,1270660,16,398,3588,96604,796,193208,"10mill-boot"
33,11,"petite","second",3736,4183,366603,633494,8366,1266988,11,391,2245,98263,782,196526,"10mill-boot"
33,12,"petite","second",3663,4226,360461,639595,8452,1279190,12,398,2524,97671,796,195342,"10mill-boot"
33,13,"petite","second",3710,4213,365007,635020,8426,1270040,15,389,3104,97839,778,195678,"10mill-boot"
33,14,"petite","second",3711,4157,367217,632933,8314,1265866,20,370,4297,95791,740,191582,"10mill-boot"
33,15,"petite","second",3737,4215,364868,635216,8430,1270432,15,403,3284,96911,806,193822,"10mill-boot"
33,16,"petite","second",3631,4224,357331,642980,8448,1285960,11,380,2671,97424,760,194848,"10mill-boot"
33,17,"petite","second",3756,4237,367781,632269,8474,1264538,14,412,2959,97373,824,194746,"10mill-boot"
33,18,"petite","second",3736,4188,367533,632514,8376,1265028,18,397,3705,96473,794,192946,"10mill-boot"
33,19,"petite","second",3679,4217,361514,638583,8434,1277166,19,378,4321,95710,756,191420,"10mill-boot"
33,20,"petite","second",3662,4235,360817,639333,8470,1278666,10,397,2207,97883,794,195766,"10mill-boot"
33,21,"petite","second",3629,4221,359319,640734,8442,1281468,22,387,4644,95617,774,191234,"10mill-boot"
33,22,"petite","second",3751,4128,372932,627084,8256,1254168,14,384,3361,96877,768,193754,"10mill-boot"
33,23,"petite","second",3714,4174,365962,634116,8348,1268232,12,399,2927,97126,798,194252,"10mill-boot"
33,24,"petite","second",3688,4209,366373,633729,8418,1267458,19,395,3603,96975,790,193950,"10mill-boot"
33,25,"petite","second",3610,4198,360618,639431,8396,1278862,16,399,3205,96904,798,193808,"10mill-boot"
33,26,"petite","second",3702,4145,371148,628866,8290,1257732,18,381,4349,95932,762,191864,"10mill-boot"
33,27,"petite","second",3672,4226,359845,640251,8452,1280502,13,390,2860,97298,780,194596,"10mill-boot"
33,28,"petite","second",3830,4151,379037,621000,8302,1242000,16,392,3389,97032,784,194064,"10mill-boot"
33,29,"petite","second",3645,4171,365704,634336,8342,1268672,18,387,4133,95870,774,191740,"10mill-boot"
33,30,"petite","second",3697,4190,365078,635017,8380,1270034,10,398,2333,98198,796,196396,"10mill-boot"
9,1,"petite","second",3725,4097,358276,641835,8194,1283670,6,384,1257,98844,768,197688,"10mill-boot"
9,2,"petite","second",3707,4145,358730,641332,8290,1282664,12,385,2027,98096,770,196192,"10mill-boot"
9,3,"petite","second",3752,4111,360717,639329,8222,1278658,10,386,1794,99265,772,198530,"10mill-boot"
9,4,"petite","second",3847,4103,371433,628600,8206,1257200,19,386,3749,96450,772,192900,"10mill-boot"
9,5,"petite","second",3811,4081,369518,630520,8162,1261040,12,375,2081,98001,750,196002,"10mill-boot"
9,6,"petite","second",3761,4151,360954,639186,8302,1278372,7,380,1271,98803,760,197606,"10mill-boot"
9,7,"petite","second",3756,4084,368148,631869,8168,1263738,10,391,1614,98757,782,197514,"10mill-boot"
9,8,"petite","second",3722,4090,362511,637562,8180,1275124,15,382,2858,97188,764,194376,"10mill-boot"
9,9,"petite","second",3710,4158,360913,639126,8316,1278252,14,391,2265,97940,782,195880,"10mill-boot"
9,10,"petite","second",3813,4129,366976,633092,8258,1266184,16,386,2636,97511,772,195022,"10mill-boot"
9,11,"petite","second",3685,4100,361065,638953,8200,1277906,14,377,2491,97548,754,195096,"10mill-boot"
9,12,"petite","second",3715,4107,361797,638230,8214,1276460,9,386,1525,98573,772,197146,"10mill-boot"
9,13,"petite","second",3702,4112,363611,636543,8224,1273086,11,379,1886,98576,758,197152,"10mill-boot"
9,14,"petite","second",3692,4117,362055,638021,8234,1276042,8,382,1413,98636,764,197272,"10mill-boot"
9,15,"petite","second",3639,4170,356714,643287,8340,1286574,11,375,2272,97868,750,195736,"10mill-boot"
9,16,"petite","second",3706,4098,361122,639103,8196,1278206,10,376,1995,98162,752,196324,"10mill-boot"
9,17,"petite","second",3807,4054,370447,629569,8108,1259138,12,382,2273,97845,764,195690,"10mill-boot"
9,18,"petite","second",3745,4135,361662,638413,8270,1276826,10,400,1642,98665,800,197330,"10mill-boot"
9,19,"petite","second",3771,4124,366725,633321,8248,1266642,14,383,2554,97684,766,195368,"10mill-boot"
9,20,"petite","second",3866,4043,373318,626696,8086,1253392,15,383,2434,97689,766,195378,"10mill-boot"
9,21,"petite","second",3793,4086,366195,633819,8172,1267638,13,376,2326,98109,752,196218,"10mill-boot"
9,22,"petite","second",3751,4111,368537,631570,8222,1263140,10,378,1939,98279,756,196558,"10mill-boot"
9,23,"petite","second",3858,3984,376107,623938,7968,1247876,9,378,1503,98759,756,197518,"10mill-boot"
9,24,"petite","second",3668,4173,357977,642215,8346,1284430,14,376,2586,98085,752,196170,"10mill-boot"
9,25,"petite","second",3678,4135,359989,640180,8270,1280360,13,384,2204,97925,768,195850,"10mill-boot"
9,26,"petite","second",3806,4045,368317,631727,8090,1263454,11,377,2249,97955,754,195910,"10mill-boot"
9,27,"petite","second",3768,4066,366394,633663,8132,1267326,7,391,1218,99137,782,198274,"10mill-boot"
9,28,"petite","second",3776,4084,369083,630960,8168,1261920,9,378,1630,98869,756,197738,"10mill-boot"
9,29,"petite","second",3750,4114,366779,633252,8228,1266504,11,399,2043,98634,798,197268,"10mill-boot"
9,30,"petite","second",3861,4063,372716,627342,8126,1254684,8,383,1301,98798,766,197596,"10mill-boot"
34,1,"petite","second",3779,4210,367748,632343,8420,1264686,15,377,3468,96710,754,193420,"10mill-boot"
34,2,"petite","second",3658,4233,360290,639713,8466,1279426,18,370,3693,96497,740,192994,"10mill-boot"
34,3,"petite","second",3627,4213,359109,641032,8426,1282064,11,373,2207,97880,746,195760,"10mill-boot"
34,4,"petite","second",3759,4145,365463,634591,8290,1269182,15,374,3317,96886,748,193772,"10mill-boot"
34,5,"petite","second",3631,4196,357640,642593,8392,1285186,9,380,1681,98743,760,197486,"10mill-boot"
34,6,"petite","second",3685,4220,358667,641385,8440,1282770,10,373,2068,97939,746,195878,"10mill-boot"
34,7,"petite","second",3761,4159,368087,631991,8318,1263982,15,379,3088,96922,758,193844,"10mill-boot"
34,8,"petite","second",3620,4279,353554,646491,8558,1292982,9,384,1768,98407,768,196814,"10mill-boot"
34,9,"petite","second",3770,4173,367610,632409,8346,1264818,14,381,2873,97140,762,194280,"10mill-boot"
34,10,"petite","second",3663,4168,356149,643854,8336,1287708,4,384,831,99362,768,198724,"10mill-boot"
34,11,"petite","second",3683,4224,363227,636792,8448,1273584,12,369,2256,97788,738,195576,"10mill-boot"
34,12,"petite","second",3692,4163,364594,635474,8326,1270948,7,376,1353,98752,752,197504,"10mill-boot"
34,13,"petite","second",3666,4226,358564,641533,8452,1283066,10,382,1968,99238,764,198476,"10mill-boot"
34,14,"petite","second",3729,4220,370456,629592,8440,1259184,18,382,3929,96424,764,192848,"10mill-boot"
34,15,"petite","second",3605,4294,349972,650051,8588,1300102,19,376,3594,96894,752,193788,"10mill-boot"
34,16,"petite","second",3782,4137,364963,635048,8274,1270096,8,375,1600,99074,750,198148,"10mill-boot"
34,17,"petite","second",3711,4238,361930,638106,8476,1276212,11,385,2360,98012,770,196024,"10mill-boot"
34,18,"petite","second",3735,4149,369347,630916,8298,1261832,9,377,1971,98161,754,196322,"10mill-boot"
34,19,"petite","second",3714,4237,363024,637013,8474,1274026,11,383,2396,97769,766,195538,"10mill-boot"
34,20,"petite","second",3755,4191,362883,637134,8382,1274268,10,376,2178,98156,752,196312,"10mill-boot"
34,21,"petite","second",3678,4161,365472,634617,8322,1269234,4,385,715,99490,770,198980,"10mill-boot"
34,22,"petite","second",3736,4186,366526,633480,8372,1266960,17,376,3544,96650,752,193300,"10mill-boot"
34,23,"petite","second",3715,4192,363707,636350,8384,1272700,5,382,1162,99619,764,199238,"10mill-boot"
34,24,"petite","second",3673,4248,357167,642899,8496,1285798,10,378,2173,97852,756,195704,"10mill-boot"
34,25,"petite","second",3747,4184,366295,633832,8368,1267664,19,385,3773,96386,770,192772,"10mill-boot"
34,26,"petite","second",3710,4217,362376,637762,8434,1275524,8,387,1867,98453,774,196906,"10mill-boot"
34,27,"petite","second",3740,4194,368458,631586,8388,1263172,16,383,3516,96547,766,193094,"10mill-boot"
34,28,"petite","second",3745,4193,369111,631041,8386,1262082,11,380,2159,98274,760,196548,"10mill-boot"
34,29,"petite","second",3736,4157,367906,632128,8314,1264256,10,378,2039,98087,756,196174,"10mill-boot"
34,30,"petite","second",3635,4225,359066,641017,8450,1282034,10,371,2061,98229,742,196458,"10mill-boot"
7,1,"petite","second",3795,4170,370448,629704,8340,1259408,14,404,2237,97975,808,195950,"10mill-boot"
7,2,"petite","second",3709,4157,365081,635045,8314,1270090,15,391,2859,97437,782,194874,"10mill-boot"
7,3,"petite","second",3798,4171,370559,629639,8342,1259278,29,389,5241,94847,778,189694,"10mill-boot"
7,4,"petite","second",3797,4161,372749,627312,8322,1254624,12,399,2373,98319,798,196638,"10mill-boot"
7,5,"petite","second",3700,4184,362368,637635,8368,1275270,13,404,2209,98406,808,196812,"10mill-boot"
7,6,"petite","second",3625,4189,357870,642224,8378,1284448,14,393,2382,98079,786,196158,"10mill-boot"
7,7,"petite","second",3651,4212,357993,642017,8424,1284034,14,391,2419,97777,782,195554,"10mill-boot"
7,8,"petite","second",3807,4129,371099,628935,8258,1257870,10,391,1699,98407,782,196814,"10mill-boot"
7,9,"petite","second",3753,4113,369516,630495,8226,1260990,18,397,3383,96991,794,193982,"10mill-boot"
7,10,"petite","second",3747,4149,368497,631591,8298,1263182,19,396,3387,97112,792,194224,"10mill-boot"
7,11,"petite","second",3763,4141,371524,628639,8282,1257278,20,393,3321,97306,786,194612,"10mill-boot"
7,12,"petite","second",3808,4113,374301,625743,8226,1251486,21,397,3939,96283,794,192566,"10mill-boot"
7,13,"petite","second",3726,4194,363431,636584,8388,1273168,17,403,2933,97107,806,194214,"10mill-boot"
7,14,"petite","second",3670,4116,363979,636257,8232,1272514,10,409,1868,98851,818,197702,"10mill-boot"
7,15,"petite","second",3772,4135,370543,629514,8270,1259028,13,397,2190,97987,794,195974,"10mill-boot"
7,16,"petite","second",3708,4177,364198,635893,8354,1271786,17,396,3205,96997,792,193994,"10mill-boot"
7,17,"petite","second",3723,4154,361137,638922,8308,1277844,15,384,2875,97528,768,195056,"10mill-boot"
7,18,"petite","second",3692,4216,361473,638639,8432,1277278,10,391,1926,98296,782,196592,"10mill-boot"
7,19,"petite","second",3714,4194,361615,638490,8388,1276980,20,408,3683,97093,816,194186,"10mill-boot"
7,20,"petite","second",3705,4148,367816,632267,8296,1264534,9,402,1640,98630,804,197260,"10mill-boot"
7,21,"petite","second",3673,4151,364543,635553,8302,1271106,15,395,2594,97664,790,195328,"10mill-boot"
7,22,"petite","second",3704,4164,362005,638179,8328,1276358,28,394,4847,95250,788,190500,"10mill-boot"
7,23,"petite","second",3782,4090,374190,625836,8180,1251672,14,397,2411,97773,794,195546,"10mill-boot"
7,24,"petite","second",3756,4164,367938,632110,8328,1264220,12,400,2219,98112,800,196224,"10mill-boot"
7,25,"petite","second",3748,4115,366277,633776,8230,1267552,12,385,2263,97786,770,195572,"10mill-boot"
7,26,"petite","second",3632,4195,356697,643443,8390,1286886,18,395,3520,96691,790,193382,"10mill-boot"
7,27,"petite","second",3683,4141,361945,638064,8282,1276128,15,396,2626,97413,792,194826,"10mill-boot"
7,28,"petite","second",3699,4144,365765,634400,8288,1268800,20,387,3726,96338,774,192676,"10mill-boot"
7,29,"petite","second",3837,4049,378247,621827,8098,1243654,22,395,3952,96619,790,193238,"10mill-boot"
7,30,"petite","second",3733,4151,365564,634497,8302,1268994,16,387,2805,97583,774,195166,"10mill-boot"
6,1,"petite","second",3789,4132,369911,630145,8264,1260290,13,380,2576,97619,760,195238,"10mill-boot"
6,2,"petite","second",3860,4124,369909,630117,8248,1260234,7,396,1205,99253,792,198506,"10mill-boot"
6,3,"petite","second",3659,4251,354305,645822,8502,1291644,8,383,1440,99326,766,198652,"10mill-boot"
6,4,"petite","second",3746,4123,365048,635204,8246,1270408,11,372,2173,97862,744,195724,"10mill-boot"
6,5,"petite","second",3796,4187,365279,634787,8374,1269574,10,385,1880,98155,770,196310,"10mill-boot"
6,6,"petite","second",3830,4148,369386,630668,8296,1261336,13,396,2147,98236,792,196472,"10mill-boot"
6,7,"petite","second",3781,4166,366144,634001,8332,1268002,11,386,2115,98128,772,196256,"10mill-boot"
6,8,"petite","second",3779,4208,370557,629584,8416,1259168,9,409,1789,98461,818,196922,"10mill-boot"
6,9,"petite","second",3818,4191,368639,631556,8382,1263112,12,386,2119,98086,772,196172,"10mill-boot"
6,10,"petite","second",3711,4151,363050,637050,8302,1274100,9,395,1703,98657,790,197314,"10mill-boot"
6,11,"petite","second",3755,4146,363135,636912,8292,1273824,11,385,2014,98140,770,196280,"10mill-boot"
6,12,"petite","second",3828,4138,371172,629029,8276,1258058,10,389,1818,98211,778,196422,"10mill-boot"
6,13,"petite","second",3783,4141,367044,633021,8282,1266042,4,392,773,99228,784,198456,"10mill-boot"
6,14,"petite","second",3886,4132,375178,624907,8264,1249814,7,397,1229,98843,794,197686,"10mill-boot"
6,15,"petite","second",3771,4154,364968,635068,8308,1270136,18,384,3082,97083,768,194166,"10mill-boot"
6,16,"petite","second",3756,4184,364502,635585,8368,1271170,15,388,2656,97509,776,195018,"10mill-boot"
6,17,"petite","second",3784,4182,366606,633472,8364,1266944,13,387,2840,97591,774,195182,"10mill-boot"
6,18,"petite","second",3727,4232,362188,637882,8464,1275764,12,396,1972,98070,792,196140,"10mill-boot"
6,19,"petite","second",3811,4158,368770,631355,8316,1262710,8,399,1487,98529,798,197058,"10mill-boot"
6,20,"petite","second",3799,4191,368106,631976,8382,1263952,8,402,1563,98997,804,197994,"10mill-boot"
6,21,"petite","second",3788,4135,365599,634428,8270,1268856,8,388,1634,98665,776,197330,"10mill-boot"
6,22,"petite","second",3758,4182,364688,635322,8364,1270644,9,384,1763,98455,768,196910,"10mill-boot"
6,23,"petite","second",3790,4173,369512,630488,8346,1260976,7,400,1379,99254,800,198508,"10mill-boot"
6,24,"petite","second",3687,4187,358534,641678,8374,1283356,8,395,1425,99442,790,198884,"10mill-boot"
6,25,"petite","second",3747,4121,362222,637888,8242,1275776,9,379,1916,98141,758,196282,"10mill-boot"
6,26,"petite","second",3780,4162,365630,634442,8324,1268884,15,382,2643,98321,764,196642,"10mill-boot"
6,27,"petite","second",3752,4154,367839,632298,8308,1264596,11,382,2303,97756,764,195512,"10mill-boot"
6,28,"petite","second",3771,4180,367158,632894,8360,1265788,15,392,2851,97323,784,194646,"10mill-boot"
6,29,"petite","second",3744,4189,364440,635631,8378,1271262,15,381,2970,97459,762,194918,"10mill-boot"
6,30,"petite","second",3860,4107,378259,621768,8214,1243536,18,389,3406,96787,778,193574,"10mill-boot"
1,1,"petite","second",3715,4108,364132,635868,8216,1271736,18,383,3652,96408,766,192816,"10mill-boot"
1,2,"petite","second",3696,4086,359346,640655,8172,1281310,11,376,2055,97978,752,195956,"10mill-boot"
1,3,"petite","second",3736,4074,371520,628493,8148,1256986,15,394,2575,97475,788,194950,"10mill-boot"
1,4,"petite","second",3698,4174,360710,639347,8348,1278694,14,389,2794,97209,778,194418,"10mill-boot"
1,5,"petite","second",3722,4106,363774,636376,8212,1272752,14,374,2732,97983,748,195966,"10mill-boot"
1,6,"petite","second",3679,4106,360030,639996,8212,1279992,8,392,1718,98330,784,196660,"10mill-boot"
1,7,"petite","second",3726,4104,368942,631077,8208,1262154,18,375,3753,96633,750,193266,"10mill-boot"
1,8,"petite","second",3687,4174,358632,641371,8348,1282742,10,388,1968,98032,776,196064,"10mill-boot"
1,9,"petite","second",3742,4041,370302,629828,8082,1259656,13,390,2638,97483,780,194966,"10mill-boot"
1,10,"petite","second",3697,4120,364088,635976,8240,1271952,13,399,2518,97508,798,195016,"10mill-boot"
1,11,"petite","second",3713,4122,364866,635304,8244,1270608,17,378,3520,96662,756,193324,"10mill-boot"
1,12,"petite","second",3622,4192,353460,646677,8384,1293354,13,382,2617,97449,764,194898,"10mill-boot"
1,13,"petite","second",3692,4200,360352,639810,8400,1279620,8,393,1495,98763,786,197526,"10mill-boot"
1,14,"petite","second",3663,4156,361260,638988,8312,1277976,9,397,1767,99412,794,198824,"10mill-boot"
1,15,"petite","second",3759,4101,369654,630455,8202,1260910,10,383,2119,98465,766,196930,"10mill-boot"
1,16,"petite","second",3729,4187,361157,638906,8374,1277812,14,390,2763,97294,780,194588,"10mill-boot"
1,17,"petite","second",3787,4108,369209,630882,8216,1261764,10,399,1856,98463,798,196926,"10mill-boot"
1,18,"petite","second",3726,4121,366712,633398,8242,1266796,15,392,3174,97307,784,194614,"10mill-boot"
1,19,"petite","second",3675,4138,360877,639192,8276,1278384,13,381,2603,98102,762,196204,"10mill-boot"
1,20,"petite","second",3670,4154,362038,638086,8308,1276172,12,392,2168,97935,784,195870,"10mill-boot"
1,21,"petite","second",3602,4181,355468,644623,8362,1289246,15,390,2613,97583,780,195166,"10mill-boot"
1,22,"petite","second",3731,4052,367790,632347,8104,1264694,14,378,2986,97021,756,194042,"10mill-boot"
1,23,"petite","second",3710,4123,365068,635073,8246,1270146,10,397,2093,97978,794,195956,"10mill-boot"
1,24,"petite","second",3668,4171,359581,640447,8342,1280894,10,386,2138,98001,772,196002,"10mill-boot"
1,25,"petite","second",3714,4141,363687,636388,8282,1272776,13,389,2603,97562,778,195124,"10mill-boot"
1,26,"petite","second",3712,4132,364916,635235,8264,1270470,15,389,3029,97508,778,195016,"10mill-boot"
1,27,"petite","second",3742,4071,372453,627603,8142,1255206,8,379,1689,98647,758,197294,"10mill-boot"
1,28,"petite","second",3768,4108,369578,630541,8216,1261082,9,380,1924,98106,760,196212,"10mill-boot"
1,29,"petite","second",3645,4078,362443,637559,8156,1275118,14,386,2927,97192,772,194384,"10mill-boot"
1,30,"petite","second",3732,4086,368178,631850,8172,1263700,12,388,2298,97890,776,195780,"10mill-boot"
8,1,"petite","second",3735,4146,365974,634185,8292,1268370,11,384,1916,98092,768,196184,"10mill-boot"
8,2,"petite","second",3758,4107,371775,628350,8214,1256700,7,384,1340,98748,768,197496,"10mill-boot"
8,3,"petite","second",3842,4174,374334,625757,8348,1251514,20,395,3620,96383,790,192766,"10mill-boot"
8,4,"petite","second",3783,4161,372938,627162,8322,1254324,15,386,2611,97571,772,195142,"10mill-boot"
8,5,"petite","second",3794,4112,371720,628379,8224,1256758,13,382,2116,98068,764,196136,"10mill-boot"
8,6,"petite","second",3741,4155,365752,634310,8310,1268620,6,388,1245,98789,776,197578,"10mill-boot"
8,7,"petite","second",3780,4100,371068,628985,8200,1257970,13,375,2559,97586,750,195172,"10mill-boot"
8,8,"petite","second",3807,4098,371678,628394,8196,1256788,13,384,2181,98121,768,196242,"10mill-boot"
8,9,"petite","second",3784,4107,368809,631283,8214,1262566,11,401,1935,98768,802,197536,"10mill-boot"
8,10,"petite","second",3880,4112,378101,621993,8224,1243986,15,387,3402,97133,774,194266,"10mill-boot"
8,11,"petite","second",3803,4101,374056,625960,8202,1251920,8,393,1729,98629,786,197258,"10mill-boot"
8,12,"petite","second",3810,4128,372363,627738,8256,1255476,17,388,2851,97663,776,195326,"10mill-boot"
8,13,"petite","second",3727,4193,363583,636492,8386,1272984,6,391,1021,99083,782,198166,"10mill-boot"
8,14,"petite","second",3830,4076,375706,624406,8152,1248812,8,394,1224,99283,788,198566,"10mill-boot"
8,15,"petite","second",3667,4169,359077,641000,8338,1282000,7,382,1669,98637,764,197274,"10mill-boot"
8,16,"petite","second",3783,4145,372774,627242,8290,1254484,11,397,1861,98206,794,196412,"10mill-boot"
8,17,"petite","second",3771,4126,369453,630630,8252,1261260,12,381,2383,97896,762,195792,"10mill-boot"
8,18,"petite","second",3699,4128,364711,635389,8256,1270778,10,379,1906,98241,758,196482,"10mill-boot"
8,19,"petite","second",3711,4147,364293,635749,8294,1271498,6,396,1059,99028,792,198056,"10mill-boot"
8,20,"petite","second",3849,4096,380239,619772,8192,1239544,13,391,2272,97882,782,195764,"10mill-boot"
8,21,"petite","second",3758,4185,365518,634555,8370,1269110,15,384,2682,97524,768,195048,"10mill-boot"
8,22,"petite","second",3657,4130,360107,639958,8260,1279916,8,375,1857,98162,750,196324,"10mill-boot"
8,23,"petite","second",3750,4136,370827,629297,8272,1258594,9,392,1749,98295,784,196590,"10mill-boot"
8,24,"petite","second",3701,4177,364567,635514,8354,1271028,10,388,2015,99298,776,198596,"10mill-boot"
8,25,"petite","second",3774,4077,368090,631924,8154,1263848,9,381,1492,98939,762,197878,"10mill-boot"
8,26,"petite","second",3729,4151,365837,634207,8302,1268414,10,390,1615,98389,780,196778,"10mill-boot"
8,27,"petite","second",3783,4148,368884,631189,8296,1262378,16,378,3192,96917,756,193834,"10mill-boot"
8,28,"petite","second",3759,4172,367901,632230,8344,1264460,20,387,3655,96505,774,193010,"10mill-boot"
8,29,"petite","second",3713,4209,361528,638568,8418,1277136,19,381,3572,96853,762,193706,"10mill-boot"
8,30,"petite","second",3746,4136,368149,631908,8272,1263816,9,399,1438,98597,798,197194,"10mill-boot"
35,1,"petite","second",3827,4154,370778,629258,8308,1258516,15,381,2730,97472,762,194944,"10mill-boot"
35,2,"petite","second",3770,4096,372988,627166,8192,1254332,14,391,2944,97140,782,194280,"10mill-boot"
35,3,"petite","second",3919,4115,380052,619972,8230,1239944,20,383,4224,96297,766,192594,"10mill-boot"
35,4,"petite","second",3906,4099,376962,623069,8198,1246138,17,385,3301,96952,770,193904,"10mill-boot"
35,5,"petite","second",3744,4160,364657,635344,8320,1270688,18,370,3480,96653,740,193306,"10mill-boot"
35,6,"petite","second",3945,4076,383867,616139,8152,1232278,15,379,2808,97389,758,194778,"10mill-boot"
35,7,"petite","second",3828,4157,373239,626885,8314,1253770,14,383,2385,97931,766,195862,"10mill-boot"
35,8,"petite","second",3796,4148,372438,627620,8296,1255240,15,388,3072,97158,776,194316,"10mill-boot"
35,9,"petite","second",3845,4174,376244,623850,8348,1247700,16,400,3165,96923,800,193846,"10mill-boot"
35,10,"petite","second",3735,4150,368473,631650,8300,1263300,20,382,4105,95896,764,191792,"10mill-boot"
35,11,"petite","second",3867,4134,376439,623794,8268,1247588,14,388,2785,97268,776,194536,"10mill-boot"
35,12,"petite","second",3755,4159,367326,632729,8318,1265458,14,381,2641,97755,762,195510,"10mill-boot"
35,13,"petite","second",3888,4172,377995,622030,8344,1244060,12,398,2445,97617,796,195234,"10mill-boot"
35,14,"petite","second",3903,4122,379579,620569,8244,1241138,20,387,4073,96090,774,192180,"10mill-boot"
35,15,"petite","second",3691,4199,358517,641584,8398,1283168,9,389,1768,98340,778,196680,"10mill-boot"
35,16,"petite","second",3790,4153,369651,630392,8306,1260784,7,383,1452,98801,766,197602,"10mill-boot"
35,17,"petite","second",3829,4105,378414,621641,8210,1243282,20,382,4297,96278,764,192556,"10mill-boot"
35,18,"petite","second",3887,4128,379363,620642,8256,1241284,15,387,2828,97189,774,194378,"10mill-boot"
35,19,"petite","second",3941,4101,383761,616302,8202,1232604,16,393,3235,96966,786,193932,"10mill-boot"
35,20,"petite","second",3774,4214,366060,634068,8428,1268136,15,392,3077,97072,784,194144,"10mill-boot"
35,21,"petite","second",3786,4151,370930,629189,8302,1258378,8,387,1592,98485,774,196970,"10mill-boot"
35,22,"petite","second",3864,4085,373375,626632,8170,1253264,17,383,3316,96686,766,193372,"10mill-boot"
35,23,"petite","second",3796,4147,374097,625972,8294,1251944,21,383,4616,95645,766,191290,"10mill-boot"
35,24,"petite","second",3834,4157,369328,630723,8314,1261446,6,392,1118,98987,784,197974,"10mill-boot"
35,25,"petite","second",3809,4123,373864,626252,8246,1252504,12,381,2456,97595,762,195190,"10mill-boot"
35,26,"petite","second",3862,4089,376137,623873,8178,1247746,14,387,2568,97526,774,195052,"10mill-boot"
35,27,"petite","second",3823,4130,372149,627903,8260,1255806,14,381,2614,97406,762,194812,"10mill-boot"
35,28,"petite","second",3884,4082,381167,618862,8164,1237724,16,382,3261,96889,764,193778,"10mill-boot"
35,29,"petite","second",3898,4131,379149,620859,8262,1241718,20,395,4144,95962,790,191924,"10mill-boot"
35,30,"petite","second",3772,4135,368047,632044,8270,1264088,9,374,2014,98198,748,196396,"10mill-boot"
32,1,"petite","second",3765,4113,363842,636198,8226,1272396,15,366,3106,96919,732,193838,"10mill-boot"
32,2,"petite","second",3787,4119,369739,630363,8238,1260726,6,377,1105,99024,754,198048,"10mill-boot"
