"sim_number","bootstrap_num","strain1","strain2","clusters_pop1_b","clusters_pop2_b","cells_pop1_b","cells_pop2_b","total_clusters_b","total_cells_b","clusters_pop1_a","clusters_pop2_a","cells_pop1_a","cells_pop2_a","total_clusters_a","total_cells_a","carr_cap"
47,7,"petite","second",3906,4103,374579,625479,8206,1250958,7,408,1310,98908,816,197816,"10mill-boot"
47,8,"petite","second",3774,4179,364303,635730,8358,1271460,7,397,1157,99056,794,198112,"10mill-boot"
47,9,"petite","second",3821,4125,370994,629013,8250,1258026,11,398,2025,98361,796,196722,"10mill-boot"
47,10,"petite","second",3819,4167,367817,632250,8334,1264500,10,400,2037,98330,800,196660,"10mill-boot"
47,11,"petite","second",3751,4169,361739,638288,8338,1276576,6,393,1363,98702,786,197404,"10mill-boot"
47,12,"petite","second",3794,4184,365310,634820,8368,1269640,4,395,782,99361,790,198722,"10mill-boot"
47,13,"petite","second",3908,4099,374277,625810,8198,1251620,12,401,1955,98149,802,196298,"10mill-boot"
47,14,"petite","second",3787,4151,365300,634738,8302,1269476,8,399,1710,98418,798,196836,"10mill-boot"
47,15,"petite","second",3852,4112,371490,628523,8224,1257046,12,398,1920,98133,796,196266,"10mill-boot"
47,16,"petite","second",3871,4132,368237,631765,8264,1263530,9,400,1433,98719,800,197438,"10mill-boot"
47,17,"petite","second",3820,4132,370229,629851,8264,1259702,8,390,1377,98719,780,197438,"10mill-boot"
47,18,"petite","second",3856,4162,368664,631420,8324,1262840,6,400,1035,99977,800,199954,"10mill-boot"
47,19,"petite","second",3885,4092,379996,620022,8184,1240044,4,403,950,99170,806,198340,"10mill-boot"
47,20,"petite","second",3836,4116,369395,630785,8232,1261570,11,393,1860,98167,786,196334,"10mill-boot"
47,21,"petite","second",3806,4130,367168,632907,8260,1265814,6,401,859,99354,802,198708,"10mill-boot"
47,22,"petite","second",3868,4117,370531,629490,8234,1258980,7,398,1206,99733,796,199466,"10mill-boot"
47,23,"petite","second",3847,4112,371296,628901,8224,1257802,13,399,2578,97564,798,195128,"10mill-boot"
47,24,"petite","second",3809,4162,367478,632587,8324,1265174,5,396,794,99568,792,199136,"10mill-boot"
47,25,"petite","second",3757,4173,363349,636705,8346,1273410,9,397,1627,98653,794,197306,"10mill-boot"
47,26,"petite","second",3865,4113,374632,625372,8226,1250744,11,390,1980,98080,780,196160,"10mill-boot"
47,27,"petite","second",3751,4212,364912,635144,8424,1270288,8,396,1388,98659,792,197318,"10mill-boot"
47,28,"petite","second",3858,4118,374404,625611,8236,1251222,7,402,1158,99028,804,198056,"10mill-boot"
47,29,"petite","second",3878,4159,375346,624663,8318,1249326,6,414,961,99213,828,198426,"10mill-boot"
47,30,"petite","second",3757,4184,365610,634447,8368,1268894,11,403,1744,98311,806,196622,"10mill-boot"
40,1,"petite","second",3736,4153,361788,638288,8306,1276576,10,387,2451,97650,774,195300,"10mill-boot"
40,2,"petite","second",3693,4151,357794,642212,8302,1284424,9,383,1746,98431,766,196862,"10mill-boot"
40,3,"petite","second",3687,4160,357541,642591,8320,1285182,24,378,4755,95468,756,190936,"10mill-boot"
40,4,"petite","second",3740,4119,362814,637187,8238,1274374,12,374,2204,98159,748,196318,"10mill-boot"
40,5,"petite","second",3813,4111,373629,626424,8222,1252848,13,384,2931,97105,768,194210,"10mill-boot"
40,6,"petite","second",3719,4168,361068,638940,8336,1277880,6,397,1240,98974,794,197948,"10mill-boot"
40,7,"petite","second",3635,4187,348554,651484,8374,1302968,10,379,2058,98774,758,197548,"10mill-boot"
40,8,"petite","second",3672,4121,357725,642316,8242,1284632,10,380,2035,97978,760,195956,"10mill-boot"
40,9,"petite","second",3775,4145,364443,635701,8290,1271402,1,396,171,100247,792,200494,"10mill-boot"
40,10,"petite","second",3723,4154,361300,638730,8308,1277460,14,376,2721,97883,752,195766,"10mill-boot"
40,11,"petite","second",3764,4161,365757,634288,8322,1268576,7,382,1374,98871,764,197742,"10mill-boot"
40,12,"petite","second",3725,4168,360574,639477,8336,1278954,7,378,1550,98751,756,197502,"10mill-boot"
40,13,"petite","second",3797,4201,362799,637288,8402,1274576,10,398,2235,97924,796,195848,"10mill-boot"
40,14,"petite","second",3764,4083,363637,636470,8166,1272940,5,382,937,99210,764,198420,"10mill-boot"
40,15,"petite","second",3702,4204,358667,641482,8408,1282964,15,383,2870,97145,766,194290,"10mill-boot"
40,16,"petite","second",3765,4190,365060,635107,8380,1270214,15,388,2918,97167,776,194334,"10mill-boot"
40,17,"petite","second",3693,4142,357760,642248,8284,1284496,5,388,869,99235,776,198470,"10mill-boot"
40,18,"petite","second",3737,4177,361989,638053,8354,1276106,6,388,1372,98814,776,197628,"10mill-boot"
40,19,"petite","second",3762,4101,367503,632672,8202,1265344,9,386,1696,98367,772,196734,"10mill-boot"
40,20,"petite","second",3717,4140,360728,639320,8280,1278640,10,382,1861,98140,764,196280,"10mill-boot"
40,21,"petite","second",3723,4125,363314,636802,8250,1273604,9,392,2003,98215,784,196430,"10mill-boot"
40,22,"petite","second",3657,4213,355323,644777,8426,1289554,8,392,1808,98447,784,196894,"10mill-boot"
40,23,"petite","second",3739,4123,362181,637930,8246,1275860,12,380,2690,97358,760,194716,"10mill-boot"
40,24,"petite","second",3699,4228,355328,644702,8456,1289404,9,399,1978,98033,798,196066,"10mill-boot"
40,25,"petite","second",3791,4096,367490,632514,8192,1265028,8,392,1400,98879,784,197758,"10mill-boot"
40,26,"petite","second",3754,4120,365562,634549,8240,1269098,15,391,3011,97628,782,195256,"10mill-boot"
40,27,"petite","second",3833,4091,367568,632544,8182,1265088,9,385,1796,98323,770,196646,"10mill-boot"
40,28,"petite","second",3746,4150,358195,641896,8300,1283792,12,380,2415,97601,760,195202,"10mill-boot"
40,29,"petite","second",3827,4061,376228,623811,8122,1247622,8,389,1601,98733,778,197466,"10mill-boot"
40,30,"petite","second",3768,4195,366368,633721,8390,1267442,13,397,2744,98686,794,197372,"10mill-boot"
23,1,"petite","second",3723,4199,362821,637195,8398,1274390,6,398,1269,98755,796,197510,"10mill-boot"
23,2,"petite","second",3835,4100,373971,626117,8200,1252234,16,392,2863,97540,784,195080,"10mill-boot"
23,3,"petite","second",3719,4187,360607,639396,8374,1278792,13,392,2324,97704,784,195408,"10mill-boot"
23,4,"petite","second",3641,4195,356860,643169,8390,1286338,14,392,2763,97709,784,195418,"10mill-boot"
23,5,"petite","second",3706,4219,360882,639165,8438,1278330,7,392,1526,98744,784,197488,"10mill-boot"
23,6,"petite","second",3778,4053,375824,624253,8106,1248506,13,393,2609,97395,786,194790,"10mill-boot"
23,7,"petite","second",3715,4194,361756,638324,8388,1276648,5,395,792,99736,790,199472,"10mill-boot"
23,8,"petite","second",3763,4118,372243,627812,8236,1255624,17,386,4179,96235,772,192470,"10mill-boot"
23,9,"petite","second",3812,4156,372816,627389,8312,1254778,18,392,3844,96236,784,192472,"10mill-boot"
23,10,"petite","second",3715,4106,363694,636438,8212,1272876,23,371,4874,95162,742,190324,"10mill-boot"
23,11,"petite","second",3804,4113,368678,631429,8226,1262858,8,396,1461,99189,792,198378,"10mill-boot"
23,12,"petite","second",3663,4215,356077,643924,8430,1287848,10,386,2181,98248,772,196496,"10mill-boot"
23,13,"petite","second",3789,4123,370055,629969,8246,1259938,15,393,2825,97208,786,194416,"10mill-boot"
23,14,"petite","second",3803,4129,369803,630210,8258,1260420,15,384,2924,97173,768,194346,"10mill-boot"
23,15,"petite","second",3750,4164,362811,637304,8328,1274608,13,388,2418,97587,776,195174,"10mill-boot"
23,16,"petite","second",3668,4160,359512,640491,8320,1280982,17,376,3553,96663,752,193326,"10mill-boot"
23,17,"petite","second",3809,4082,372933,627144,8164,1254288,11,392,2242,97946,784,195892,"10mill-boot"
23,18,"petite","second",3675,4210,355686,644374,8420,1288748,8,391,1902,98524,782,197048,"10mill-boot"
23,19,"petite","second",3675,4124,360339,639678,8248,1279356,20,377,4477,95637,754,191274,"10mill-boot"
23,20,"petite","second",3668,4205,357258,642839,8410,1285678,7,395,1475,98657,790,197314,"10mill-boot"
23,21,"petite","second",3709,4165,361518,638494,8330,1276988,8,388,1824,98340,776,196680,"10mill-boot"
23,22,"petite","second",3683,4130,364295,635726,8260,1271452,6,387,1171,98857,774,197714,"10mill-boot"
23,23,"petite","second",3837,4120,374133,625973,8240,1251946,13,389,2687,97375,778,194750,"10mill-boot"
23,24,"petite","second",3767,4114,370137,630047,8228,1260094,18,378,3489,96670,756,193340,"10mill-boot"
23,25,"petite","second",3725,4165,364192,635829,8330,1271658,15,394,3240,97115,788,194230,"10mill-boot"
23,26,"petite","second",3776,4199,359866,640270,8398,1280540,7,389,1387,98920,778,197840,"10mill-boot"
23,27,"petite","second",3754,4178,369685,630397,8356,1260794,18,383,4570,95599,766,191198,"10mill-boot"
23,28,"petite","second",3838,4088,374520,625566,8176,1251132,18,392,3445,96633,784,193266,"10mill-boot"
23,29,"petite","second",3656,4218,355897,644172,8436,1288344,10,392,1959,98222,784,196444,"10mill-boot"
23,30,"petite","second",3670,4168,358218,641796,8336,1283592,13,384,2480,97998,768,195996,"10mill-boot"
24,1,"petite","second",3856,4102,376080,623927,8204,1247854,19,395,3681,96571,790,193142,"10mill-boot"
24,2,"petite","second",4004,4001,386684,613350,8002,1226700,13,392,2614,97505,784,195010,"10mill-boot"
24,3,"petite","second",3847,4080,373937,626118,8160,1252236,9,399,2026,98471,798,196942,"10mill-boot"
24,4,"petite","second",3905,4083,376027,624053,8166,1248106,10,404,2168,97875,808,195750,"10mill-boot"
24,5,"petite","second",3815,4112,370245,629799,8224,1259598,9,394,2029,97973,788,195946,"10mill-boot"
24,6,"petite","second",3799,4113,369044,631133,8226,1262266,10,399,2336,97956,798,195912,"10mill-boot"
24,7,"petite","second",3883,4058,377418,622611,8116,1245222,11,384,2362,97945,768,195890,"10mill-boot"
24,8,"petite","second",3884,4066,382368,617705,8132,1235410,14,400,3024,97356,800,194712,"10mill-boot"
24,9,"petite","second",3863,4066,374123,625887,8132,1251774,11,394,2332,97811,788,195622,"10mill-boot"
24,10,"petite","second",3824,4135,373292,626816,8270,1253632,16,390,3387,96626,780,193252,"10mill-boot"
24,11,"petite","second",3794,4092,370174,629884,8184,1259768,14,389,3077,97029,778,194058,"10mill-boot"
24,12,"petite","second",3846,4091,372706,627370,8182,1254740,13,387,2643,97699,774,195398,"10mill-boot"
24,13,"petite","second",3800,4093,371878,628135,8186,1256270,14,390,2953,97383,780,194766,"10mill-boot"
24,14,"petite","second",3931,4016,383439,616595,8032,1233190,11,379,2595,97762,758,195524,"10mill-boot"
24,15,"petite","second",3871,4055,376524,623485,8110,1246970,12,403,2340,97912,806,195824,"10mill-boot"
24,16,"petite","second",3938,4043,383386,616850,8086,1233700,7,400,1464,98936,800,197872,"10mill-boot"
24,17,"petite","second",3802,4144,369825,630291,8288,1260582,19,399,3995,96186,798,192372,"10mill-boot"
24,18,"petite","second",3983,4010,386797,613448,8020,1226896,19,376,4308,95705,752,191410,"10mill-boot"
24,19,"petite","second",3851,4103,374431,625828,8206,1251656,15,396,2888,97727,792,195454,"10mill-boot"
24,20,"petite","second",3910,4090,380872,619203,8180,1238406,20,397,4129,96151,794,192302,"10mill-boot"
24,21,"petite","second",3864,4089,376037,624026,8178,1248052,19,383,3835,96277,766,192554,"10mill-boot"
24,22,"petite","second",3860,4058,374403,625599,8116,1251198,13,388,2898,97743,776,195486,"10mill-boot"
24,23,"petite","second",3808,4107,375691,624350,8214,1248700,22,394,4542,96061,788,192122,"10mill-boot"
24,24,"petite","second",3935,3976,384567,615501,7952,1231002,16,379,3659,96560,758,193120,"10mill-boot"
24,25,"petite","second",3914,4058,379178,620880,8116,1241760,13,389,3014,97689,778,195378,"10mill-boot"
24,26,"petite","second",3745,4100,367780,632268,8200,1264536,11,396,2162,98150,792,196300,"10mill-boot"
24,27,"petite","second",3876,4057,375711,624432,8114,1248864,19,388,3721,96401,776,192802,"10mill-boot"
24,28,"petite","second",3847,4064,372368,627671,8128,1255342,9,405,1914,98100,810,196200,"10mill-boot"
24,29,"petite","second",3758,4126,364130,635934,8252,1271868,16,377,3789,96648,754,193296,"10mill-boot"
24,30,"petite","second",3813,4119,371887,628145,8238,1256290,12,390,2541,97758,780,195516,"10mill-boot"
12,1,"petite","second",3672,4169,360115,639885,8338,1279770,9,402,1791,98494,804,196988,"10mill-boot"
12,2,"petite","second",3810,4111,367250,632759,8222,1265518,14,392,2542,97598,784,195196,"10mill-boot"
12,3,"petite","second",3756,4098,366476,633534,8196,1267068,17,385,3097,96970,770,193940,"10mill-boot"
12,4,"petite","second",3756,4122,368178,631886,8244,1263772,14,394,2461,97680,788,195360,"10mill-boot"
12,5,"petite","second",3766,4143,365484,634605,8286,1269210,11,401,2160,98375,802,196750,"10mill-boot"
12,6,"petite","second",3725,4185,362473,637591,8370,1275182,14,401,2430,97842,802,195684,"10mill-boot"
12,7,"petite","second",3800,4153,370191,629833,8306,1259666,10,402,1755,98745,804,197490,"10mill-boot"
12,8,"petite","second",3825,4113,371573,628588,8226,1257176,6,407,934,99256,814,198512,"10mill-boot"
12,9,"petite","second",3668,4178,358411,641726,8356,1283452,10,391,1663,98627,782,197254,"10mill-boot"
12,10,"petite","second",3751,4141,366540,633637,8282,1267274,9,406,1548,98666,812,197332,"10mill-boot"
12,11,"petite","second",3767,4174,367401,632629,8348,1265258,14,397,2415,98044,794,196088,"10mill-boot"
12,12,"petite","second",3695,4177,360173,640028,8354,1280056,15,394,2778,97337,788,194674,"10mill-boot"
12,13,"petite","second",3644,4207,354877,645193,8414,1290386,9,394,1576,99212,788,198424,"10mill-boot"
12,14,"petite","second",3766,4183,362672,637401,8366,1274802,6,407,969,99410,814,198820,"10mill-boot"
12,15,"petite","second",3754,4109,366292,633891,8218,1267782,12,395,2072,98190,790,196380,"10mill-boot"
12,16,"petite","second",3777,4170,364294,635864,8340,1271728,10,399,1577,98527,798,197054,"10mill-boot"
12,17,"petite","second",3862,4067,378052,621994,8134,1243988,16,399,2787,97377,798,194754,"10mill-boot"
12,18,"petite","second",3766,4197,367596,632492,8394,1264984,10,403,1630,98433,806,196866,"10mill-boot"
12,19,"petite","second",3826,4123,369713,630345,8246,1260690,13,390,2313,98053,780,196106,"10mill-boot"
12,20,"petite","second",3700,4221,362362,637795,8442,1275590,11,412,2040,98682,824,197364,"10mill-boot"
12,21,"petite","second",3727,4123,365610,634519,8246,1269038,14,396,2580,97618,792,195236,"10mill-boot"
12,22,"petite","second",3747,4168,362415,637646,8336,1275292,8,404,1377,99051,808,198102,"10mill-boot"
12,23,"petite","second",3716,4167,361293,638866,8334,1277732,13,391,2350,97938,782,195876,"10mill-boot"
12,24,"petite","second",3766,4119,369014,630987,8238,1261974,13,405,2061,98304,810,196608,"10mill-boot"
12,25,"petite","second",3689,4142,359363,640780,8284,1281560,13,397,2293,97805,794,195610,"10mill-boot"
12,26,"petite","second",3834,4109,373210,626891,8218,1253782,10,411,1460,98702,822,197404,"10mill-boot"
12,27,"petite","second",3702,4161,359960,640198,8322,1280396,7,386,1151,98966,772,197932,"10mill-boot"
12,28,"petite","second",3794,4116,370117,629926,8232,1259852,13,409,2130,98012,818,196024,"10mill-boot"
12,29,"petite","second",3815,4139,372613,627480,8278,1254960,8,396,1521,98491,792,196982,"10mill-boot"
12,30,"petite","second",3751,4174,366086,633921,8348,1267842,5,405,821,99250,810,198500,"10mill-boot"
15,1,"petite","second",3705,4120,363736,636425,8240,1272850,14,375,2915,97462,750,194924,"10mill-boot"
15,2,"petite","second",3775,4104,364141,635981,8208,1271962,9,391,1573,98574,782,197148,"10mill-boot"
15,3,"petite","second",3719,4134,364838,635287,8268,1270574,5,395,1113,99072,790,198144,"10mill-boot"
15,4,"petite","second",3731,4083,365745,634389,8166,1268778,14,382,2892,97318,764,194636,"10mill-boot"
15,5,"petite","second",3773,4112,368932,631146,8224,1262292,9,397,1729,98560,794,197120,"10mill-boot"
15,6,"petite","second",3744,4129,363477,636538,8258,1273076,9,395,1821,98261,790,196522,"10mill-boot"
15,7,"petite","second",3762,4094,372594,627430,8188,1254860,13,390,2409,97895,780,195790,"10mill-boot"
15,8,"petite","second",3809,4100,369083,630937,8200,1261874,8,386,1694,98365,772,196730,"10mill-boot"
15,9,"petite","second",3682,4066,363503,636542,8132,1273084,22,374,4314,95892,748,191784,"10mill-boot"
15,10,"petite","second",3709,4186,356024,643999,8372,1287998,11,393,2151,98222,786,196444,"10mill-boot"
15,11,"petite","second",3740,4118,370046,630040,8236,1260080,19,374,4011,96018,748,192036,"10mill-boot"
15,12,"petite","second",3736,4124,368662,631400,8248,1262800,10,390,1716,98584,780,197168,"10mill-boot"
15,13,"petite","second",3786,4107,370519,629565,8214,1259130,16,400,3298,96854,800,193708,"10mill-boot"
15,14,"petite","second",3783,4077,372935,627092,8154,1254184,18,387,3780,96284,774,192568,"10mill-boot"
15,15,"petite","second",3836,4048,374691,625328,8096,1250656,21,377,4359,95803,754,191606,"10mill-boot"
15,16,"petite","second",3773,4086,366716,633349,8172,1266698,13,393,2493,97531,786,195062,"10mill-boot"
15,17,"petite","second",3845,4130,374902,625132,8260,1250264,19,390,3459,96687,780,193374,"10mill-boot"
15,18,"petite","second",3781,4093,370989,629129,8186,1258258,22,385,4539,95902,770,191804,"10mill-boot"
15,19,"petite","second",3771,4091,366751,633348,8182,1266696,16,381,3341,96759,762,193518,"10mill-boot"
15,20,"petite","second",3697,4138,362784,637252,8276,1274504,13,384,2542,97961,768,195922,"10mill-boot"
15,21,"petite","second",3838,4038,377550,622546,8076,1245092,22,392,4089,96411,784,192822,"10mill-boot"
15,22,"petite","second",3816,4052,375171,625067,8104,1250134,13,392,2605,97563,784,195126,"10mill-boot"
15,23,"petite","second",3712,4150,365249,634822,8300,1269644,16,380,3375,96853,760,193706,"10mill-boot"
15,24,"petite","second",3862,3990,381434,618611,7980,1237222,19,385,3946,96634,770,193268,"10mill-boot"
15,25,"petite","second",3755,4133,368395,631694,8266,1263388,12,386,2249,98003,772,196006,"10mill-boot"
15,26,"petite","second",3758,4063,371370,628745,8126,1257490,16,379,3256,96949,758,193898,"10mill-boot"
15,27,"petite","second",3700,4104,364783,635280,8208,1270560,13,378,2616,97549,756,195098,"10mill-boot"
15,28,"petite","second",3834,4026,378138,621912,8052,1243824,16,380,3239,96926,760,193852,"10mill-boot"
15,29,"petite","second",3782,4070,372268,627838,8140,1255676,21,384,3881,96151,768,192302,"10mill-boot"
15,30,"petite","second",3826,4106,378422,621672,8212,1243344,11,400,2090,98167,800,196334,"10mill-boot"
41,1,"petite","second",3721,4189,360212,640011,8378,1280022,13,381,2577,97693,762,195386,"10mill-boot"
41,2,"petite","second",3812,4162,369691,630479,8324,1260958,11,391,2221,97804,782,195608,"10mill-boot"
41,3,"petite","second",3816,4127,372358,627722,8254,1255444,10,385,1975,98393,770,196786,"10mill-boot"
41,4,"petite","second",3792,4139,371995,628016,8278,1256032,13,389,2585,97616,778,195232,"10mill-boot"
41,5,"petite","second",3763,4192,364420,635685,8384,1271370,7,388,1177,99023,776,198046,"10mill-boot"
41,6,"petite","second",3782,4111,366942,633107,8222,1266214,13,369,2661,97429,738,194858,"10mill-boot"
41,7,"petite","second",3777,4126,368422,631684,8252,1263368,15,381,2985,97679,762,195358,"10mill-boot"
41,8,"petite","second",3668,4213,357616,642426,8426,1284852,13,377,2425,98215,754,196430,"10mill-boot"
41,9,"petite","second",3763,4107,372294,627810,8214,1255620,14,382,3019,97121,764,194242,"10mill-boot"
41,10,"petite","second",3701,4191,357883,642157,8382,1284314,13,379,2569,97482,758,194964,"10mill-boot"
41,11,"petite","second",3768,4147,365722,634410,8294,1268820,9,384,1859,98438,768,196876,"10mill-boot"
41,12,"petite","second",3715,4137,364738,635340,8274,1270680,15,384,3322,96722,768,193444,"10mill-boot"
41,13,"petite","second",3826,4127,372542,627558,8254,1255116,13,394,2835,97248,788,194496,"10mill-boot"
41,14,"petite","second",3830,4174,368296,631773,8348,1263546,10,397,2160,97930,794,195860,"10mill-boot"
41,15,"petite","second",3761,4201,363395,636677,8402,1273354,14,392,3000,97262,784,194524,"10mill-boot"
41,16,"petite","second",3780,4197,362996,637064,8394,1274128,7,393,1581,98673,786,197346,"10mill-boot"
41,17,"petite","second",3690,4177,361893,638229,8354,1276458,12,387,2440,97813,774,195626,"10mill-boot"
41,18,"petite","second",3681,4160,358518,641592,8320,1283184,10,371,2253,97864,742,195728,"10mill-boot"
41,19,"petite","second",3662,4204,359841,640229,8408,1280458,15,391,2970,97175,782,194350,"10mill-boot"
41,20,"petite","second",3724,4168,362057,637966,8336,1275932,17,384,3595,96528,768,193056,"10mill-boot"
41,21,"petite","second",3753,4175,368528,631617,8350,1263234,22,380,4388,95688,760,191376,"10mill-boot"
41,22,"petite","second",3720,4180,363744,636317,8360,1272634,18,377,3684,96851,754,193702,"10mill-boot"
41,23,"petite","second",3701,4167,365228,634868,8334,1269736,14,389,2846,97221,778,194442,"10mill-boot"
41,24,"petite","second",3727,4138,364135,635978,8276,1271956,15,381,3584,96493,762,192986,"10mill-boot"
41,25,"petite","second",3608,4224,350964,649147,8448,1298294,19,379,4200,96167,758,192334,"10mill-boot"
41,26,"petite","second",3666,4210,358272,641759,8420,1283518,7,386,1596,98564,772,197128,"10mill-boot"
41,27,"petite","second",3677,4179,361030,639006,8358,1278012,11,384,2306,97843,768,195686,"10mill-boot"
41,28,"petite","second",3700,4180,365203,634837,8360,1269674,5,385,770,99447,770,198894,"10mill-boot"
41,29,"petite","second",3696,4162,361905,638237,8324,1276474,9,383,1863,98470,766,196940,"10mill-boot"
41,30,"petite","second",3721,4136,362158,638020,8272,1276040,10,375,1976,98053,750,196106,"10mill-boot"
46,1,"petite","second",3720,4171,362503,637590,8342,1275180,16,388,3087,97057,776,194114,"10mill-boot"
46,2,"petite","second",3717,4177,365721,634409,8354,1268818,10,389,1800,98349,778,196698,"10mill-boot"
46,3,"petite","second",3650,4164,361680,638511,8328,1277022,14,402,2847,97382,804,194764,"10mill-boot"
46,4,"petite","second",3694,4143,357723,642316,8286,1284632,10,384,1764,98372,768,196744,"10mill-boot"
46,5,"petite","second",3591,4223,352997,647020,8446,1294040,11,390,2104,97966,780,195932,"10mill-boot"
46,6,"petite","second",3719,4131,361833,638279,8262,1276558,10,386,1891,98179,772,196358,"10mill-boot"
46,7,"petite","second",3656,4233,356333,643723,8466,1287446,11,393,1739,98447,786,196894,"10mill-boot"
46,8,"petite","second",3598,4273,348087,652136,8546,1304272,9,405,1649,98913,810,197826,"10mill-boot"
46,9,"petite","second",3660,4227,359579,640510,8454,1281020,17,387,3410,96749,774,193498,"10mill-boot"
46,10,"petite","second",3545,4307,347665,652374,8614,1304748,13,395,2259,97825,790,195650,"10mill-boot"
46,11,"petite","second",3671,4118,357813,642207,8236,1284414,16,375,3118,96930,750,193860,"10mill-boot"
46,12,"petite","second",3617,4187,357430,642637,8374,1285274,14,384,2708,97491,768,194982,"10mill-boot"
46,13,"petite","second",3765,4136,366587,633422,8272,1266844,10,392,1749,98446,784,196892,"10mill-boot"
46,14,"petite","second",3609,4247,356369,643747,8494,1287494,16,382,3206,96980,764,193960,"10mill-boot"
46,15,"petite","second",3741,4113,368222,632014,8226,1264028,16,386,3459,97004,772,194008,"10mill-boot"
46,16,"petite","second",3743,4159,367261,632774,8318,1265548,17,389,3361,96929,778,193858,"10mill-boot"
46,17,"petite","second",3679,4177,362163,637913,8354,1275826,23,387,4562,95785,774,191570,"10mill-boot"
46,18,"petite","second",3757,4183,363688,636420,8366,1272840,13,395,2377,97633,790,195266,"10mill-boot"
46,19,"petite","second",3598,4219,357110,642923,8438,1285846,15,383,2932,97105,766,194210,"10mill-boot"
46,20,"petite","second",3743,4157,368929,631100,8314,1262200,20,396,4023,96383,792,192766,"10mill-boot"
46,21,"petite","second",3690,4208,358935,641075,8416,1282150,11,399,2283,98340,798,196680,"10mill-boot"
46,22,"petite","second",3681,4153,361697,638357,8306,1276714,18,379,3579,96497,758,192994,"10mill-boot"
46,23,"petite","second",3701,4188,362007,638031,8376,1276062,12,399,2135,97947,798,195894,"10mill-boot"
46,24,"petite","second",3703,4173,364747,635267,8346,1270534,15,398,3177,96848,796,193696,"10mill-boot"
46,25,"petite","second",3676,4188,360002,640009,8376,1280018,11,394,1966,98389,788,196778,"10mill-boot"
46,26,"petite","second",3727,4165,368637,631451,8330,1262902,19,382,3671,96572,764,193144,"10mill-boot"
46,27,"petite","second",3740,4151,369246,630810,8302,1261620,19,388,3880,96315,776,192630,"10mill-boot"
46,28,"petite","second",3749,4128,372091,627936,8256,1255872,15,385,2892,97452,770,194904,"10mill-boot"
46,29,"petite","second",3673,4158,362733,637297,8316,1274594,19,388,3301,96774,776,193548,"10mill-boot"
46,30,"petite","second",3688,4169,363702,636350,8338,1272700,12,379,2239,97792,758,195584,"10mill-boot"
48,1,"petite","second",3907,4145,380909,619201,8290,1238402,17,408,3532,96604,816,193208,"10mill-boot"
48,2,"petite","second",3747,4182,366541,633552,8364,1267104,16,395,3300,96836,790,193672,"10mill-boot"
48,3,"petite","second",3813,4140,371838,628248,8280,1256496,15,404,2856,97317,808,194634,"10mill-boot"
48,4,"petite","second",3838,4118,375270,624806,8236,1249612,15,404,3263,96894,808,193788,"10mill-boot"
48,5,"petite","second",3808,4092,375728,624371,8184,1248742,15,398,3532,96644,796,193288,"10mill-boot"
48,6,"petite","second",3838,4100,374279,625770,8200,1251540,12,401,2648,97427,802,194854,"10mill-boot"
48,7,"petite","second",3752,4207,366906,633319,8414,1266638,13,397,2754,97330,794,194660,"10mill-boot"
48,8,"petite","second",3789,4119,370111,629968,8238,1259936,12,400,2651,97940,800,195880,"10mill-boot"
48,9,"petite","second",3822,4075,379009,621054,8150,1242108,17,400,3692,96547,800,193094,"10mill-boot"
48,10,"petite","second",3748,4152,371514,628690,8304,1257380,18,387,4025,96010,774,192020,"10mill-boot"
48,11,"petite","second",3883,4080,376499,623504,8160,1247008,9,402,1901,98191,804,196382,"10mill-boot"
48,12,"petite","second",3767,4174,366862,633264,8348,1266528,14,400,2959,97744,800,195488,"10mill-boot"
48,13,"petite","second",3886,4101,378404,621665,8202,1243330,13,399,2689,97362,798,194724,"10mill-boot"
48,14,"petite","second",3874,4141,378304,621833,8282,1243666,24,395,4983,95173,790,190346,"10mill-boot"
48,15,"petite","second",3864,4086,378760,621295,8172,1242590,20,393,4136,95919,786,191838,"10mill-boot"
48,16,"petite","second",3836,4117,375973,624179,8234,1248358,13,401,2657,97651,802,195302,"10mill-boot"
48,17,"petite","second",3889,4030,381012,619002,8060,1238004,15,400,2599,97485,800,194970,"10mill-boot"
48,18,"petite","second",3826,4107,378767,621291,8214,1242582,21,389,4669,95362,778,190724,"10mill-boot"
48,19,"petite","second",3847,4110,377111,622920,8220,1245840,14,415,2833,97254,830,194508,"10mill-boot"
48,20,"petite","second",3846,4092,381588,618473,8184,1236946,25,395,5763,94385,790,188770,"10mill-boot"
48,21,"petite","second",3920,4088,382869,617171,8176,1234342,23,396,4740,95412,792,190824,"10mill-boot"
48,22,"petite","second",3777,4126,368887,631118,8252,1262236,15,409,3057,97014,818,194028,"10mill-boot"
48,23,"petite","second",3814,4113,375841,624171,8226,1248342,9,422,1711,98323,844,196646,"10mill-boot"
48,24,"petite","second",3961,4070,389471,610564,8140,1221128,18,405,3757,96376,810,192752,"10mill-boot"
48,25,"petite","second",3765,4151,368208,631852,8302,1263704,15,399,2911,97457,798,194914,"10mill-boot"
48,26,"petite","second",3757,4141,371856,628184,8282,1256368,15,412,3185,96951,824,193902,"10mill-boot"
48,27,"petite","second",3798,4129,372659,627447,8258,1254894,19,401,3863,96180,802,192360,"10mill-boot"
