"sim_number","bootstrap_num","strain1","strain2","clusters_pop1_b","clusters_pop2_b","cells_pop1_b","cells_pop2_b","total_clusters_b","total_cells_b","clusters_pop1_a","clusters_pop2_a","cells_pop1_a","cells_pop2_a","total_clusters_a","total_cells_a","carr_cap"
17,20,"petite","second",36917,41786,3625263,6374770,83572,12749540,2695,4377,282704,717476,8754,1434952,"10mill-boot"
17,21,"petite","second",36854,41827,3614864,6385284,83654,12770568,2879,4273,299414,700996,8546,1401992,"10mill-boot"
17,22,"petite","second",37105,41788,3636898,6363306,83576,12726612,2767,4333,289241,711294,8666,1422588,"10mill-boot"
17,23,"petite","second",36604,42073,3583649,6416445,84146,12832890,2853,4300,299209,700800,8600,1401600,"10mill-boot"
17,24,"petite","second",36883,41766,3630709,6369499,83532,12738998,2791,4343,293963,706251,8686,1412502,"10mill-boot"
17,25,"petite","second",36570,41954,3600159,6400036,83908,12800072,2778,4315,287554,712806,8630,1425612,"10mill-boot"
17,26,"petite","second",36601,41882,3596942,6403089,83764,12806178,2690,4291,287768,712697,8582,1425394,"10mill-boot"
17,27,"petite","second",37246,41664,3646216,6353860,83328,12707720,2782,4270,294620,705418,8540,1410836,"10mill-boot"
17,28,"petite","second",37081,41611,3652244,6347833,83222,12695666,2842,4240,302372,697746,8480,1395492,"10mill-boot"
17,29,"petite","second",37032,41834,3646041,6353968,83668,12707936,2835,4279,301772,698330,8558,1396660,"10mill-boot"
17,30,"petite","second",36859,41809,3620402,6379708,83618,12759416,2786,4233,292378,708058,8466,1416116,"10mill-boot"
28,1,"petite","second",38053,41096,3711466,6288558,82192,12577116,2912,4232,303395,696694,8464,1393388,"10mill-boot"
28,2,"petite","second",38170,41055,3737874,6262261,82110,12524522,2926,4216,314670,685363,8432,1370726,"10mill-boot"
28,3,"petite","second",37679,41200,3697568,6302467,82400,12604934,2941,4185,312698,687730,8370,1375460,"10mill-boot"
28,4,"petite","second",37814,41152,3707964,6292046,82304,12584092,2890,4257,303239,696826,8514,1393652,"10mill-boot"
28,5,"petite","second",38003,41137,3704778,6295224,82274,12590448,2928,4263,307502,692568,8526,1385136,"10mill-boot"
28,6,"petite","second",38294,41067,3750607,6249412,82134,12498824,2991,4162,315393,684844,8324,1369688,"10mill-boot"
28,7,"petite","second",37945,41106,3695735,6304317,82212,12608634,2862,4262,301693,698337,8524,1396674,"10mill-boot"
28,8,"petite","second",37877,41406,3698545,6301475,82812,12602950,2914,4225,306350,693768,8450,1387536,"10mill-boot"
28,9,"petite","second",37844,41249,3697265,6302736,82498,12605472,2905,4214,308455,691568,8428,1383136,"10mill-boot"
28,10,"petite","second",37942,41138,3714206,6285839,82276,12571678,2921,4286,307188,692935,8572,1385870,"10mill-boot"
28,11,"petite","second",37998,41187,3721024,6279050,82374,12558100,2902,4244,308355,691786,8488,1383572,"10mill-boot"
28,12,"petite","second",37759,41166,3695048,6305071,82332,12610142,2821,4238,300787,699624,8476,1399248,"10mill-boot"
28,13,"petite","second",37911,41134,3715115,6284967,82268,12569934,2867,4252,301129,699173,8504,1398346,"10mill-boot"
28,14,"petite","second",37793,41373,3703144,6296929,82746,12593858,2854,4283,297212,703174,8566,1406348,"10mill-boot"
28,15,"petite","second",37924,41273,3717364,6282697,82546,12565394,2830,4270,299147,700856,8540,1401712,"10mill-boot"
28,16,"petite","second",38026,41152,3728254,6271869,82304,12543738,2923,4256,309831,690172,8512,1380344,"10mill-boot"
28,17,"petite","second",37810,41327,3702852,6297176,82654,12594352,2909,4272,303158,696936,8544,1393872,"10mill-boot"
28,18,"petite","second",37801,41229,3702573,6297502,82458,12595004,2878,4231,302922,697123,8462,1394246,"10mill-boot"
28,19,"petite","second",37815,41100,3714045,6285967,82200,12571934,2973,4166,313856,686161,8332,1372322,"10mill-boot"
28,20,"petite","second",37867,40962,3716537,6283502,81924,12567004,2899,4166,306636,693438,8332,1386876,"10mill-boot"
28,21,"petite","second",37969,41161,3714384,6285796,82322,12571592,2926,4237,305455,694654,8474,1389308,"10mill-boot"
28,22,"petite","second",38006,40975,3728068,6271964,81950,12543928,2906,4216,308117,692099,8432,1384198,"10mill-boot"
28,23,"petite","second",37941,41203,3709113,6290903,82406,12581806,2870,4276,302870,697314,8552,1394628,"10mill-boot"
28,24,"petite","second",37989,41083,3726101,6273958,82166,12547916,2912,4240,310207,690282,8480,1380564,"10mill-boot"
28,25,"petite","second",38279,41001,3741384,6258726,82002,12517452,2920,4212,308953,691089,8424,1382178,"10mill-boot"
28,26,"petite","second",37468,41566,3670907,6329188,83132,12658376,2793,4290,294478,705532,8580,1411064,"10mill-boot"
28,27,"petite","second",37819,41132,3705655,6294384,82264,12588768,2956,4221,312007,688109,8442,1376218,"10mill-boot"
28,28,"petite","second",37796,41270,3700429,6299706,82540,12599412,2893,4252,305344,694682,8504,1389364,"10mill-boot"
28,29,"petite","second",38042,41064,3731135,6268865,82128,12537730,2894,4267,305593,695261,8534,1390522,"10mill-boot"
28,30,"petite","second",37653,41430,3683029,6317106,82860,12634212,2814,4273,298665,701540,8546,1403080,"10mill-boot"
21,1,"petite","second",37089,41522,3589220,6410784,83044,12821568,2803,4292,290382,709674,8584,1419348,"10mill-boot"
21,2,"petite","second",37153,41224,3621740,6378287,82448,12756574,2828,4221,294918,705178,8442,1410356,"10mill-boot"
21,3,"petite","second",37157,41476,3611750,6388370,82952,12776740,2826,4269,295671,704587,8538,1409174,"10mill-boot"
21,4,"petite","second",37270,41361,3618105,6381966,82722,12763932,2774,4257,291462,709095,8514,1418190,"10mill-boot"
21,5,"petite","second",37328,41256,3633088,6366937,82512,12733874,2824,4213,295239,705163,8426,1410326,"10mill-boot"
21,6,"petite","second",37425,41386,3634598,6365622,82772,12731244,2895,4242,302761,697399,8484,1394798,"10mill-boot"
21,7,"petite","second",37478,41201,3632410,6367757,82402,12735514,2878,4211,299659,700398,8422,1400796,"10mill-boot"
21,8,"petite","second",37133,41489,3611260,6388765,82978,12777530,2734,4298,288106,711989,8596,1423978,"10mill-boot"
21,9,"petite","second",37590,41171,3651559,6348519,82342,12697038,2912,4223,302676,697347,8446,1394694,"10mill-boot"
21,10,"petite","second",37054,41348,3598080,6402040,82696,12804080,2862,4215,299608,700786,8430,1401572,"10mill-boot"
21,11,"petite","second",37569,41107,3654146,6345985,82214,12691970,2792,4303,292375,707665,8606,1415330,"10mill-boot"
21,12,"petite","second",37647,41246,3659330,6340725,82492,12681450,2861,4245,296698,703479,8490,1406958,"10mill-boot"
21,13,"petite","second",37422,41347,3630658,6369516,82694,12739032,2776,4257,288087,711974,8514,1423948,"10mill-boot"
21,14,"petite","second",37487,41163,3648850,6351390,82326,12702780,2825,4245,295420,704650,8490,1409300,"10mill-boot"
21,15,"petite","second",37386,41285,3640860,6359189,82570,12718378,2702,4340,283029,717510,8680,1435020,"10mill-boot"
21,16,"petite","second",37095,41624,3600829,6399228,83248,12798456,2765,4321,288378,711793,8642,1423586,"10mill-boot"
21,17,"petite","second",37329,41345,3629109,6370992,82690,12741984,2772,4249,292278,707841,8498,1415682,"10mill-boot"
21,18,"petite","second",37219,41426,3614588,6385489,82852,12770978,2761,4303,288139,712135,8606,1424270,"10mill-boot"
21,19,"petite","second",37025,41487,3597755,6402249,82974,12804498,2828,4236,297039,703152,8472,1406304,"10mill-boot"
21,20,"petite","second",37556,41225,3650561,6349475,82450,12698950,2801,4278,293007,707128,8556,1414256,"10mill-boot"
21,21,"petite","second",37263,41164,3623160,6376859,82328,12753718,2825,4250,294090,706235,8500,1412470,"10mill-boot"
21,22,"petite","second",37251,41496,3606580,6393487,82992,12786974,2755,4322,284788,715382,8644,1430764,"10mill-boot"
21,23,"petite","second",37820,41026,3668816,6331370,82052,12662740,2767,4271,289014,711604,8542,1423208,"10mill-boot"
21,24,"petite","second",37357,41476,3612498,6387630,82952,12775260,2823,4249,293607,706690,8498,1413380,"10mill-boot"
21,25,"petite","second",37471,41220,3640761,6359347,82440,12718694,2851,4210,293281,706805,8420,1413610,"10mill-boot"
21,26,"petite","second",37546,41364,3646673,6353332,82728,12706664,2851,4208,298665,701537,8416,1403074,"10mill-boot"
21,27,"petite","second",37446,41236,3640239,6359845,82472,12719690,2805,4277,292913,707193,8554,1414386,"10mill-boot"
21,28,"petite","second",37573,41181,3658314,6341690,82362,12683380,2896,4266,299906,700140,8532,1400280,"10mill-boot"
21,29,"petite","second",37402,41139,3634203,6366055,82278,12732110,2794,4224,291503,708797,8448,1417594,"10mill-boot"
21,30,"petite","second",37265,41318,3627521,6372483,82636,12744966,2852,4249,301156,699005,8498,1398010,"10mill-boot"
26,1,"petite","second",38172,40700,3691135,6308965,81400,12617930,2919,4153,302135,698085,8306,1396170,"10mill-boot"
26,2,"petite","second",37986,40782,3680928,6319296,81564,12638592,2913,4189,302312,697896,8378,1395792,"10mill-boot"
26,3,"petite","second",37980,40845,3683835,6316204,81690,12632408,2856,4197,299174,700898,8394,1401796,"10mill-boot"
26,4,"petite","second",37943,40798,3687285,6312803,81596,12625606,2917,4208,309264,690917,8416,1381834,"10mill-boot"
26,5,"petite","second",38060,40745,3690815,6309371,81490,12618742,2820,4247,294435,705622,8494,1411244,"10mill-boot"
26,6,"petite","second",38349,40687,3701209,6298921,81374,12597842,2920,4232,302954,697115,8464,1394230,"10mill-boot"
26,7,"petite","second",37903,40942,3669858,6330173,81884,12660346,2856,4234,295976,704156,8468,1408312,"10mill-boot"
26,8,"petite","second",38278,40546,3706633,6293378,81092,12586756,2880,4206,297919,702228,8412,1404456,"10mill-boot"
26,9,"petite","second",38549,40537,3722215,6277914,81074,12555828,2977,4142,312085,687928,8284,1375856,"10mill-boot"
26,10,"petite","second",38312,40613,3707104,6292940,81226,12585880,2972,4159,306794,693322,8318,1386644,"10mill-boot"
26,11,"petite","second",38304,40746,3699088,6300917,81492,12601834,2889,4148,301350,699099,8296,1398198,"10mill-boot"
26,12,"petite","second",38193,40750,3691137,6308916,81500,12617832,2824,4252,291729,708333,8504,1416666,"10mill-boot"
26,13,"petite","second",38130,40795,3682083,6318004,81590,12636008,2804,4182,292451,707733,8364,1415466,"10mill-boot"
26,14,"petite","second",37897,41031,3674610,6325497,82062,12650994,2939,4241,307819,692409,8482,1384818,"10mill-boot"
26,15,"petite","second",38249,40622,3708103,6291936,81244,12583872,2905,4209,304246,695890,8418,1391780,"10mill-boot"
26,16,"petite","second",38155,40623,3686417,6313626,81246,12627252,2789,4215,290744,709313,8430,1418626,"10mill-boot"
26,17,"petite","second",38167,40856,3678074,6321978,81712,12643956,2910,4218,299609,700981,8436,1401962,"10mill-boot"
26,18,"petite","second",38001,40885,3675138,6324984,81770,12649968,2827,4269,291033,709513,8538,1419026,"10mill-boot"
26,19,"petite","second",38009,40889,3691084,6308997,81778,12617994,2932,4114,307427,692642,8228,1385284,"10mill-boot"
26,20,"petite","second",38439,40690,3712922,6287088,81380,12574176,2956,4158,305221,694828,8316,1389656,"10mill-boot"
26,21,"petite","second",38279,40713,3714151,6285922,81426,12571844,2909,4222,302307,697723,8444,1395446,"10mill-boot"
26,22,"petite","second",38523,40644,3733673,6266424,81288,12532848,2862,4223,302217,697921,8446,1395842,"10mill-boot"
26,23,"petite","second",38583,40531,3737126,6262896,81062,12525792,2794,4251,294522,705595,8502,1411190,"10mill-boot"
26,24,"petite","second",38170,40628,3694964,6305068,81256,12610136,2819,4246,292289,707835,8492,1415670,"10mill-boot"
26,25,"petite","second",38282,40809,3693377,6306653,81618,12613306,2862,4226,294008,706333,8452,1412666,"10mill-boot"
26,26,"petite","second",38259,40958,3685889,6314334,81916,12628668,2896,4242,299108,700991,8484,1401982,"10mill-boot"
26,27,"petite","second",38178,40971,3693249,6306770,81942,12613540,2899,4250,302306,697942,8500,1395884,"10mill-boot"
26,28,"petite","second",38559,40663,3734250,6265765,81326,12531530,3023,4174,311602,688454,8348,1376908,"10mill-boot"
26,29,"petite","second",38329,40639,3699470,6300629,81278,12601258,2920,4194,304448,695732,8388,1391464,"10mill-boot"
26,30,"petite","second",38200,40777,3716654,6283453,81554,12566906,2987,4177,311304,688827,8354,1377654,"10mill-boot"
19,1,"petite","second",37603,41654,3697735,6302319,83308,12604638,2838,4294,304087,696043,8588,1392086,"10mill-boot"
19,2,"petite","second",37456,41515,3705845,6294320,83030,12588640,2819,4274,299135,701193,8548,1402386,"10mill-boot"
19,3,"petite","second",37486,41668,3697032,6303069,83336,12606138,2819,4367,296241,704063,8734,1408126,"10mill-boot"
19,4,"petite","second",37436,41628,3701894,6298111,83256,12596222,2886,4220,311787,688243,8440,1376486,"10mill-boot"
19,5,"petite","second",37651,41562,3704364,6295677,83124,12591354,2855,4259,306822,693211,8518,1386422,"10mill-boot"
19,6,"petite","second",37459,41681,3695259,6304778,83362,12609556,2871,4310,305508,694882,8620,1389764,"10mill-boot"
19,7,"petite","second",37645,41562,3715263,6284748,83124,12569496,2855,4253,302040,698102,8506,1396204,"10mill-boot"
19,8,"petite","second",37609,41586,3706386,6293620,83172,12587240,2824,4339,300543,699526,8678,1399052,"10mill-boot"
19,9,"petite","second",37664,41480,3695727,6304367,82960,12608734,2863,4248,304344,695697,8496,1391394,"10mill-boot"
19,10,"petite","second",37537,41720,3693530,6306536,83440,12613072,2905,4272,309209,690834,8544,1381668,"10mill-boot"
19,11,"petite","second",37798,41453,3726791,6273278,82906,12546556,2900,4227,309693,690615,8454,1381230,"10mill-boot"
19,12,"petite","second",37783,41537,3732384,6267629,83074,12535258,2888,4292,309210,690810,8584,1381620,"10mill-boot"
19,13,"petite","second",37729,41429,3731594,6268586,82858,12537172,2912,4279,308289,691850,8558,1383700,"10mill-boot"
19,14,"petite","second",37627,41637,3720921,6279284,83274,12558568,2829,4262,304915,695670,8524,1391340,"10mill-boot"
19,15,"petite","second",37740,41583,3711173,6288846,83166,12577692,2824,4224,300949,699189,8448,1398378,"10mill-boot"
19,16,"petite","second",37589,41596,3713874,6286174,83192,12572348,2927,4225,315515,684553,8450,1369106,"10mill-boot"
19,17,"petite","second",37353,41684,3685528,6314482,83368,12628964,2794,4334,294692,705333,8668,1410666,"10mill-boot"
19,18,"petite","second",37585,41607,3700274,6299769,83214,12599538,2806,4357,297701,702639,8714,1405278,"10mill-boot"
19,19,"petite","second",37519,41602,3707331,6292789,83204,12585578,2891,4253,309439,690737,8506,1381474,"10mill-boot"
19,20,"petite","second",37618,41533,3708514,6291577,83066,12583154,2881,4218,308075,691999,8436,1383998,"10mill-boot"
19,21,"petite","second",37590,41509,3711190,6288933,83018,12577866,2795,4321,297367,702956,8642,1405912,"10mill-boot"
19,22,"petite","second",37305,41734,3689988,6310190,83468,12620380,2852,4297,305097,694914,8594,1389828,"10mill-boot"
19,23,"petite","second",37863,41392,3725033,6275054,82784,12550108,2890,4295,303379,696727,8590,1393454,"10mill-boot"
19,24,"petite","second",37467,41675,3677071,6323111,83350,12646222,2839,4353,297997,702073,8706,1404146,"10mill-boot"
19,25,"petite","second",37674,41594,3704098,6295983,83188,12591966,2856,4288,300894,699119,8576,1398238,"10mill-boot"
19,26,"petite","second",37682,41710,3707153,6292976,83420,12585952,2740,4393,289040,711193,8786,1422386,"10mill-boot"
19,27,"petite","second",37458,41759,3695126,6304948,83518,12609896,2761,4347,292449,707577,8694,1415154,"10mill-boot"
19,28,"petite","second",37414,41662,3691777,6308409,83324,12616818,2820,4318,301291,699107,8636,1398214,"10mill-boot"
19,29,"petite","second",37402,41693,3690562,6309456,83386,12618912,2821,4307,297346,702701,8614,1405402,"10mill-boot"
19,30,"petite","second",37532,41559,3716574,6283464,83118,12566928,2935,4232,313440,686712,8464,1373424,"10mill-boot"
45,1,"petite","second",38005,41245,3689098,6310978,82490,12621956,2894,4224,304022,696100,8448,1392200,"10mill-boot"
45,2,"petite","second",37680,41442,3673082,6327060,82884,12654120,2882,4235,301708,698305,8470,1396610,"10mill-boot"
45,3,"petite","second",37403,41668,3634436,6365607,83336,12731214,2838,4310,296562,703473,8620,1406946,"10mill-boot"
45,4,"petite","second",37547,41788,3643001,6357103,83576,12714206,2878,4285,302366,697811,8570,1395622,"10mill-boot"
45,5,"petite","second",37807,41583,3663745,6336270,83166,12672540,2924,4305,306412,693980,8610,1387960,"10mill-boot"
45,6,"petite","second",38121,41225,3702118,6297972,82450,12595944,2929,4239,305920,694094,8478,1388188,"10mill-boot"
45,7,"petite","second",37544,41714,3633849,6366170,83428,12732340,2851,4335,295893,704122,8670,1408244,"10mill-boot"
45,8,"petite","second",37592,41493,3658522,6341520,82986,12683040,2786,4279,291131,709188,8558,1418376,"10mill-boot"
45,9,"petite","second",37860,41419,3680572,6319443,82838,12638886,2883,4269,300820,699281,8538,1398562,"10mill-boot"
45,10,"petite","second",38027,41184,3704428,6295650,82368,12591300,2880,4220,304850,695273,8440,1390546,"10mill-boot"
45,11,"petite","second",37583,41480,3646028,6354034,82960,12708068,2869,4263,301493,698588,8526,1397176,"10mill-boot"
45,12,"petite","second",37817,41259,3683066,6317095,82518,12634190,2846,4221,302250,697916,8442,1395832,"10mill-boot"
45,13,"petite","second",37531,41554,3649895,6350173,83108,12700346,2844,4307,293510,706630,8614,1413260,"10mill-boot"
45,14,"petite","second",37366,41619,3645247,6354805,83238,12709610,2859,4253,302637,697598,8506,1395196,"10mill-boot"
45,15,"petite","second",37515,41574,3648477,6351634,83148,12703268,2869,4279,300529,700010,8558,1400020,"10mill-boot"
45,16,"petite","second",37648,41379,3657646,6342378,82758,12684756,2915,4186,307534,692565,8372,1385130,"10mill-boot"
45,17,"petite","second",37766,41414,3685125,6314992,82828,12629984,2826,4307,297132,703056,8614,1406112,"10mill-boot"
45,18,"petite","second",37442,41632,3639174,6361035,83264,12722070,2882,4331,299758,700549,8662,1401098,"10mill-boot"
45,19,"petite","second",37617,41360,3673506,6326564,82720,12653128,2881,4271,300312,699755,8542,1399510,"10mill-boot"
45,20,"petite","second",37332,41509,3639520,6360481,83018,12720962,2976,4213,313320,687134,8426,1374268,"10mill-boot"
45,21,"petite","second",37734,41349,3666609,6333473,82698,12666946,2832,4254,297694,702440,8508,1404880,"10mill-boot"
45,22,"petite","second",37738,41359,3663265,6336758,82718,12673516,2852,4279,298717,701415,8558,1402830,"10mill-boot"
45,23,"petite","second",37778,41522,3661250,6338781,83044,12677562,2910,4231,304932,695428,8462,1390856,"10mill-boot"
45,24,"petite","second",37373,41596,3629507,6370568,83192,12741136,2830,4275,299723,700350,8550,1400700,"10mill-boot"
45,25,"petite","second",37776,41407,3673681,6326475,82814,12652950,2861,4261,300984,699167,8522,1398334,"10mill-boot"
45,26,"petite","second",37756,41574,3668224,6331887,83148,12663774,2844,4261,298166,702147,8522,1404294,"10mill-boot"
45,27,"petite","second",37688,41387,3665455,6334640,82774,12669280,2852,4229,300129,699908,8458,1399816,"10mill-boot"
45,28,"petite","second",38006,41397,3697470,6302648,82794,12605296,2856,4288,300114,700640,8576,1401280,"10mill-boot"
45,29,"petite","second",37731,41368,3668667,6331433,82736,12662866,2958,4240,308400,691896,8480,1383792,"10mill-boot"
45,30,"petite","second",37479,41584,3647919,6352135,83168,12704270,2834,4311,297964,702184,8622,1404368,"10mill-boot"
42,1,"petite","second",37360,41284,3690008,6310090,82568,12620180,2870,4263,302443,697602,8526,1395204,"10mill-boot"
42,2,"petite","second",37529,41222,3710579,6289449,82444,12578898,2849,4293,301324,699016,8586,1398032,"10mill-boot"
42,3,"petite","second",37319,41212,3694394,6305646,82424,12611292,2833,4210,304963,695099,8420,1390198,"10mill-boot"
42,4,"petite","second",37326,41481,3677860,6322176,82962,12644352,2835,4293,297799,702263,8586,1404526,"10mill-boot"
42,5,"petite","second",37280,41444,3680690,6319321,82888,12638642,2734,4293,292451,707733,8586,1415466,"10mill-boot"
42,6,"petite","second",37419,41439,3701031,6299034,82878,12598068,2898,4256,305989,694388,8512,1388776,"10mill-boot"
42,7,"petite","second",37682,41206,3722681,6277362,82412,12554724,2982,4193,314596,685498,8386,1370996,"10mill-boot"
42,8,"petite","second",37089,41684,3678386,6321632,83368,12643264,2834,4350,298625,701518,8700,1403036,"10mill-boot"
42,9,"petite","second",37434,41312,3707000,6293094,82624,12586188,2875,4241,305077,695506,8482,1391012,"10mill-boot"
42,10,"petite","second",37490,41277,3709981,6290052,82554,12580104,2896,4258,307834,692175,8516,1384350,"10mill-boot"
42,11,"petite","second",37179,41601,3662279,6337841,83202,12675682,2804,4300,298669,701497,8600,1402994,"10mill-boot"
42,12,"petite","second",37349,41381,3697254,6302818,82762,12605636,2852,4304,302748,697567,8608,1395134,"10mill-boot"
42,13,"petite","second",37492,41305,3701415,6298759,82610,12597518,2879,4245,302874,697170,8490,1394340,"10mill-boot"
42,14,"petite","second",37262,41342,3688240,6311781,82684,12623562,2811,4262,300850,699530,8524,1399060,"10mill-boot"
42,15,"petite","second",37616,41220,3712878,6287146,82440,12574292,2847,4241,301863,698811,8482,1397622,"10mill-boot"
42,16,"petite","second",37478,41371,3697145,6302943,82742,12605886,2874,4207,310308,690040,8414,1380080,"10mill-boot"
42,17,"petite","second",37727,41115,3723632,6276412,82230,12552824,2954,4173,312337,687768,8346,1375536,"10mill-boot"
42,18,"petite","second",37531,41279,3709103,6291053,82558,12582106,2905,4186,308536,691664,8372,1383328,"10mill-boot"
42,19,"petite","second",37457,41397,3697080,6302959,82794,12605918,2879,4281,301092,699166,8562,1398332,"10mill-boot"
42,20,"petite","second",37902,40919,3747665,6252354,81838,12504708,2829,4232,302732,697500,8464,1395000,"10mill-boot"
42,21,"petite","second",37417,41237,3691776,6308312,82474,12616624,2846,4244,301764,698294,8488,1396588,"10mill-boot"
42,22,"petite","second",37670,41332,3714166,6286005,82664,12572010,2812,4281,300825,699252,8562,1398504,"10mill-boot"
42,23,"petite","second",37693,41307,3717580,6282515,82614,12565030,2835,4263,304085,695935,8526,1391870,"10mill-boot"
42,24,"petite","second",37102,41606,3652174,6347941,83212,12695882,2857,4289,302825,697407,8578,1394814,"10mill-boot"
42,25,"petite","second",37499,41161,3706876,6293190,82322,12586380,2839,4284,300275,699945,8568,1399890,"10mill-boot"
42,26,"petite","second",37250,41456,3665208,6334800,82912,12669600,2810,4299,294944,705083,8598,1410166,"10mill-boot"
42,27,"petite","second",37827,41172,3729765,6270338,82344,12540676,2867,4259,302543,697526,8518,1395052,"10mill-boot"
42,28,"petite","second",37452,41287,3701377,6298772,82574,12597544,2783,4280,298472,701600,8560,1403200,"10mill-boot"
42,29,"petite","second",37670,41164,3731215,6268854,82328,12537708,2800,4254,297701,702337,8508,1404674,"10mill-boot"
42,30,"petite","second",37605,41395,3705678,6294325,82790,12588650,2831,4296,297988,702046,8592,1404092,"10mill-boot"
27,1,"petite","second",36949,41816,3633201,6366799,83632,12733598,2911,4249,307254,693164,8498,1386328,"10mill-boot"
27,2,"petite","second",36890,41827,3636227,6363773,83654,12727546,2826,4274,300717,699450,8548,1398900,"10mill-boot"
27,3,"petite","second",36701,41796,3618328,6381674,83592,12763348,2770,4267,294258,705920,8534,1411840,"10mill-boot"
27,4,"petite","second",36673,42098,3608934,6391079,84196,12782158,2711,4409,283607,716643,8818,1433286,"10mill-boot"
27,5,"petite","second",37253,41726,3662651,6337378,83452,12674756,2825,4271,300729,699325,8542,1398650,"10mill-boot"
27,6,"petite","second",36754,42016,3619177,6380935,84032,12761870,2783,4299,295940,704254,8598,1408508,"10mill-boot"
27,7,"petite","second",37030,41815,3628883,6371183,83630,12742366,2808,4328,294073,706121,8656,1412242,"10mill-boot"
27,8,"petite","second",37155,41693,3663587,6336441,83386,12672882,2851,4232,304099,696322,8464,1392644,"10mill-boot"
27,9,"petite","second",36911,41708,3639474,6360545,83416,12721090,2723,4288,290396,709862,8576,1419724,"10mill-boot"
27,10,"petite","second",36852,41849,3625971,6374064,83698,12748128,2793,4306,296749,703263,8612,1406526,"10mill-boot"
27,11,"petite","second",36932,41810,3632514,6367490,83620,12734980,2800,4313,296539,703791,8626,1407582,"10mill-boot"
27,12,"petite","second",36787,41861,3619619,6380706,83722,12761412,2829,4230,301107,699025,8460,1398050,"10mill-boot"
27,13,"petite","second",36839,41930,3624619,6375391,83860,12750782,2827,4272,299479,700658,8544,1401316,"10mill-boot"
27,14,"petite","second",36712,41944,3627972,6372076,83888,12744152,2801,4315,298431,701779,8630,1403558,"10mill-boot"
27,15,"petite","second",36790,41993,3617031,6383092,83986,12766184,2778,4315,296492,703522,8630,1407044,"10mill-boot"
27,16,"petite","second",36971,41741,3637642,6362574,83482,12725148,2870,4227,305967,694061,8454,1388122,"10mill-boot"
27,17,"petite","second",36981,41853,3635297,6364748,83706,12729496,2864,4272,308042,692022,8544,1384044,"10mill-boot"
27,18,"petite","second",36531,41990,3596842,6403177,83980,12806354,2738,4333,291295,708891,8666,1417782,"10mill-boot"
27,19,"petite","second",36661,41750,3619806,6380230,83500,12760460,2887,4201,307184,692819,8402,1385638,"10mill-boot"
27,20,"petite","second",36688,41940,3609097,6391021,83880,12782042,2816,4275,295508,704587,8550,1409174,"10mill-boot"
27,21,"petite","second",36697,41923,3614977,6385061,83846,12770122,2677,4341,283564,716628,8682,1433256,"10mill-boot"
27,22,"petite","second",36838,41832,3631536,6368577,83664,12737154,2761,4299,291702,709174,8598,1418348,"10mill-boot"
27,23,"petite","second",36851,41895,3620910,6379112,83790,12758224,2818,4234,303139,696953,8468,1393906,"10mill-boot"
27,24,"petite","second",36741,41874,3621630,6378479,83748,12756958,2907,4269,308840,691541,8538,1383082,"10mill-boot"
27,25,"petite","second",36988,41843,3628317,6371702,83686,12743404,2810,4336,293058,707033,8672,1414066,"10mill-boot"
27,26,"petite","second",36861,42009,3625668,6374407,84018,12748814,2776,4304,295577,704514,8608,1409028,"10mill-boot"
27,27,"petite","second",36733,41893,3607525,6392630,83786,12785260,2758,4298,292819,707291,8596,1414582,"10mill-boot"
27,28,"petite","second",37083,41841,3642898,6357141,83682,12714282,2856,4271,302041,698317,8542,1396634,"10mill-boot"
27,29,"petite","second",36795,41934,3613407,6386652,83868,12773304,2850,4239,304583,695603,8478,1391206,"10mill-boot"
27,30,"petite","second",36850,42059,3623577,6376516,84118,12753032,2855,4308,303889,696337,8616,1392674,"10mill-boot"
18,1,"petite","second",38486,41243,3761197,6238816,82486,12477632,2907,4308,307152,692882,8616,1385764,"10mill-boot"
18,2,"petite","second",37871,41652,3704579,6295629,83304,12591258,2872,4309,300639,699362,8618,1398724,"10mill-boot"
18,3,"petite","second",37914,41685,3704794,6295260,83370,12590520,2873,4273,304663,695601,8546,1391202,"10mill-boot"
18,4,"petite","second",37939,41626,3715256,6284891,83252,12569782,2977,4267,309193,690863,8534,1381726,"10mill-boot"
18,5,"petite","second",38141,41520,3730587,6269461,83040,12538922,2891,4288,308381,691695,8576,1383390,"10mill-boot"
18,6,"petite","second",38085,41654,3733221,6266809,83308,12533618,2922,4299,305933,694355,8598,1388710,"10mill-boot"
18,7,"petite","second",38070,41608,3722971,6277061,83216,12554122,2895,4293,303886,696258,8586,1392516,"10mill-boot"
18,8,"petite","second",38338,41410,3758667,6241564,82820,12483128,2953,4295,312444,687595,8590,1375190,"10mill-boot"
18,9,"petite","second",38101,41433,3719187,6280918,82866,12561836,2945,4231,310430,689668,8462,1379336,"10mill-boot"
18,10,"petite","second",37979,41630,3708668,6291392,83260,12582784,2913,4281,306938,693213,8562,1386426,"10mill-boot"
18,11,"petite","second",38178,41546,3747520,6252558,83092,12505116,2966,4250,315617,684633,8500,1369266,"10mill-boot"
18,12,"petite","second",38123,41392,3727559,6272442,82784,12544884,2918,4242,306988,693307,8484,1386614,"10mill-boot"
18,13,"petite","second",37693,41693,3692480,6307521,83386,12615042,2941,4308,305582,694809,8616,1389618,"10mill-boot"
18,14,"petite","second",37952,41667,3714472,6285536,83334,12571072,2897,4332,303527,696771,8664,1393542,"10mill-boot"
