"sim_number","transfer","time","strain1","strain2","clusters_pop1_b","clusters_pop2_b","cells_pop1_b","cells_pop2_b","total_clusters_b","total_cells_b","clusters_pop1_a","clusters_pop2_a","cells_pop1_a","cells_pop2_a","total_clusters_a","total_cells_a","carr_cap"
39,5,855,"petite","second",8,54,909,9247,62,10156,610,6257,60924,959494,6867,1020418,"1mill"
39,6,850,"petite","second",2,59,261,9927,61,10188,171,6541,17092,997676,6712,1014768,"1mill"
39,7,850,"petite","second",2,63,183,9872,65,10055,118,6474,11998,995381,6592,1007379,"1mill"
23,1,885,"petite","second",53,36,5109,5144,89,10253,3776,4171,368874,636078,7947,1004952,"1mill"
23,2,875,"petite","second",26,45,3265,6740,71,10005,2431,5083,240842,781837,7514,1022679,"1mill"
23,3,860,"petite","second",16,43,1817,8210,59,10027,1234,5701,124258,875833,6935,1000091,"1mill"
23,4,855,"petite","second",7,53,680,9407,60,10087,457,6417,44671,975522,6874,1020193,"1mill"
23,5,850,"petite","second",4,57,426,9751,61,10177,268,6396,27257,983355,6664,1010612,"1mill"
23,6,850,"petite","second",1,62,118,9917,63,10035,81,6534,7666,1000165,6615,1007831,"1mill"
5,1,885,"petite","second",50,30,5020,5191,80,10211,3676,4178,362233,639631,7854,1001864,"1mill"
5,2,870,"petite","second",26,38,2874,7191,64,10065,2086,5280,206780,812449,7366,1019229,"1mill"
5,3,860,"petite","second",19,53,1984,8123,72,10107,1378,5724,134911,870152,7102,1005063,"1mill"
5,4,860,"petite","second",12,54,1443,8614,66,10057,992,6018,99051,919869,7010,1018920,"1mill"
5,5,850,"petite","second",4,56,517,9552,60,10069,332,6326,33190,969418,6658,1002608,"1mill"
5,6,850,"petite","second",1,60,69,10087,61,10156,47,6675,4626,1018710,6722,1023336,"1mill"
16,1,890,"petite","second",55,32,5061,5010,87,10071,3833,4198,371924,638834,8031,1010758,"1mill"
16,2,870,"petite","second",28,41,3252,6861,69,10113,2316,5106,231207,777909,7422,1009116,"1mill"
16,3,855,"petite","second",8,57,774,9262,65,10036,497,6342,50599,965314,6839,1015913,"1mill"
16,4,850,"petite","second",5,68,443,9724,73,10167,295,6403,29130,979768,6698,1008898,"1mill"
16,5,850,"petite","second",3,58,340,9697,61,10037,210,6331,22325,978362,6541,1000687,"1mill"
16,6,850,"petite","second",1,62,266,9787,63,10053,174,6448,17314,984866,6622,1002180,"1mill"
35,1,890,"petite","second",50,34,5033,5034,84,10067,3798,4141,371836,636513,7939,1008349,"1mill"
35,2,870,"petite","second",31,40,3008,7014,71,10022,2207,5179,214720,790868,7386,1005588,"1mill"
35,3,855,"petite","second",11,47,1123,9046,58,10169,744,6188,74356,940603,6932,1014959,"1mill"
35,4,855,"petite","second",5,60,505,9514,65,10019,352,6539,33695,988988,6891,1022683,"1mill"
35,5,855,"petite","second",4,64,447,9566,68,10013,303,6550,29957,997135,6853,1027092,"1mill"
14,1,890,"petite","second",53,35,5030,5092,88,10122,3760,4301,372121,646140,8061,1018261,"1mill"
14,2,870,"petite","second",28,43,2806,7251,71,10057,2045,5385,201681,820455,7430,1022136,"1mill"
14,3,855,"petite","second",11,54,1189,9035,65,10224,781,6218,78769,941123,6999,1019892,"1mill"
14,4,850,"petite","second",4,56,517,9700,60,10217,343,6387,34001,977582,6730,1011583,"1mill"
14,5,850,"petite","second",5,63,314,9774,68,10088,206,6461,20247,981849,6667,1002096,"1mill"
14,6,850,"petite","second",1,59,47,10021,60,10068,31,6706,3020,1011152,6737,1014172,"1mill"
3,1,885,"petite","second",50,33,5009,5157,83,10166,3684,4177,360950,640180,7861,1001130,"1mill"
3,2,870,"petite","second",28,42,3214,6909,70,10123,2315,5143,231801,780900,7458,1012701,"1mill"
3,3,855,"petite","second",13,56,1291,8832,69,10123,874,5955,86459,915039,6829,1001498,"1mill"
3,4,855,"petite","second",9,52,1274,8891,61,10165,842,6041,84974,919600,6883,1004574,"1mill"
3,5,855,"petite","second",6,59,691,9319,65,10010,464,6249,45751,962914,6713,1008665,"1mill"
3,6,850,"petite","second",1,58,67,10084,59,10151,42,6613,4339,1015641,6655,1019980,"1mill"
36,1,885,"petite","second",51,34,5004,5284,85,10288,3676,4291,360233,649476,7967,1009709,"1mill"
36,2,870,"petite","second",29,42,2903,7157,71,10060,2144,5281,209457,807968,7425,1017425,"1mill"
36,3,860,"petite","second",13,50,1272,8753,63,10025,885,6085,87450,931552,6970,1019002,"1mill"
36,4,850,"petite","second",3,60,353,9760,63,10113,225,6477,22797,984472,6702,1007269,"1mill"
19,1,890,"petite","second",50,36,5103,5056,86,10159,3885,4159,379506,639873,8044,1019379,"1mill"
19,2,875,"petite","second",31,36,3316,6709,67,10025,2469,5152,244506,783542,7621,1028048,"1mill"
19,3,860,"petite","second",12,55,1334,8684,67,10018,915,6144,91095,928829,7059,1019924,"1mill"
19,4,850,"petite","second",3,61,270,9879,64,10149,179,6441,17438,993375,6620,1010813,"1mill"
4,1,890,"petite","second",50,32,5077,5006,82,10083,3880,4190,374589,635329,8070,1009918,"1mill"
4,2,870,"petite","second",31,47,3170,6892,78,10062,2297,5174,227708,782531,7471,1010239,"1mill"
4,3,860,"petite","second",15,50,1731,8465,65,10196,1182,5956,117357,905819,7138,1023176,"1mill"
4,4,860,"petite","second",10,52,1389,8646,62,10035,965,6072,95288,922148,7037,1017436,"1mill"
4,5,855,"petite","second",7,58,816,9253,65,10069,546,6367,53986,960794,6913,1014780,"1mill"
4,6,855,"petite","second",4,56,466,9552,60,10018,299,6472,30752,991916,6771,1022668,"1mill"
4,7,850,"petite","second",2,58,210,9817,60,10027,138,6435,13577,992717,6573,1006294,"1mill"
4,8,850,"petite","second",1,65,126,9955,66,10081,75,6557,8037,1002121,6632,1010158,"1mill"
4,9,850,"petite","second",2,60,243,9879,62,10122,166,6571,15649,995865,6737,1011514,"1mill"
4,10,850,"petite","second",2,67,118,9937,69,10055,77,6583,7498,1005768,6660,1013266,"1mill"
1,1,890,"petite","second",48,39,5019,5073,87,10092,3798,4201,372160,641376,7999,1013536,"1mill"
1,2,870,"petite","second",29,41,3220,6859,70,10079,2383,5044,232419,774412,7427,1006831,"1mill"
1,3,860,"petite","second",20,50,1939,8141,70,10080,1348,5704,132344,868464,7052,1000808,"1mill"
1,4,860,"petite","second",15,51,1611,8499,66,10110,1144,5932,109569,907351,7076,1016920,"1mill"
1,5,855,"petite","second",7,57,682,9401,64,10083,457,6442,46072,980503,6899,1026575,"1mill"
1,6,850,"petite","second",4,59,289,9772,63,10061,185,6496,18732,990579,6681,1009311,"1mill"
1,7,850,"petite","second",1,58,53,9947,59,10000,34,6619,3464,1002938,6653,1006402,"1mill"
34,1,890,"petite","second",54,34,5076,5105,88,10181,3844,4245,376758,647870,8089,1024628,"1mill"
34,2,880,"petite","second",39,37,4011,6053,76,10064,3056,4780,302265,724984,7836,1027249,"1mill"
34,3,860,"petite","second",17,49,1639,8365,66,10004,1149,5926,113427,897909,7075,1011336,"1mill"
34,4,855,"petite","second",8,55,1024,9082,63,10106,694,6178,69237,943467,6872,1012704,"1mill"
28,1,890,"petite","second",50,33,5032,5090,83,10122,3788,4212,370155,643517,8000,1013672,"1mill"
28,2,875,"petite","second",34,38,3865,6166,72,10031,2851,4743,284429,719653,7594,1004082,"1mill"
28,3,860,"petite","second",21,51,2028,8165,72,10193,1387,5654,137871,871141,7041,1009012,"1mill"
28,4,865,"petite","second",15,50,1710,8292,65,10002,1230,5938,118991,909695,7168,1028686,"1mill"
28,5,850,"petite","second",6,59,636,9538,65,10174,413,6366,40993,964934,6779,1005927,"1mill"
28,6,855,"petite","second",4,57,477,9543,61,10020,314,6435,31056,987787,6749,1018843,"1mill"
28,7,855,"petite","second",2,62,244,9757,64,10001,175,6594,15927,1011706,6769,1027633,"1mill"
15,1,890,"petite","second",52,32,5100,5015,84,10115,3843,4252,377242,639738,8095,1016980,"1mill"
15,2,870,"petite","second",26,41,2974,7088,67,10062,2195,5290,214281,802968,7485,1017249,"1mill"
15,3,855,"petite","second",11,55,958,9224,66,10182,642,6226,64124,952862,6868,1016986,"1mill"
15,4,855,"petite","second",5,55,447,9584,60,10031,292,6542,29552,994666,6834,1024218,"1mill"
15,5,855,"petite","second",4,60,418,9584,64,10002,277,6492,28157,996918,6769,1025075,"1mill"
21,1,890,"petite","second",49,29,5029,5128,78,10157,3815,4266,370391,652892,8081,1023283,"1mill"
21,2,870,"petite","second",33,38,3530,6583,71,10113,2551,4873,252275,747835,7424,1000110,"1mill"
21,3,865,"petite","second",22,47,2138,7914,69,10052,1546,5706,150958,870570,7252,1021528,"1mill"
21,4,860,"petite","second",11,50,1249,8752,61,10001,826,6158,85225,937502,6984,1022727,"1mill"
21,5,850,"petite","second",2,64,403,9799,66,10202,255,6467,26129,989815,6722,1015944,"1mill"
21,6,850,"petite","second",3,66,245,9917,69,10162,152,6520,15641,1000843,6672,1016484,"1mill"
25,1,890,"petite","second",47,32,5008,5111,79,10119,3822,4220,370555,648221,8042,1018776,"1mill"
25,2,875,"petite","second",30,42,3196,6804,72,10000,2366,5229,235951,791329,7595,1027280,"1mill"
25,3,865,"petite","second",21,47,2426,7686,68,10112,1703,5568,169707,849113,7271,1018820,"1mill"
25,4,855,"petite","second",9,57,872,9167,66,10039,594,6259,58102,954600,6853,1012702,"1mill"
25,5,850,"petite","second",5,63,408,9828,68,10236,247,6528,25699,991961,6775,1017660,"1mill"
25,6,850,"petite","second",1,56,96,9968,57,10064,63,6647,6157,1008425,6710,1014582,"1mill"
31,1,890,"petite","second",55,31,5022,5085,86,10107,3786,4203,368727,643976,7989,1012703,"1mill"
31,2,870,"petite","second",35,45,3684,6622,80,10306,2679,4907,267184,745397,7586,1012581,"1mill"
31,3,865,"petite","second",22,49,2121,7939,71,10060,1499,5738,148451,872424,7237,1020875,"1mill"
31,4,860,"petite","second",14,56,1513,8547,70,10060,1049,5989,103107,909165,7038,1012272,"1mill"
31,5,860,"petite","second",9,50,1126,8906,59,10032,769,6249,76464,952095,7018,1028559,"1mill"
31,6,855,"petite","second",6,57,564,9452,63,10016,371,6444,36565,978688,6815,1015253,"1mill"
31,7,850,"petite","second",2,66,145,9997,68,10142,97,6612,9264,1007646,6709,1016910,"1mill"
12,1,890,"petite","second",49,32,5008,5068,81,10076,3816,4245,370524,642687,8061,1013211,"1mill"
12,2,875,"petite","second",33,44,3530,6535,77,10065,2626,4947,259507,761002,7573,1020509,"1mill"
12,3,865,"petite","second",16,58,1914,8103,74,10017,1364,5833,134211,892944,7197,1027155,"1mill"
12,4,860,"petite","second",18,51,1772,8341,69,10113,1239,5835,120602,893466,7074,1014068,"1mill"
12,5,855,"petite","second",6,54,811,9225,60,10036,553,6229,53600,957365,6782,1010965,"1mill"
12,6,850,"petite","second",2,56,237,9892,58,10129,164,6527,15578,992543,6691,1008121,"1mill"
9,1,890,"petite","second",54,36,5050,5058,90,10108,3787,4216,373115,642250,8003,1015365,"1mill"
9,2,870,"petite","second",28,40,3358,6688,68,10046,2450,5054,240230,762894,7504,1003124,"1mill"
9,3,855,"petite","second",13,53,1144,8897,66,10041,766,6060,76396,929152,6826,1005548,"1mill"
29,1,890,"petite","second",51,31,5062,5139,82,10201,3844,4266,373635,653329,8110,1026964,"1mill"
29,2,875,"petite","second",28,40,3550,6550,68,10100,2648,5004,261383,761481,7652,1022864,"1mill"
29,3,860,"petite","second",20,48,1896,8329,68,10225,1313,5809,129332,892435,7122,1021767,"1mill"
29,4,855,"petite","second",8,56,824,9291,64,10115,552,6294,54609,963533,6846,1018142,"1mill"
29,5,855,"petite","second",4,61,543,9480,65,10023,357,6452,35795,980465,6809,1016260,"1mill"
29,6,850,"petite","second",2,65,298,9926,67,10224,194,6558,19278,1002317,6752,1021595,"1mill"
29,7,850,"petite","second",1,61,45,10107,62,10152,25,6624,2763,1017670,6649,1020433,"1mill"
29,8,850,"petite","second",1,62,118,9947,63,10065,84,6605,8037,1003208,6689,1011245,"1mill"
29,9,850,"petite","second",1,63,66,10041,64,10107,41,6632,4229,1009581,6673,1013810,"1mill"
45,1,890,"petite","second",48,36,5023,5001,84,10024,3767,4172,370657,632586,7939,1003243,"1mill"
45,2,865,"petite","second",30,45,2676,7457,75,10133,1913,5368,186871,817319,7281,1004190,"1mill"
45,3,860,"petite","second",12,50,1332,8738,62,10070,943,6068,91765,932389,7011,1024154,"1mill"
45,4,855,"petite","second",7,55,804,9250,62,10054,525,6230,53272,958848,6755,1012120,"1mill"
45,5,850,"petite","second",2,53,246,9799,55,10045,165,6512,16274,987578,6677,1003852,"1mill"
45,6,855,"petite","second",3,59,270,9738,62,10008,171,6651,18095,1008747,6822,1026842,"1mill"
45,7,850,"petite","second",1,58,143,9907,59,10050,84,6563,9354,996735,6647,1006089,"1mill"
37,1,890,"petite","second",49,31,5065,5082,80,10147,3847,4227,375673,646559,8074,1022232,"1mill"
37,2,875,"petite","second",34,40,3750,6377,74,10127,2791,4910,276766,745675,7701,1022441,"1mill"
37,3,865,"petite","second",19,49,2085,8020,68,10105,1499,5784,146252,878079,7283,1024331,"1mill"
37,4,860,"petite","second",17,52,1789,8282,69,10071,1224,5727,121581,885308,6951,1006889,"1mill"
37,5,855,"petite","second",11,54,1336,8854,65,10190,924,6049,89662,920434,6973,1010096,"1mill"
37,6,855,"petite","second",8,58,876,9137,66,10013,593,6186,58712,946964,6779,1005676,"1mill"
37,7,845,"petite","second",3,59,438,10003,62,10441,295,6397,27857,984017,6692,1011874,"1mill"
37,8,850,"petite","second",1,57,46,10052,58,10098,33,6622,2988,1013982,6655,1016970,"1mill"
42,1,890,"petite","second",52,32,5053,5075,84,10128,3810,4255,371744,644892,8065,1016636,"1mill"
42,2,870,"petite","second",26,41,3158,6974,67,10132,2302,5209,226937,792995,7511,1019932,"1mill"
42,3,860,"petite","second",15,50,1777,8418,65,10195,1206,5832,121178,897361,7038,1018539,"1mill"
42,4,860,"petite","second",12,47,1432,8599,59,10031,991,6052,98018,919108,7043,1017126,"1mill"
42,5,855,"petite","second",5,56,431,9580,61,10011,281,6578,28910,997581,6859,1026491,"1mill"
42,6,855,"petite","second",3,57,286,9719,60,10005,192,6614,18720,1006915,6806,1025635,"1mill"
42,7,850,"petite","second",1,65,178,9960,66,10138,122,6573,11828,999858,6695,1011686,"1mill"
42,8,850,"petite","second",2,60,276,9896,62,10172,176,6495,17724,996137,6671,1013861,"1mill"
42,9,850,"petite","second",1,61,99,10017,62,10116,67,6605,6634,1008787,6672,1015421,"1mill"
22,1,890,"petite","second",52,35,5013,5035,87,10048,3770,4179,369984,639941,7949,1009925,"1mill"
22,2,865,"petite","second",27,46,2622,7488,73,10110,1860,5388,184301,824761,7248,1009062,"1mill"
22,3,865,"petite","second",19,51,2121,7933,70,10054,1492,5642,148480,869610,7134,1018090,"1mill"
22,4,855,"petite","second",5,57,446,9592,62,10038,297,6550,29667,994091,6847,1023758,"1mill"
22,5,855,"petite","second",1,63,165,9836,64,10001,112,6689,11159,1016237,6801,1027396,"1mill"
18,1,890,"petite","second",51,35,5039,5074,86,10113,3858,4165,374793,638408,8023,1013201,"1mill"
18,2,865,"petite","second",23,42,2721,7425,65,10146,1908,5359,190486,818145,7267,1008631,"1mill"
18,3,865,"petite","second",17,52,2278,7739,69,10017,1613,5577,159800,850607,7190,1010407,"1mill"
18,4,855,"petite","second",10,52,1034,9055,62,10089,698,6215,69131,943775,6913,1012906,"1mill"
18,5,855,"petite","second",5,64,570,9462,69,10032,387,6424,38012,981240,6811,1019252,"1mill"
18,6,850,"petite","second",5,60,497,9679,65,10176,323,6391,32249,977965,6714,1010214,"1mill"
41,1,890,"petite","second",53,32,5018,5080,85,10098,3732,4160,367168,642540,7892,1009708,"1mill"
41,2,870,"petite","second",29,42,3123,6881,71,10004,2265,5141,225272,778685,7406,1003957,"1mill"
41,3,865,"petite","second",19,49,2148,7930,68,10078,1506,5697,149238,873538,7203,1022776,"1mill"
41,4,855,"petite","second",12,50,1364,8910,62,10274,928,6027,92150,917848,6955,1009998,"1mill"
41,5,855,"petite","second",7,56,788,9372,63,10160,517,6420,52060,970519,6937,1022579,"1mill"
41,6,855,"petite","second",4,62,309,9730,66,10039,200,6593,20224,1006916,6793,1027140,"1mill"
40,1,890,"petite","second",53,33,5031,5081,86,10112,3815,4213,372498,643753,8028,1016251,"1mill"
40,2,865,"petite","second",25,48,2378,7625,73,10003,1695,5485,167144,838671,7180,1005815,"1mill"
40,3,855,"petite","second",8,54,931,9078,62,10009,620,6172,61961,938854,6792,1000815,"1mill"
40,4,850,"petite","second",3,59,233,9843,62,10076,149,6466,15076,991027,6615,1006103,"1mill"
6,1,890,"petite","second",51,34,5050,5091,85,10141,3808,4237,371897,643606,8045,1015503,"1mill"
6,2,870,"petite","second",25,45,2939,7107,70,10046,2165,5244,211105,804512,7409,1015617,"1mill"
6,3,860,"petite","second",17,45,1906,8223,62,10129,1323,5684,130211,875765,7007,1005976,"1mill"
6,4,855,"petite","second",8,56,1020,9179,64,10199,676,6267,68129,954151,6943,1022280,"1mill"
6,5,855,"petite","second",4,65,313,9696,69,10009,215,6563,20852,1004072,6778,1024924,"1mill"
6,6,850,"petite","second",1,61,232,9906,62,10138,154,6589,14890,1001248,6743,1016138,"1mill"
6,7,850,"petite","second",3,64,277,9731,67,10008,191,6434,17825,983663,6625,1001488,"1mill"
6,8,850,"petite","second",1,60,59,10069,61,10128,36,6689,3798,1014519,6725,1018317,"1mill"
46,1,890,"petite","second",54,34,5019,5035,88,10054,3816,4131,371684,636057,7947,1007741,"1mill"
46,2,875,"petite","second",36,40,3530,6522,76,10052,2666,5017,261235,765009,7683,1026244,"1mill"
46,3,860,"petite","second",14,58,1469,8567,72,10036,999,5968,99991,912495,6967,1012486,"1mill"
46,4,855,"petite","second",11,57,1058,8979,68,10037,696,6058,69950,930270,6754,1000220,"1mill"
46,5,855,"petite","second",7,56,946,9156,63,10102,625,6259,63349,952180,6884,1015529,"1mill"
46,6,855,"petite","second",4,53,402,9630,57,10032,265,6592,26458,1001527,6857,1027985,"1mill"
43,1,890,"petite","second",47,33,5064,5004,80,10068,3783,4139,372435,636676,7922,1009111,"1mill"
43,2,870,"petite","second",28,40,2709,7331,68,10040,1944,5443,193958,831074,7387,1025032,"1mill"
43,3,855,"petite","second",8,51,847,9158,59,10005,574,6279,56751,950758,6853,1007509,"1mill"
43,4,850,"petite","second",6,58,528,9617,64,10145,351,6393,34280,972031,6744,1006311,"1mill"
43,5,855,"petite","second",4,57,475,9592,61,10067,311,6542,31087,992924,6853,1024011,"1mill"
43,6,850,"petite","second",2,62,129,9945,64,10074,85,6642,8391,1005382,6727,1013773,"1mill"
43,7,850,"petite","second",1,65,91,9942,66,10033,52,6582,5799,1001275,6634,1007074,"1mill"
44,1,890,"petite","second",54,30,5060,5110,84,10170,3852,4142,376231,644140,7994,1020371,"1mill"
44,2,860,"petite","second",21,47,1905,8275,68,10180,1297,5757,129537,884003,7054,1013540,"1mill"
44,3,855,"petite","second",8,59,742,9385,67,10127,493,6372,49720,971631,6865,1021351,"1mill"
44,4,855,"petite","second",3,62,351,9698,65,10049,227,6588,22836,1005590,6815,1028426,"1mill"
44,5,850,"petite","second",2,60,288,9864,62,10152,194,6526,18969,992432,6720,1011401,"1mill"
2,1,890,"petite","second",51,31,5019,5153,82,10172,3769,4305,370711,653941,8074,1024652,"1mill"
2,2,870,"petite","second",30,40,3213,6900,70,10113,2405,5135,233329,776928,7540,1010257,"1mill"
2,3,865,"petite","second",19,53,1840,8171,72,10011,1313,5924,129312,898457,7237,1027769,"1mill"
2,4,850,"petite","second",2,57,224,9846,59,10070,145,6575,14556,993955,6720,1008511,"1mill"
2,5,855,"petite","second",4,56,364,9669,60,10033,256,6567,24152,1004634,6823,1028786,"1mill"
2,6,850,"petite","second",1,62,62,9979,63,10041,37,6583,4134,1007473,6620,1011607,"1mill"
2,7,845,"petite","second",1,67,137,10080,68,10217,89,6503,8730,991938,6592,1000668,"1mill"
48,1,890,"petite","second",52,34,5050,5052,86,10102,3799,4200,371872,639010,7999,1010882,"1mill"
48,2,865,"petite","second",29,41,2705,7527,70,10232,1920,5421,188821,826296,7341,1015117,"1mill"
48,3,865,"petite","second",18,52,2183,7880,70,10063,1551,5654,154135,868673,7205,1022808,"1mill"
48,4,855,"petite","second",12,55,1538,8660,67,10198,1042,5850,102922,899364,6892,1002286,"1mill"
48,5,855,"petite","second",4,61,439,9635,65,10074,278,6483,29155,999301,6761,1028456,"1mill"
48,6,850,"petite","second",4,61,398,9764,65,10162,265,6462,25902,984599,6727,1010501,"1mill"
48,7,855,"petite","second",3,59,454,9549,62,10003,300,6474,30754,988864,6774,1019618,"1mill"
48,8,850,"petite","second",2,64,213,9868,66,10081,142,6532,14394,993226,6674,1007620,"1mill"
10,1,885,"petite","second",49,34,5035,5148,83,10183,3747,4165,362738,637990,7912,1000728,"1mill"
10,2,870,"petite","second",31,45,3373,6823,76,10196,2405,5073,242118,769406,7478,1011524,"1mill"
10,3,865,"petite","second",18,49,2134,7894,67,10028,1510,5685,150176,867959,7195,1018135,"1mill"
10,4,860,"petite","second",18,47,1560,8507,65,10067,1079,5994,106313,911037,7073,1017350,"1mill"
10,5,860,"petite","second",13,54,1760,8421,67,10181,1227,5909,119808,900966,7136,1020774,"1mill"
10,6,860,"petite","second",11,53,1253,8794,64,10047,862,6108,84963,940447,6970,1025410,"1mill"
10,7,850,"petite","second",4,57,442,9783,61,10225,293,6463,28615,990966,6756,1019581,"1mill"
10,8,850,"petite","second",3,54,300,9846,57,10146,198,6457,19592,990514,6655,1010106,"1mill"
10,9,850,"petite","second",2,62,190,9846,64,10036,120,6478,12339,991940,6598,1004279,"1mill"
10,10,850,"petite","second",1,58,165,9894,59,10059,108,6517,10625,995913,6625,1006538,"1mill"
32,1,890,"petite","second",49,33,5033,5074,82,10107,3794,4215,370583,646467,8009,1017050,"1mill"
32,2,870,"petite","second",28,38,3144,6975,66,10119,2288,5157,227226,785120,7445,1012346,"1mill"
32,3,855,"petite","second",16,54,1491,8852,70,10343,1026,6012,99192,918485,7038,1017677,"1mill"
32,4,855,"petite","second",11,55,1088,8948,66,10036,726,6107,72232,933183,6833,1005415,"1mill"
32,5,855,"petite","second",8,55,682,9378,63,10060,478,6347,45201,966328,6825,1011529,"1mill"
32,6,855,"petite","second",4,56,467,9599,60,10066,322,6545,31179,995077,6867,1026256,"1mill"
32,7,850,"petite","second",1,60,68,10118,61,10186,45,6732,4450,1023179,6777,1027629,"1mill"
7,1,890,"petite","second",51,34,5042,5081,85,10123,3800,4269,373139,643913,8069,1017052,"1mill"
7,2,870,"petite","second",25,44,3015,7018,69,10033,2201,5169,214642,789639,7370,1004281,"1mill"
7,3,865,"petite","second",22,53,2337,7748,75,10085,1663,5589,164254,850249,7252,1014503,"1mill"
7,4,855,"petite","second",11,56,1123,8915,67,10038,735,6082,74220,928481,6817,1002701,"1mill"
7,5,850,"petite","second",2,58,222,9849,60,10071,141,6517,14391,992099,6658,1006490,"1mill"
7,6,855,"petite","second",3,64,269,9737,67,10006,188,6653,17798,1006297,6841,1024095,"1mill"
7,7,845,"petite","second",2,61,134,10181,63,10315,83,6558,8315,998640,6641,1006955,"1mill"
33,1,890,"petite","second",47,37,5010,5098,84,10108,3768,4290,367767,647930,8058,1015697,"1mill"
33,2,870,"petite","second",32,46,3385,6739,78,10124,2487,4968,242153,761139,7455,1003292,"1mill"
33,3,865,"petite","second",20,45,2376,7699,65,10075,1682,5602,167258,850648,7284,1017906,"1mill"
33,4,860,"petite","second",15,56,1532,8485,71,10017,1037,5906,104183,903682,6943,1007865,"1mill"
33,5,855,"petite","second",5,57,571,9503,62,10074,389,6496,37981,986324,6885,1024305,"1mill"
33,6,850,"petite","second",3,58,352,9735,61,10087,230,6424,22994,980217,6654,1003211,"1mill"
33,7,850,"petite","second",1,63,168,9859,64,10027,107,6511,10632,993283,6618,1003915,"1mill"
30,1,890,"petite","second",50,27,5090,5078,77,10168,3857,4228,375625,641170,8085,1016795,"1mill"
30,2,865,"petite","second",25,45,2550,7457,70,10007,1791,5391,179618,821304,7182,1000922,"1mill"
30,3,855,"petite","second",7,60,663,9407,67,10070,441,6396,43962,975181,6837,1019143,"1mill"
30,4,850,"petite","second",6,56,668,9469,62,10137,448,6293,43706,956510,6741,1000216,"1mill"
30,5,855,"petite","second",5,60,486,9520,65,10006,301,6507,32092,993951,6808,1026043,"1mill"
30,6,850,"petite","second",2,64,267,9795,66,10062,187,6467,17439,989397,6654,1006836,"1mill"
27,1,885,"petite","second",48,35,5048,5320,83,10368,3730,4273,363197,653833,8003,1017030,"1mill"
27,2,870,"petite","second",28,41,3039,7000,69,10039,2212,5174,219118,790865,7386,1009983,"1mill"
27,3,860,"petite","second",23,54,2259,7935,77,10194,1571,5570,154521,846165,7141,1000686,"1mill"
27,4,855,"petite","second",10,57,989,9082,67,10071,628,6193,65259,939863,6821,1005122,"1mill"
27,5,850,"petite","second",5,63,510,9646,68,10156,331,6341,33727,971708,6672,1005435,"1mill"
27,6,845,"petite","second",2,58,203,10095,60,10298,134,6512,12822,991296,6646,1004118,"1mill"
47,1,890,"petite","second",57,37,5063,5046,94,10109,3795,4121,373394,635198,7916,1008592,"1mill"
47,2,865,"petite","second",22,49,2088,7990,71,10078,1495,5699,147300,876769,7194,1024069,"1mill"
47,3,855,"petite","second",9,53,1153,9046,62,10199,768,6160,76119,939787,6928,1015906,"1mill"
47,4,850,"petite","second",3,57,401,9866,60,10267,254,6549,25847,994811,6803,1020658,"1mill"
49,1,890,"petite","second",53,35,5096,5014,88,10110,3895,4201,377172,637091,8096,1014263,"1mill"
49,2,865,"petite","second",25,42,2760,7342,67,10102,1952,5335,194508,807735,7287,1002243,"1mill"
49,3,860,"petite","second",14,51,1423,8653,65,10076,975,6014,97616,919111,6989,1016727,"1mill"
49,4,850,"petite","second",6,60,529,9592,66,10121,343,6355,34046,968672,6698,1002718,"1mill"
49,5,850,"petite","second",3,62,205,9884,65,10089,125,6550,13045,998319,6675,1011364,"1mill"
49,6,850,"petite","second",1,61,126,9884,62,10010,72,6519,7660,996499,6591,1004159,"1mill"
49,7,850,"petite","second",2,63,229,9800,65,10029,156,6517,14853,994253,6673,1009106,"1mill"
49,8,855,"petite","second",1,60,222,9801,61,10023,141,6653,14561,1014194,6794,1028755,"1mill"
49,9,850,"petite","second",2,62,184,9879,64,10063,114,6575,11837,993808,6689,1005645,"1mill"
49,10,850,"petite","second",2,66,293,9859,68,10152,191,6522,18718,993553,6713,1012271,"1mill"
49,11,850,"petite","second",1,63,132,9904,64,10036,84,6572,8702,998430,6656,1007132,"1mill"
24,1,890,"petite","second",52,33,5032,5171,85,10203,3785,4353,371130,652466,8138,1023596,"1mill"
24,2,865,"petite","second",18,44,2019,7992,62,10011,1431,5755,141272,877411,7186,1018683,"1mill"
24,3,860,"petite","second",13,48,1354,8686,61,10040,927,6135,91245,927789,7062,1019034,"1mill"
24,4,855,"petite","second",8,61,721,9296,69,10017,492,6311,47941,967289,6803,1015230,"1mill"
24,5,855,"petite","second",5,54,570,9430,59,10000,374,6395,37367,975451,6769,1012818,"1mill"
24,6,850,"petite","second",1,58,222,9804,59,10026,140,6516,14645,988947,6656,1003592,"1mill"
20,1,885,"petite","second",50,33,5035,5219,83,10254,3729,4219,364923,644570,7948,1009493,"1mill"
20,2,875,"petite","second",39,38,3949,6062,77,10011,2948,4633,291138,710608,7581,1001746,"1mill"
20,3,865,"petite","second",22,43,2537,7522,65,10059,1803,5445,178022,824271,7248,1002293,"1mill"
20,4,860,"petite","second",16,55,1557,8558,71,10115,1073,5997,106449,914712,7070,1021161,"1mill"
20,5,855,"petite","second",8,56,827,9213,64,10040,568,6292,54985,954210,6860,1009195,"1mill"
