file_num,sim_number,cluster_size,overlap_vol,not_added_nodes
1,2,210,3.484758e+01,2
1,2,215,3.612746e+01,2
1,2,220,3.688427e+01,2
1,2,225,3.711064e+01,3
1,2,230,3.735365e+01,3
1,2,235,3.872539e+01,3
1,2,240,4.211104e+01,4
1,2,245,4.354414e+01,4
1,2,250,4.420164e+01,4
1,2,255,4.520307e+01,4
1,2,260,4.669452e+01,4
1,2,265,4.808604e+01,4
1,2,270,4.925928e+01,4
1,2,275,5.099295e+01,4
1,2,280,5.122356e+01,4
1,2,285,5.177279e+01,4
1,2,290,5.225665e+01,4
1,2,295,5.327114e+01,4
1,2,300,5.368325e+01,4
1,2,305,5.403486e+01,4
1,2,310,5.495156e+01,4
1,2,315,5.786417e+01,4
1,2,320,6.184024e+01,4
1,2,325,6.344572e+01,4
1,2,330,6.580308e+01,4
1,2,335,6.956393e+01,4
1,2,340,7.153062e+01,4
1,2,345,7.453799e+01,5
1,2,350,7.852274e+01,5
1,2,355,7.995012e+01,5
1,2,360,8.154122e+01,5
1,2,365,8.306584e+01,5
1,2,370,8.534396e+01,5
1,2,375,8.572532e+01,5
1,2,380,8.968994e+01,5
1,2,385,9.212341e+01,5
1,2,390,9.398076e+01,5
1,2,395,9.423005e+01,5
1,2,400,9.767154e+01,5
1,2,405,9.886120e+01,5
1,2,410,1.006408e+02,5
1,2,415,1.015908e+02,5
1,2,420,1.056891e+02,5
1,2,425,1.094473e+02,5
1,2,430,1.124250e+02,5
1,2,435,1.146437e+02,5
1,2,440,1.152796e+02,5
1,2,445,1.164038e+02,5
1,2,450,1.180265e+02,5
1,2,455,1.187089e+02,5
1,2,460,1.220827e+02,5
1,2,465,1.264134e+02,5
1,2,470,1.271371e+02,5
1,2,475,1.293138e+02,5
1,2,480,1.307349e+02,5
1,2,485,1.328058e+02,5
1,2,490,1.353351e+02,5
1,2,495,1.368094e+02,5
1,2,500,1.382640e+02,5
1,3,5,0,0
1,3,10,8.100735e-02,0
1,3,15,8.126931e-02,0
1,3,20,8.126933e-02,0
1,3,25,1.542925e-01,0
1,3,30,1.542933e-01,0
1,3,35,2.984986e-01,0
1,3,40,6.882473e-01,0
1,3,45,1.273067e+00,0
1,3,50,1.427083e+00,0
1,3,55,1.441083e+00,0
1,3,60,3.088095e+00,0
1,3,65,3.091851e+00,0
1,3,70,4.434029e+00,0
1,3,75,4.793460e+00,0
1,3,80,6.338519e+00,0
1,3,85,6.586852e+00,1
1,3,90,7.094014e+00,1
1,3,95,8.069610e+00,1
1,3,100,9.141512e+00,1
1,3,105,9.544307e+00,1
1,3,110,1.008076e+01,1
1,3,115,1.010329e+01,1
1,3,120,1.279202e+01,1
1,3,125,1.335522e+01,1
1,3,130,1.370503e+01,1
1,3,135,1.445648e+01,1
1,3,140,1.485853e+01,2
1,3,145,1.492741e+01,2
1,3,150,1.492741e+01,2
1,3,155,1.510665e+01,2
1,3,160,1.746900e+01,2
1,3,165,1.941499e+01,2
1,3,170,2.083264e+01,2
1,3,175,2.172795e+01,2
1,3,180,2.378770e+01,2
1,3,185,2.380401e+01,2
1,3,190,2.456923e+01,2
1,3,195,2.507059e+01,2
1,3,200,2.523483e+01,2
1,3,205,2.682817e+01,2
1,3,210,2.837260e+01,2
1,3,215,2.935198e+01,2
1,3,220,3.052244e+01,2
1,3,225,3.220642e+01,3
1,3,230,3.439007e+01,3
1,3,235,3.534373e+01,3
1,3,240,3.695331e+01,3
1,3,245,3.845698e+01,3
1,3,250,3.985877e+01,3
1,3,255,4.111687e+01,3
1,3,260,4.174024e+01,3
1,3,265,4.595985e+01,3
1,3,270,4.772289e+01,3
1,3,275,4.819377e+01,3
1,3,280,4.920924e+01,3
1,3,285,4.952136e+01,3
1,3,290,5.277646e+01,3
1,3,295,5.327532e+01,3
1,3,300,5.461748e+01,3
1,3,305,5.598919e+01,3
1,3,310,5.847202e+01,3
1,3,315,6.100974e+01,3
1,3,320,6.361279e+01,3
1,3,325,6.641908e+01,3
1,3,330,6.766144e+01,3
1,3,335,6.867905e+01,3
1,3,340,7.082064e+01,3
1,3,345,7.087536e+01,3
1,3,350,7.187342e+01,4
1,3,355,7.306458e+01,4
1,3,360,7.545456e+01,4
1,3,365,7.657346e+01,4
1,3,370,7.774496e+01,4
1,3,375,8.019433e+01,4
1,3,380,8.252579e+01,4
1,3,385,8.348933e+01,4
1,3,390,8.644125e+01,4
1,3,395,8.896088e+01,4
1,3,400,9.055286e+01,4
1,3,405,9.543514e+01,4
1,3,410,9.863672e+01,4
1,3,415,1.011017e+02,4
1,3,420,1.027876e+02,4
1,3,425,1.055613e+02,4
1,3,430,1.072420e+02,4
1,3,435,1.091407e+02,4
1,3,440,1.112330e+02,4
1,3,445,1.121191e+02,4
1,3,450,1.139831e+02,4
1,3,455,1.166577e+02,4
1,3,460,1.182302e+02,4
1,3,465,1.209211e+02,5
1,3,470,1.231888e+02,6
1,3,475,1.258135e+02,6
1,3,480,1.266000e+02,6
1,3,485,1.282405e+02,6
1,3,490,1.305813e+02,6
1,3,495,1.314816e+02,6
1,3,500,1.324304e+02,6
1,4,5,2.199864e-04,0
1,4,10,1.255475e-02,0
1,4,15,7.513050e-01,0
1,4,20,8.711875e-01,0
1,4,25,2.064337e+00,0
1,4,30,3.261880e+00,0
1,4,35,4.395085e+00,0
1,4,40,4.534963e+00,0
1,4,45,5.173200e+00,0
1,4,50,5.462467e+00,0
1,4,55,6.480722e+00,0
1,4,60,7.972799e+00,0
1,4,65,9.316004e+00,0
1,4,70,9.349728e+00,0
1,4,75,1.075674e+01,0
1,4,80,1.084562e+01,0
1,4,85,1.100570e+01,1
1,4,90,1.137832e+01,1
1,4,95,1.355919e+01,1
1,4,100,1.449847e+01,1
1,4,105,1.740252e+01,1
1,4,110,1.763023e+01,1
1,4,115,1.955737e+01,1
1,4,120,2.046223e+01,1
1,4,125,2.178261e+01,2
1,4,130,2.213667e+01,2
1,4,135,2.459383e+01,2
1,4,140,2.502526e+01,2
1,4,145,2.526709e+01,2
1,4,150,2.702294e+01,2
1,4,155,2.803850e+01,2
1,4,160,3.030994e+01,2
1,4,165,3.041921e+01,2
1,4,170,3.094903e+01,2
1,4,175,3.268552e+01,2
1,4,180,3.413487e+01,2
1,4,185,3.646302e+01,2
1,4,190,3.922636e+01,2
1,4,195,4.077448e+01,2
1,4,200,4.166603e+01,2
1,4,205,4.247591e+01,2
1,4,210,4.279633e+01,2
1,4,215,4.342866e+01,2
1,4,220,4.674836e+01,2
1,4,225,4.731207e+01,3
1,4,230,4.937806e+01,3
1,4,235,5.120895e+01,3
1,4,240,5.541746e+01,3
1,4,245,5.838690e+01,4
1,4,250,6.113895e+01,4
1,4,255,6.386795e+01,4
1,4,260,6.493269e+01,4
1,4,265,6.800917e+01,4
1,4,270,6.933082e+01,4
1,4,275,7.148729e+01,4
1,4,280,7.433642e+01,4
1,4,285,7.498260e+01,4
1,4,290,7.522568e+01,4
1,4,295,7.618130e+01,4
1,4,300,7.779754e+01,4
1,4,305,7.794647e+01,4
1,4,310,7.999594e+01,4
1,4,315,8.125003e+01,4
1,4,320,8.353299e+01,4
1,4,325,8.636483e+01,4
1,4,330,8.988778e+01,4
1,4,335,9.098372e+01,4
1,4,340,9.225082e+01,4
1,4,345,9.390054e+01,4
1,4,350,9.642301e+01,5
1,4,355,9.896230e+01,5
1,4,360,1.006952e+02,5
1,4,365,1.045566e+02,5
1,4,370,1.090424e+02,5
1,4,375,1.110742e+02,5
1,4,380,1.124083e+02,5
1,4,385,1.150555e+02,5
1,4,390,1.172159e+02,5
1,4,395,1.195733e+02,5
1,4,400,1.210966e+02,5
1,4,405,1.244227e+02,5
1,4,410,1.288113e+02,5
1,4,415,1.324635e+02,5
1,4,420,1.332518e+02,5
1,4,425,1.358707e+02,5
1,4,430,1.380415e+02,5
1,4,435,1.419158e+02,5
1,4,440,1.466970e+02,5
1,4,445,1.511699e+02,5
1,4,450,1.516423e+02,5
1,4,455,1.535725e+02,5
1,4,460,1.549131e+02,6
1,4,465,1.602828e+02,6
1,4,470,1.626111e+02,6
1,4,475,1.634611e+02,6
1,4,480,1.671461e+02,6
1,4,485,1.678079e+02,6
1,4,490,1.715968e+02,6
1,4,495,1.725219e+02,6
1,4,500,1.744524e+02,6
1,5,5,0,0
1,5,10,2.543157e-01,0
1,5,15,7.533127e-01,0
1,5,20,7.608717e-01,0
1,5,25,7.679637e-01,0
1,5,30,1.080343e+00,0
1,5,35,1.291268e+00,0
1,5,40,1.897672e+00,0
1,5,45,2.119020e+00,0
1,5,50,3.515597e+00,0
1,5,55,3.527833e+00,0
1,5,60,3.528397e+00,0
1,5,65,4.039189e+00,0
1,5,70,4.039190e+00,0
1,5,75,4.401191e+00,0
1,5,80,5.222181e+00,0
1,5,85,5.246760e+00,1
1,5,90,5.481024e+00,1
1,5,95,6.117796e+00,1
1,5,100,7.589282e+00,1
1,5,105,7.916818e+00,1
1,5,110,8.159697e+00,1
1,5,115,9.627230e+00,1
1,5,120,9.627230e+00,1
1,5,125,9.726842e+00,1
1,5,130,9.975269e+00,1
1,5,135,1.086899e+01,1
1,5,140,1.152550e+01,2
1,5,145,1.202609e+01,2
1,5,150,1.254657e+01,2
1,5,155,1.290812e+01,2
1,5,160,1.524345e+01,2
1,5,165,1.609149e+01,2
1,5,170,1.686878e+01,2
1,5,175,1.817247e+01,2
1,5,180,1.845347e+01,2
1,5,185,2.001121e+01,2
1,5,190,2.056246e+01,2
1,5,195,2.188015e+01,2
1,5,200,2.214219e+01,2
1,5,205,2.222172e+01,2
1,5,210,2.399685e+01,2
1,5,215,2.459008e+01,2
1,5,220,2.591869e+01,2
1,5,225,2.738939e+01,3
1,5,230,2.782858e+01,3
1,5,235,2.945272e+01,3
1,5,240,2.994909e+01,3
1,5,245,3.305284e+01,3
1,5,250,3.400746e+01,4
1,5,255,3.449448e+01,4
1,5,260,3.544504e+01,4
1,5,265,3.682641e+01,4
1,5,270,3.817947e+01,4
1,5,275,3.953649e+01,4
1,5,280,4.015295e+01,4
1,5,285,4.036333e+01,5
1,5,290,4.186208e+01,5
1,5,295,4.290724e+01,5
1,5,300,4.367702e+01,5
1,5,305,4.651837e+01,5
1,5,310,4.909052e+01,5
1,5,315,5.264861e+01,6
1,5,320,5.552616e+01,6
1,5,325,5.628523e+01,6
1,5,330,5.743737e+01,7
1,5,335,5.901498e+01,7
1,5,340,6.031611e+01,7
1,5,345,6.104728e+01,7
1,5,350,6.422876e+01,8
1,5,355,6.515135e+01,8
1,5,360,6.663287e+01,8
1,5,365,6.942805e+01,8
1,5,370,7.127217e+01,8
1,5,375,7.198420e+01,8
1,5,380,7.379776e+01,8
1,5,385,7.665162e+01,8
1,5,390,7.752100e+01,8
1,5,395,7.923951e+01,8
1,5,400,8.016488e+01,8
1,5,405,8.457495e+01,8
1,5,410,8.653256e+01,8
1,5,415,8.819080e+01,8
1,5,420,8.941616e+01,8
1,5,425,9.062601e+01,8
1,5,430,9.306116e+01,8
1,5,435,9.482335e+01,8
1,5,440,9.548427e+01,8
1,5,445,9.602119e+01,8
1,5,450,9.655625e+01,8
1,5,455,9.751055e+01,8
1,5,460,1.000000e+02,8
1,5,465,1.006733e+02,8
1,5,470,1.026434e+02,8
1,5,475,1.037241e+02,8
1,5,480,1.050752e+02,8
1,5,485,1.059383e+02,8
1,5,490,1.078243e+02,8
1,5,495,1.098544e+02,8
1,5,500,1.105083e+02,8
1,6,5,4.267304e-02,0
1,6,10,4.899654e-02,0
1,6,15,4.931674e-02,0
1,6,20,5.241661e-02,0
1,6,25,5.538329e-02,0
1,6,30,2.200461e-01,0
1,6,35,2.215627e-01,0
1,6,40,3.339075e+00,0
1,6,45,3.393024e+00,0
1,6,50,3.504227e+00,1
1,6,55,3.968943e+00,1
1,6,60,5.499587e+00,1
1,6,65,5.741921e+00,1
1,6,70,6.104631e+00,1
1,6,75,6.277405e+00,1
1,6,80,6.695648e+00,1
1,6,85,7.013307e+00,2
1,6,90,8.371214e+00,2
1,6,95,9.133177e+00,2
1,6,100,1.028664e+01,2
1,6,105,1.111135e+01,2
1,6,110,1.188324e+01,2
1,6,115,1.189729e+01,2
1,6,120,1.236134e+01,2
1,6,125,1.275363e+01,2
1,6,130,1.367391e+01,2
1,6,135,1.440333e+01,2
1,6,140,1.481130e+01,2
1,6,145,1.559869e+01,2
1,6,150,1.639808e+01,2
1,6,155,1.807286e+01,2
1,6,160,1.946565e+01,2
1,6,165,2.099583e+01,2
1,6,170,2.190370e+01,2
1,6,175,2.230608e+01,2
1,6,180,2.304358e+01,2
1,6,185,2.388571e+01,2
1,6,190,2.654776e+01,2
1,6,195,2.861123e+01,2
1,6,200,2.935148e+01,2
1,6,205,3.154458e+01,2
1,6,210,3.328713e+01,2
1,6,215,3.348604e+01,2
1,6,220,3.438836e+01,2
1,6,225,3.439152e+01,3
1,6,230,3.527545e+01,3
1,6,235,3.746265e+01,3
1,6,240,4.007481e+01,3
1,6,245,4.047573e+01,3
1,6,250,4.130446e+01,3
1,6,255,4.439060e+01,3
1,6,260,4.555822e+01,3
1,6,265,4.662052e+01,3
1,6,270,4.863054e+01,3
1,6,275,4.937870e+01,3
1,6,280,5.035472e+01,3
1,6,285,5.064321e+01,3
1,6,290,5.291780e+01,3
1,6,295,5.423849e+01,3
1,6,300,5.523069e+01,3
1,6,305,5.585843e+01,4
1,6,310,5.889485e+01,4
1,6,315,6.070027e+01,4
1,6,320,6.329043e+01,4
1,6,325,6.573155e+01,4
1,6,330,6.748029e+01,5
1,6,335,7.062927e+01,5
1,6,340,7.366590e+01,5
1,6,345,7.416195e+01,6
1,6,350,7.633864e+01,6
1,6,355,7.768342e+01,6
1,6,360,7.909239e+01,6
1,6,365,8.000838e+01,6
1,6,370,8.106802e+01,6
1,6,375,8.238609e+01,7
1,6,380,8.431509e+01,7
1,6,385,8.630855e+01,7
1,6,390,8.747039e+01,7
1,6,395,8.912543e+01,7
1,6,400,9.244831e+01,7
1,6,405,9.666094e+01,7
1,6,410,9.861790e+01,7
1,6,415,9.899170e+01,7
1,6,420,1.025553e+02,7
1,6,425,1.059868e+02,7
1,6,430,1.099922e+02,7
1,6,435,1.129104e+02,7
1,6,440,1.133890e+02,7
1,6,445,1.148801e+02,7
1,6,450,1.187035e+02,7
1,6,455,1.191760e+02,7
1,6,460,1.244565e+02,7
1,6,465,1.258568e+02,7
1,6,470,1.279671e+02,7
1,6,475,1.281092e+02,7
1,6,480,1.294420e+02,7
1,6,485,1.303707e+02,7
1,6,490,1.320593e+02,7
1,6,495,1.344206e+02,7
1,6,500,1.355469e+02,7
1,7,5,1.080198e-03,0
1,7,10,1.080198e-03,0
1,7,15,4.890596e-02,0
1,7,20,4.890596e-02,0
1,7,25,1.569921e+00,0
1,7,30,1.796426e+00,0
1,7,35,2.669860e+00,0
1,7,40,2.707106e+00,0
1,7,45,3.016351e+00,0
1,7,50,3.370436e+00,0
1,7,55,3.391304e+00,0
1,7,60,4.968880e+00,0
1,7,65,5.510154e+00,0
1,7,70,7.353053e+00,0
1,7,75,7.671734e+00,0
1,7,80,8.194488e+00,0
1,7,85,8.194488e+00,1
1,7,90,9.152587e+00,1
1,7,95,1.132320e+01,1
1,7,100,1.216182e+01,1
1,7,105,1.276047e+01,1
1,7,110,1.434903e+01,1
1,7,115,1.618445e+01,1
1,7,120,1.624899e+01,1
1,7,125,1.726042e+01,1
1,7,130,1.796057e+01,1
1,7,135,2.008476e+01,1
1,7,140,2.060234e+01,2
1,7,145,2.186469e+01,2
1,7,150,2.294312e+01,2
1,7,155,2.530031e+01,2
1,7,160,2.633137e+01,2
1,7,165,2.955892e+01,2
1,7,170,3.182723e+01,2
1,7,175,3.406388e+01,2
1,7,180,3.580745e+01,2
1,7,185,3.762764e+01,2
1,7,190,3.795701e+01,2
1,7,195,3.882916e+01,2
1,7,200,3.985540e+01,2
1,7,205,4.107949e+01,2
1,7,210,4.330782e+01,2
1,7,215,4.530105e+01,2
1,7,220,4.650726e+01,2
1,7,225,4.788526e+01,3
1,7,230,4.830756e+01,3
1,7,235,4.949694e+01,3
1,7,240,4.993769e+01,3
1,7,245,5.197966e+01,3
1,7,250,5.419136e+01,3
1,7,255,5.828542e+01,3
1,7,260,6.002997e+01,3
1,7,265,6.178131e+01,3
1,7,270,6.416844e+01,3
1,7,275,6.518490e+01,3
1,7,280,6.860305e+01,3
1,7,285,7.167522e+01,3
1,7,290,7.312989e+01,3
1,7,295,7.532075e+01,3
1,7,300,7.669068e+01,3
1,7,305,7.859487e+01,3
1,7,310,8.044365e+01,3
1,7,315,8.315958e+01,3
1,7,320,8.976169e+01,4
1,7,325,9.136953e+01,4
1,7,330,9.198383e+01,4
1,7,335,9.288531e+01,4
1,7,340,9.627109e+01,4
1,7,345,9.893823e+01,4
1,7,350,1.007474e+02,5
1,7,355,1.068182e+02,5
1,7,360,1.073587e+02,5
1,7,365,1.084760e+02,5
1,7,370,1.108299e+02,5
1,7,375,1.133097e+02,5
1,7,380,1.148450e+02,6
1,7,385,1.150524e+02,6
1,7,390,1.160819e+02,6
1,7,395,1.170650e+02,6
1,7,400,1.183229e+02,6
1,7,405,1.201536e+02,6
1,7,410,1.224253e+02,6
1,7,415,1.258110e+02,6
1,7,420,1.275003e+02,7
1,7,425,1.307938e+02,7
1,7,430,1.364092e+02,7
1,7,435,1.403195e+02,7
1,7,440,1.431396e+02,7
1,7,445,1.434231e+02,7
1,7,450,1.453605e+02,7
1,7,455,1.478547e+02,7
1,7,460,1.483377e+02,8
1,7,465,1.536524e+02,8
1,7,470,1.544742e+02,8
1,7,475,1.552708e+02,8
1,7,480,1.567280e+02,8
1,7,485,1.579444e+02,8
1,7,490,1.612179e+02,8
1,7,495,1.641204e+02,8
1,7,500,1.654956e+02,8
1,8,5,1.956891e-02,0
1,8,10,2.169940e-02,0
1,8,15,1.836037e-01,0
1,8,20,3.620019e-01,0
1,8,25,4.172525e-01,0
1,8,30,4.214050e-01,0
1,8,35,6.325579e-01,1
1,8,40,1.233186e+00,1
1,8,45,1.246494e+00,1
1,8,50,1.255111e+00,1
1,8,55,2.883025e+00,1
1,8,60,2.883025e+00,1
1,8,65,2.883143e+00,1
1,8,70,3.123444e+00,1
1,8,75,3.311347e+00,1
1,8,80,3.964630e+00,1
1,8,85,4.333178e+00,2
1,8,90,4.384488e+00,2
1,8,95,6.075605e+00,2
1,8,100,6.194909e+00,2
1,8,105,6.561417e+00,2
1,8,110,7.532592e+00,2
1,8,115,7.542389e+00,2
1,8,120,7.742688e+00,2
1,8,125,8.576022e+00,2
1,8,130,1.023720e+01,2
1,8,135,1.104504e+01,3
1,8,140,1.200376e+01,3
1,8,145,1.201440e+01,3
1,8,150,1.273026e+01,3
1,8,155,1.339657e+01,3
1,8,160,1.403594e+01,3
1,8,165,1.452504e+01,3
1,8,170,1.528409e+01,3
1,8,175,1.564524e+01,3
1,8,180,1.568063e+01,3
1,8,185,1.619287e+01,3
1,8,190,1.681395e+01,3
1,8,195,1.747754e+01,3
1,8,200,1.822425e+01,3
1,8,205,1.924008e+01,3
1,8,210,2.054617e+01,3
1,8,215,2.134285e+01,3
1,8,220,2.134285e+01,4
1,8,225,2.241260e+01,4
1,8,230,2.314623e+01,4
1,8,235,2.407150e+01,4
1,8,240,2.677634e+01,4
1,8,245,2.891134e+01,4
1,8,250,2.921586e+01,4
1,8,255,3.050419e+01,4
1,8,260,3.262119e+01,4
1,8,265,3.459497e+01,4
1,8,270,3.568924e+01,4
1,8,275,3.788217e+01,4
1,8,280,3.991620e+01,4
1,8,285,4.089282e+01,4
1,8,290,4.205456e+01,4
1,8,295,4.282568e+01,4
1,8,300,4.323865e+01,4
1,8,305,4.414710e+01,4
1,8,310,4.507150e+01,4
1,8,315,4.984323e+01,4
1,8,320,5.070564e+01,4
1,8,325,5.210132e+01,4
1,8,330,5.247963e+01,4
1,8,335,5.283121e+01,4
1,8,340,5.505430e+01,4
1,8,345,5.608797e+01,5
1,8,350,5.761660e+01,5
1,8,355,5.820989e+01,5
1,8,360,5.987539e+01,5
1,8,365,6.164235e+01,5
1,8,370,6.295395e+01,5
1,8,375,6.409833e+01,5
1,8,380,6.566248e+01,5
1,8,385,6.580781e+01,5
1,8,390,6.726999e+01,5
1,8,395,6.915013e+01,5
1,8,400,7.087640e+01,5
1,8,405,7.278723e+01,5
1,8,410,7.504774e+01,5
1,8,415,7.727055e+01,6
1,8,420,7.878605e+01,6
1,8,425,8.100697e+01,6
1,8,430,8.171251e+01,6
1,8,435,8.216712e+01,6
1,8,440,8.220962e+01,6
1,8,445,8.373213e+01,6
1,8,450,8.424962e+01,6
1,8,455,8.721510e+01,7
1,8,460,9.017952e+01,7
1,8,465,9.125298e+01,7
1,8,470,9.285231e+01,7
1,8,475,9.517752e+01,7
1,8,480,9.824863e+01,7
1,8,485,1.025370e+02,7
1,8,490,1.056498e+02,7
1,8,495,1.062996e+02,7
1,8,500,1.068974e+02,7
1,9,5,0,0
1,9,10,3.913189e-04,0
1,9,15,2.977833e-02,0
1,9,20,2.977833e-02,0
1,9,25,3.426300e-01,0
1,9,30,3.426300e-01,0
1,9,35,4.860469e-01,1
1,9,40,1.194465e+00,1
1,9,45,1.924322e+00,1
1,9,50,3.010697e+00,1
1,9,55,3.924312e+00,1
1,9,60,3.928532e+00,1
1,9,65,3.943915e+00,1
1,9,70,4.147149e+00,1
1,9,75,5.420693e+00,1
1,9,80,5.494272e+00,1
1,9,85,5.608023e+00,2
1,9,90,5.684481e+00,2
1,9,95,6.370642e+00,2
1,9,100,8.826593e+00,2
1,9,105,9.210826e+00,2
1,9,110,9.755631e+00,2
1,9,115,1.058697e+01,2
1,9,120,1.066878e+01,2
1,9,125,1.139000e+01,2
1,9,130,1.149860e+01,2
1,9,135,1.164048e+01,3
1,9,140,1.254688e+01,3
1,9,145,1.399556e+01,3
1,9,150,1.500911e+01,3
1,9,155,1.519382e+01,3
1,9,160,1.735387e+01,3
1,9,165,1.747902e+01,3
1,9,170,1.798868e+01,3
1,9,175,1.954469e+01,3
1,9,180,2.062965e+01,3
1,9,185,2.092688e+01,3
1,9,190,2.362941e+01,3
1,9,195,2.468524e+01,3
1,9,200,2.548426e+01,3
1,9,205,2.775996e+01,3
1,9,210,2.785298e+01,3
1,9,215,2.879643e+01,3
1,9,220,3.017518e+01,4
1,9,225,3.085807e+01,4
1,9,230,3.126892e+01,4
1,9,235,3.273181e+01,4
1,9,240,3.510320e+01,4
1,9,245,3.630034e+01,4
1,9,250,3.674047e+01,4
1,9,255,3.783938e+01,4
1,9,260,3.869421e+01,4
1,9,265,4.029526e+01,4
1,9,270,4.085344e+01,4
1,9,275,4.144793e+01,4
1,9,280,4.237106e+01,4
1,9,285,4.302445e+01,4
1,9,290,4.670526e+01,4
1,9,295,4.724173e+01,4
1,9,300,4.764150e+01,4
1,9,305,4.922840e+01,4
1,9,310,5.206535e+01,4
1,9,315,5.294984e+01,4
1,9,320,5.326637e+01,4
1,9,325,5.434924e+01,4
1,9,330,5.596849e+01,4
1,9,335,5.787461e+01,4
1,9,340,5.959457e+01,4
1,9,345,6.134369e+01,5
1,9,350,6.296855e+01,5
1,9,355,6.386296e+01,5
1,9,360,6.785916e+01,5
