file_num,sim_number,cluster_size,overlap_vol,not_added_nodes
1,2,295,5.566177e+01,0
1,2,300,5.649304e+01,0
1,2,305,5.700164e+01,0
1,2,310,5.833137e+01,0
1,2,315,5.919277e+01,0
1,2,320,6.132075e+01,0
1,2,325,6.170810e+01,0
1,2,330,6.235047e+01,0
1,2,335,6.405330e+01,0
1,2,340,6.512253e+01,0
1,2,345,6.838877e+01,0
1,2,350,7.058687e+01,0
1,2,355,7.224400e+01,0
1,2,360,7.651334e+01,0
1,2,365,7.877300e+01,0
1,2,370,8.310047e+01,0
1,2,375,8.446760e+01,0
1,2,380,8.635467e+01,0
1,2,385,8.797312e+01,0
1,2,390,8.930335e+01,0
1,2,395,9.042314e+01,0
1,2,400,9.207866e+01,0
1,2,405,9.366171e+01,0
1,2,410,9.444692e+01,0
1,2,415,9.817253e+01,0
1,2,420,1.003882e+02,0
1,2,425,1.018155e+02,0
1,2,430,1.039333e+02,0
1,2,435,1.046430e+02,0
1,2,440,1.068103e+02,0
1,2,445,1.076218e+02,0
1,2,450,1.099583e+02,0
1,2,455,1.124805e+02,0
1,2,460,1.148785e+02,0
1,2,465,1.156984e+02,0
1,2,470,1.184988e+02,0
1,2,475,1.222976e+02,0
1,2,480,1.242091e+02,0
1,2,485,1.275493e+02,0
1,2,490,1.299303e+02,0
1,2,495,1.320384e+02,0
1,2,500,1.344354e+02,0
1,3,5,0,0
1,3,10,1.912609e-04,0
1,3,15,8.920908e-03,0
1,3,20,1.328405e-01,0
1,3,25,1.328405e-01,0
1,3,30,2.078252e-01,0
1,3,35,2.232123e-01,0
1,3,40,2.530720e-01,0
1,3,45,2.530720e-01,0
1,3,50,5.215052e-01,0
1,3,55,9.271407e-01,0
1,3,60,9.596227e-01,0
1,3,65,1.299927e+00,1
1,3,70,1.613853e+00,1
1,3,75,1.869870e+00,1
1,3,80,2.844039e+00,1
1,3,85,3.916304e+00,1
1,3,90,3.934292e+00,1
1,3,95,4.080751e+00,1
1,3,100,4.374305e+00,2
1,3,105,6.119462e+00,2
1,3,110,6.335034e+00,2
1,3,115,6.681272e+00,2
1,3,120,7.079629e+00,2
1,3,125,8.344365e+00,2
1,3,130,8.350985e+00,2
1,3,135,8.713764e+00,2
1,3,140,9.482321e+00,2
1,3,145,1.015048e+01,2
1,3,150,1.125337e+01,2
1,3,155,1.206149e+01,2
1,3,160,1.374466e+01,2
1,3,165,1.375177e+01,2
1,3,170,1.388422e+01,2
1,3,175,1.442649e+01,2
1,3,180,1.465142e+01,3
1,3,185,1.587774e+01,3
1,3,190,1.674894e+01,3
1,3,195,1.678862e+01,3
1,3,200,1.915894e+01,3
1,3,205,2.146237e+01,3
1,3,210,2.152129e+01,3
1,3,215,2.156038e+01,3
1,3,220,2.281113e+01,3
1,3,225,2.327661e+01,3
1,3,230,2.407971e+01,4
1,3,235,2.415658e+01,4
1,3,240,2.503560e+01,4
1,3,245,2.549849e+01,4
1,3,250,2.706271e+01,4
1,3,255,2.771075e+01,4
1,3,260,2.819825e+01,4
1,3,265,2.933213e+01,4
1,3,270,2.955982e+01,4
1,3,275,3.015249e+01,4
1,3,280,3.162160e+01,4
1,3,285,3.244600e+01,4
1,3,290,3.477623e+01,4
1,3,295,3.601131e+01,4
1,3,300,3.669165e+01,4
1,3,305,3.979146e+01,4
1,3,310,4.160022e+01,4
1,3,315,4.262500e+01,5
1,3,320,4.535328e+01,5
1,3,325,4.579606e+01,5
1,3,330,4.721446e+01,5
1,3,335,4.728817e+01,5
1,3,340,4.770970e+01,5
1,3,345,4.961183e+01,5
1,3,350,5.264986e+01,5
1,3,355,5.614703e+01,6
1,3,360,5.818598e+01,6
1,3,365,5.919131e+01,6
1,3,370,6.047611e+01,6
1,3,375,6.115828e+01,6
1,3,380,6.210999e+01,6
1,3,385,6.356698e+01,6
1,3,390,6.723211e+01,6
1,3,395,6.838469e+01,6
1,3,400,6.944721e+01,6
1,3,405,7.141227e+01,6
1,3,410,7.184991e+01,6
1,3,415,7.338035e+01,6
1,3,420,7.467374e+01,6
1,3,425,7.594249e+01,6
1,3,430,7.692786e+01,6
1,3,435,7.717296e+01,6
1,3,440,7.764181e+01,6
1,3,445,7.808928e+01,6
1,3,450,7.983968e+01,6
1,3,455,8.389454e+01,6
1,3,460,8.544559e+01,6
1,3,465,8.667061e+01,6
1,3,470,8.820257e+01,6
1,3,475,8.943051e+01,6
1,3,480,9.199767e+01,6
1,3,485,9.436906e+01,6
1,3,490,9.533236e+01,6
1,3,495,9.661986e+01,6
1,3,500,9.874997e+01,6
1,4,5,0,0
1,4,10,3.366783e-02,0
1,4,15,5.533033e-02,0
1,4,20,3.963847e-01,0
1,4,25,3.963847e-01,0
1,4,30,5.630442e-01,0
1,4,35,6.700222e-01,0
1,4,40,7.409825e-01,0
1,4,45,7.409825e-01,0
1,4,50,1.276268e+00,0
1,4,55,1.770676e+00,0
1,4,60,1.983711e+00,0
1,4,65,2.284061e+00,0
1,4,70,3.175799e+00,0
1,4,75,4.719541e+00,0
1,4,80,5.015369e+00,0
1,4,85,5.021569e+00,0
1,4,90,5.021569e+00,0
1,4,95,5.919576e+00,0
1,4,100,5.993830e+00,0
1,4,105,7.191868e+00,0
1,4,110,7.222270e+00,0
1,4,115,9.327389e+00,0
1,4,120,9.327779e+00,0
1,4,125,9.755051e+00,0
1,4,130,1.003738e+01,0
1,4,135,1.022896e+01,0
1,4,140,1.179599e+01,0
1,4,145,1.305289e+01,0
1,4,150,1.391548e+01,0
1,4,155,1.558743e+01,0
1,4,160,1.641507e+01,0
1,4,165,1.713693e+01,0
1,4,170,1.971280e+01,0
1,4,175,1.976635e+01,0
1,4,180,2.066469e+01,0
1,4,185,2.207474e+01,1
1,4,190,2.243164e+01,1
1,4,195,2.480371e+01,1
1,4,200,2.506634e+01,1
1,4,205,2.633468e+01,1
1,4,210,2.684450e+01,1
1,4,215,2.792647e+01,1
1,4,220,3.060953e+01,1
1,4,225,3.267258e+01,1
1,4,230,3.502367e+01,1
1,4,235,3.523651e+01,2
1,4,240,3.585709e+01,2
1,4,245,3.637020e+01,2
1,4,250,3.742851e+01,2
1,4,255,3.837080e+01,2
1,4,260,3.881090e+01,2
1,4,265,3.964579e+01,2
1,4,270,4.135583e+01,2
1,4,275,4.522821e+01,2
1,4,280,4.672350e+01,2
1,4,285,4.890623e+01,2
1,4,290,4.978288e+01,2
1,4,295,5.057548e+01,2
1,4,300,5.057548e+01,2
1,4,305,5.203106e+01,2
1,4,310,5.429798e+01,2
1,4,315,5.635230e+01,2
1,4,320,5.801058e+01,3
1,4,325,6.104185e+01,3
1,4,330,6.342546e+01,3
1,4,335,6.465266e+01,3
1,4,340,6.537595e+01,3
1,4,345,6.540613e+01,3
1,4,350,6.896730e+01,3
1,4,355,7.091021e+01,3
1,4,360,7.203632e+01,4
1,4,365,7.303156e+01,4
1,4,370,7.321384e+01,4
1,4,375,7.450322e+01,4
1,4,380,7.569040e+01,4
1,4,385,7.708881e+01,4
1,4,390,7.995257e+01,4
1,4,395,8.159709e+01,4
1,4,400,8.414862e+01,4
1,4,405,8.525008e+01,4
1,4,410,8.967479e+01,4
1,4,415,9.064822e+01,4
1,4,420,9.368409e+01,4
1,4,425,9.454050e+01,4
1,4,430,9.642028e+01,4
1,4,435,1.005275e+02,4
1,4,440,1.038754e+02,4
1,4,445,1.044884e+02,4
1,4,450,1.063470e+02,4
1,4,455,1.087447e+02,4
1,4,460,1.105696e+02,4
1,4,465,1.123942e+02,5
1,4,470,1.140434e+02,5
1,4,475,1.156126e+02,5
1,4,480,1.166651e+02,5
1,4,485,1.197232e+02,5
1,4,490,1.206843e+02,5
1,4,495,1.222089e+02,5
1,4,500,1.283682e+02,6
1,5,5,3.759619e-02,0
1,5,10,1.405767e-01,0
1,5,15,4.293485e-01,0
1,5,20,6.552590e-01,0
1,5,25,8.562754e-01,0
1,5,30,3.202436e+00,0
1,5,35,3.728807e+00,0
1,5,40,3.792980e+00,0
1,5,45,4.111764e+00,0
1,5,50,4.357736e+00,0
1,5,55,4.809472e+00,0
1,5,60,4.818531e+00,0
1,5,65,7.039352e+00,0
1,5,70,7.153036e+00,0
1,5,75,8.549797e+00,0
1,5,80,8.699436e+00,0
1,5,85,1.033449e+01,0
1,5,90,1.050901e+01,0
1,5,95,1.184983e+01,0
1,5,100,1.283615e+01,0
1,5,105,1.306426e+01,0
1,5,110,1.551057e+01,0
1,5,115,1.663259e+01,0
1,5,120,1.767814e+01,0
1,5,125,1.971088e+01,0
1,5,130,2.007360e+01,1
1,5,135,2.038748e+01,1
1,5,140,2.251292e+01,1
1,5,145,2.373394e+01,1
1,5,150,2.881183e+01,1
1,5,155,2.926320e+01,1
1,5,160,2.982038e+01,1
1,5,165,3.236289e+01,1
1,5,170,3.351803e+01,1
1,5,175,3.501835e+01,1
1,5,180,3.547649e+01,1
1,5,185,3.602536e+01,1
1,5,190,3.761677e+01,1
1,5,195,3.916227e+01,1
1,5,200,4.112125e+01,1
1,5,205,4.155051e+01,2
1,5,210,4.393985e+01,2
1,5,215,4.601429e+01,2
1,5,220,4.777173e+01,2
1,5,225,4.985308e+01,2
1,5,230,5.105867e+01,2
1,5,235,5.359437e+01,2
1,5,240,5.465573e+01,2
1,5,245,5.641081e+01,2
1,5,250,5.862773e+01,2
1,5,255,6.331512e+01,2
1,5,260,6.477750e+01,2
1,5,265,6.868213e+01,2
1,5,270,7.118004e+01,2
1,5,275,7.141017e+01,2
1,5,280,7.421510e+01,2
1,5,285,7.846344e+01,2
1,5,290,7.880066e+01,2
1,5,295,8.228971e+01,2
1,5,300,8.254142e+01,2
1,5,305,8.433866e+01,2
1,5,310,8.521110e+01,2
1,5,315,8.617449e+01,2
1,5,320,8.795376e+01,3
1,5,325,9.056862e+01,3
1,5,330,9.105479e+01,3
1,5,335,9.267255e+01,3
1,5,340,9.710967e+01,3
1,5,345,9.806107e+01,3
1,5,350,9.948603e+01,3
1,5,355,1.041500e+02,3
1,5,360,1.067672e+02,3
1,5,365,1.100028e+02,3
1,5,370,1.119388e+02,3
1,5,375,1.142946e+02,3
1,5,380,1.188739e+02,3
1,5,385,1.214101e+02,3
1,5,390,1.248100e+02,3
1,5,395,1.273457e+02,3
1,5,400,1.288713e+02,4
1,5,405,1.333583e+02,4
1,5,410,1.360629e+02,4
1,5,415,1.397597e+02,4
1,5,420,1.414045e+02,4
1,5,425,1.437961e+02,4
1,5,430,1.448120e+02,4
1,5,435,1.469921e+02,4
1,5,440,1.486655e+02,4
1,5,445,1.518562e+02,4
1,5,450,1.534201e+02,4
1,5,455,1.547499e+02,4
1,5,460,1.572557e+02,4
1,5,465,1.592863e+02,4
1,5,470,1.603850e+02,4
1,5,475,1.620545e+02,4
1,5,480,1.644264e+02,4
1,5,485,1.715347e+02,4
1,5,490,1.766891e+02,4
1,5,495,1.813422e+02,4
1,5,500,1.858200e+02,5
1,6,5,0,0
1,6,10,1.536198e-03,0
1,6,15,7.551534e-02,0
1,6,20,8.102688e-02,0
1,6,25,8.116584e-02,0
1,6,30,6.708771e-01,0
1,6,35,8.908427e-01,0
1,6,40,1.078143e+00,0
1,6,45,1.078149e+00,0
1,6,50,1.104235e+00,0
1,6,55,2.582054e+00,0
1,6,60,2.633163e+00,0
1,6,65,2.642349e+00,0
1,6,70,3.103840e+00,0
1,6,75,4.083860e+00,0
1,6,80,5.067853e+00,0
1,6,85,5.128747e+00,0
1,6,90,7.201953e+00,0
1,6,95,7.646269e+00,0
1,6,100,8.131475e+00,0
1,6,105,8.513358e+00,0
1,6,110,9.241716e+00,0
1,6,115,1.044771e+01,0
1,6,120,1.237429e+01,0
1,6,125,1.312230e+01,0
1,6,130,1.380688e+01,1
1,6,135,1.388164e+01,1
1,6,140,1.470553e+01,1
1,6,145,1.581183e+01,1
1,6,150,1.776056e+01,1
1,6,155,1.805052e+01,1
1,6,160,1.899037e+01,1
1,6,165,1.957544e+01,1
1,6,170,2.266071e+01,1
1,6,175,2.426272e+01,1
1,6,180,2.452878e+01,1
1,6,185,2.779576e+01,2
1,6,190,2.804906e+01,2
1,6,195,2.958812e+01,2
1,6,200,3.093512e+01,2
1,6,205,3.137236e+01,3
1,6,210,3.236976e+01,3
1,6,215,3.476508e+01,3
1,6,220,3.566790e+01,3
1,6,225,3.806934e+01,3
1,6,230,4.050004e+01,4
1,6,235,4.248370e+01,4
1,6,240,4.310308e+01,4
1,6,245,4.512083e+01,4
1,6,250,4.872487e+01,4
1,6,255,5.024177e+01,4
1,6,260,5.040520e+01,4
1,6,265,5.225239e+01,4
1,6,270,5.266358e+01,4
1,6,275,5.341048e+01,4
1,6,280,5.380032e+01,4
1,6,285,5.536934e+01,4
1,6,290,5.647779e+01,4
1,6,295,5.676792e+01,4
1,6,300,5.725624e+01,4
1,6,305,5.868305e+01,4
1,6,310,5.937930e+01,4
1,6,315,6.029892e+01,4
1,6,320,6.109186e+01,5
1,6,325,6.251638e+01,5
1,6,330,6.326202e+01,5
1,6,335,6.532291e+01,5
1,6,340,6.684097e+01,5
1,6,345,6.952079e+01,5
1,6,350,7.371602e+01,5
1,6,355,7.628668e+01,5
1,6,360,7.784644e+01,5
1,6,365,7.999358e+01,5
1,6,370,8.081725e+01,5
1,6,375,8.336608e+01,5
1,6,380,8.499285e+01,5
1,6,385,8.749981e+01,5
1,6,390,8.882742e+01,5
1,6,395,9.091001e+01,5
1,6,400,9.392997e+01,5
1,6,405,9.738624e+01,5
1,6,410,9.836044e+01,5
1,6,415,1.004277e+02,5
1,6,420,1.010247e+02,5
1,6,425,1.019879e+02,5
1,6,430,1.037674e+02,5
1,6,435,1.077908e+02,5
1,6,440,1.084121e+02,5
1,6,445,1.094169e+02,5
1,6,450,1.096763e+02,5
1,6,455,1.096956e+02,5
1,6,460,1.128775e+02,5
1,6,465,1.149550e+02,5
1,6,470,1.158934e+02,5
1,6,475,1.190725e+02,5
1,6,480,1.207098e+02,5
1,6,485,1.222513e+02,5
1,6,490,1.237588e+02,5
1,6,495,1.262068e+02,5
1,6,500,1.293198e+02,5
1,7,5,0,0
1,7,10,9.725563e-02,0
1,7,15,9.725563e-02,0
1,7,20,2.054048e-01,0
1,7,25,3.376790e-01,0
1,7,30,3.447046e-01,0
1,7,35,9.040314e-01,0
1,7,40,1.875480e+00,0
1,7,45,1.898001e+00,0
1,7,50,2.148898e+00,0
1,7,55,2.385941e+00,0
1,7,60,3.084922e+00,0
1,7,65,3.662144e+00,0
1,7,70,3.992905e+00,0
1,7,75,4.694146e+00,0
1,7,80,6.690965e+00,0
1,7,85,6.696757e+00,0
1,7,90,7.450716e+00,0
1,7,95,7.481919e+00,0
1,7,100,8.347026e+00,0
1,7,105,8.513843e+00,0
1,7,110,8.922723e+00,0
1,7,115,9.159676e+00,0
1,7,120,9.197959e+00,0
1,7,125,1.010795e+01,0
1,7,130,1.036296e+01,0
1,7,135,1.125507e+01,0
1,7,140,1.133133e+01,0
1,7,145,1.137091e+01,0
1,7,150,1.288450e+01,0
1,7,155,1.346956e+01,0
1,7,160,1.453448e+01,0
1,7,165,1.632026e+01,0
1,7,170,1.726565e+01,0
1,7,175,1.755548e+01,0
1,7,180,1.851346e+01,0
1,7,185,2.036373e+01,1
1,7,190,2.036779e+01,1
1,7,195,2.158627e+01,1
1,7,200,2.269817e+01,1
1,7,205,2.430279e+01,2
1,7,210,2.595903e+01,2
1,7,215,2.619617e+01,2
1,7,220,2.731398e+01,2
1,7,225,2.874855e+01,2
1,7,230,2.943571e+01,2
1,7,235,3.120599e+01,2
1,7,240,3.285755e+01,2
1,7,245,3.323288e+01,2
1,7,250,3.566950e+01,2
1,7,255,3.747624e+01,2
1,7,260,3.909192e+01,2
1,7,265,3.912551e+01,2
1,7,270,4.032897e+01,2
1,7,275,4.178404e+01,2
1,7,280,4.631249e+01,2
1,7,285,4.781051e+01,2
1,7,290,4.947694e+01,2
1,7,295,5.100120e+01,2
1,7,300,5.241648e+01,2
1,7,305,5.344602e+01,2
1,7,310,5.640012e+01,2
1,7,315,5.979221e+01,2
1,7,320,6.019175e+01,3
1,7,325,6.223086e+01,3
1,7,330,6.322794e+01,3
1,7,335,6.339337e+01,3
1,7,340,6.499623e+01,3
1,7,345,6.789388e+01,3
1,7,350,6.929103e+01,3
1,7,355,7.026708e+01,3
1,7,360,7.225753e+01,4
1,7,365,7.527934e+01,4
1,7,370,7.723566e+01,4
1,7,375,7.897020e+01,4
1,7,380,8.012119e+01,4
1,7,385,8.235768e+01,4
1,7,390,8.358886e+01,4
1,7,395,8.435735e+01,4
1,7,400,8.688986e+01,4
1,7,405,8.774108e+01,4
1,7,410,9.069142e+01,4
1,7,415,9.444449e+01,4
1,7,420,9.778923e+01,4
1,7,425,1.005131e+02,4
1,7,430,1.036568e+02,4
1,7,435,1.054449e+02,4
1,7,440,1.069798e+02,4
1,7,445,1.082335e+02,4
1,7,450,1.099161e+02,4
1,7,455,1.108801e+02,4
1,7,460,1.117555e+02,4
1,7,465,1.140896e+02,4
1,7,470,1.161266e+02,4
1,7,475,1.179071e+02,4
1,7,480,1.184462e+02,4
1,7,485,1.214546e+02,4
1,7,490,1.217786e+02,4
1,7,495,1.239546e+02,4
1,7,500,1.260064e+02,5
1,8,5,4.854804e-04,0
1,8,10,1.542049e-03,0
1,8,15,1.542049e-03,0
1,8,20,1.154751e+00,0
1,8,25,1.154751e+00,0
1,8,30,1.531050e+00,0
1,8,35,1.780313e+00,0
1,8,40,2.013877e+00,0
1,8,45,2.048729e+00,0
1,8,50,2.874597e+00,0
1,8,55,4.135963e+00,0
1,8,60,4.267979e+00,0
1,8,65,4.853560e+00,0
1,8,70,6.304914e+00,0
1,8,75,6.945122e+00,0
1,8,80,7.567321e+00,0
1,8,85,7.794974e+00,0
1,8,90,8.187648e+00,0
1,8,95,8.187648e+00,0
1,8,100,8.210448e+00,0
1,8,105,9.324938e+00,0
1,8,110,1.020734e+01,0
1,8,115,1.108273e+01,0
1,8,120,1.197520e+01,0
1,8,125,1.299087e+01,0
1,8,130,1.575449e+01,0
1,8,135,1.770847e+01,0
1,8,140,1.779857e+01,0
1,8,145,1.929606e+01,0
1,8,150,1.937439e+01,0
1,8,155,2.102025e+01,0
1,8,160,2.257476e+01,0
1,8,165,2.278872e+01,0
1,8,170,2.326945e+01,0
1,8,175,2.364535e+01,0
1,8,180,2.497429e+01,0
1,8,185,2.605939e+01,1
1,8,190,2.638288e+01,1
1,8,195,2.821565e+01,1
1,8,200,2.921956e+01,1
1,8,205,3.001405e+01,1
1,8,210,3.037820e+01,1
1,8,215,3.126768e+01,1
1,8,220,3.141047e+01,1
1,8,225,3.328386e+01,1
1,8,230,3.396325e+01,1
1,8,235,3.473889e+01,2
1,8,240,3.787782e+01,2
1,8,245,3.900734e+01,2
1,8,250,4.097578e+01,2
1,8,255,4.244937e+01,2
1,8,260,4.400790e+01,2
1,8,265,4.486214e+01,2
1,8,270,4.665313e+01,2
1,8,275,4.783206e+01,2
1,8,280,4.788602e+01,2
1,8,285,4.935758e+01,2
1,8,290,5.175563e+01,2
1,8,295,5.444325e+01,2
1,8,300,5.623455e+01,2
1,8,305,5.773182e+01,2
1,8,310,5.953089e+01,2
1,8,315,6.011469e+01,2
1,8,320,6.199355e+01,3
1,8,325,6.234215e+01,3
1,8,330,6.323913e+01,3
1,8,335,6.449266e+01,3
1,8,340,6.650888e+01,3
1,8,345,6.715388e+01,3
1,8,350,6.744087e+01,3
1,8,355,7.002606e+01,3
1,8,360,7.157535e+01,3
1,8,365,7.190784e+01,3
1,8,370,7.386102e+01,3
1,8,375,7.524637e+01,3
1,8,380,7.658588e+01,3
1,8,385,7.798021e+01,3
1,8,390,8.134443e+01,3
1,8,395,8.306065e+01,3
1,8,400,8.416268e+01,3
1,8,405,8.600079e+01,3
1,8,410,8.896001e+01,3
1,8,415,9.078019e+01,3
1,8,420,9.329002e+01,3
1,8,425,9.464516e+01,3
1,8,430,9.515662e+01,3
1,8,435,9.644316e+01,3
1,8,440,9.826225e+01,3
1,8,445,1.007736e+02,3
1,8,450,1.030455e+02,3
1,8,455,1.039730e+02,3
1,8,460,1.069888e+02,3
1,8,465,1.093094e+02,4
1,8,470,1.109578e+02,4
1,8,475,1.132359e+02,4
1,8,480,1.158217e+02,4
1,8,485,1.188628e+02,4
1,8,490,1.206486e+02,4
1,8,495,1.238337e+02,4
1,8,500,1.271722e+02,5
1,9,5,1.912171e-01,0
1,9,10,1.931623e-01,0
1,9,15,1.931623e-01,0
1,9,20,1.315435e+00,0
1,9,25,1.322884e+00,0
1,9,30,1.815627e+00,0
1,9,35,2.453700e+00,0
1,9,40,2.506904e+00,0
1,9,45,2.508456e+00,0
1,9,50,2.786664e+00,0
1,9,55,4.188961e+00,0
1,9,60,6.788047e+00,0
1,9,65,7.042843e+00,0
1,9,70,7.103597e+00,0
1,9,75,8.043196e+00,0
1,9,80,8.744947e+00,0
1,9,85,8.801711e+00,0
1,9,90,1.016085e+01,0
1,9,95,1.016101e+01,0
1,9,100,1.095503e+01,0
1,9,105,1.155386e+01,1
1,9,110,1.226381e+01,1
1,9,115,1.308048e+01,1
1,9,120,1.406334e+01,1
1,9,125,1.546281e+01,1
1,9,130,1.643125e+01,1
1,9,135,1.834905e+01,1
1,9,140,1.834905e+01,1
1,9,145,1.887530e+01,1
1,9,150,1.963505e+01,1
1,9,155,1.973635e+01,1
1,9,160,2.128700e+01,1
1,9,165,2.294130e+01,1
1,9,170,2.371706e+01,1
1,9,175,2.376994e+01,1
1,9,180,2.425731e+01,1
1,9,185,2.535419e+01,1
1,9,190,2.707945e+01,1
1,9,195,2.809802e+01,1
1,9,200,2.968250e+01,1
1,9,205,3.166697e+01,1
1,9,210,3.176064e+01,1
1,9,215,3.309137e+01,1
1,9,220,3.421531e+01,1
1,9,225,3.496108e+01,1
1,9,230,3.604815e+01,1
1,9,235,3.957596e+01,2
1,9,240,4.020157e+01,2
1,9,245,4.167062e+01,2
1,9,250,4.387854e+01,2
1,9,255,4.558018e+01,2
1,9,260,4.762740e+01,2
1,9,265,4.974318e+01,2
1,9,270,5.118849e+01,2
1,9,275,5.303081e+01,2
1,9,280,5.532813e+01,2
1,9,285,5.638149e+01,2
1,9,290,5.736935e+01,2
1,9,295,5.956275e+01,2
1,9,300,6.043806e+01,2
1,9,305,6.135935e+01,2
1,9,310,6.424149e+01,2
1,9,315,6.593060e+01,2
1,9,320,6.632999e+01,3
1,9,325,6.700733e+01,3
1,9,330,6.721232e+01,3
1,9,335,6.938528e+01,3
1,9,340,7.167949e+01,3
1,9,345,7.360723e+01,3
1,9,350,7.448379e+01,3
1,9,355,7.639316e+01,3
1,9,360,7.795416e+01,3
1,9,365,8.007043e+01,3
