LABEL,TRACK_ID,N_PREDECESSORS,N_SUCCESSORS,DELTA_T,DISTANCE,MEAN_VELOCITY,FIRST,LAST,best_ellipse_angle,best_ellipse_id,ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX,date,strain,strain_date,complete_id,cell_death,timepoint,strain_timepoint,strain_timepoint_date,id_file,big_clust,cell_id,division_number,mother_cell_id,budd_angle,mother_delta_t,max_num_div,TOTAL_DISTANCE,MEAN_SUCCESSORS_DELAY,MEAN_PREDECESSORS_DELAY
Track_203: ID14625 → ID14625,203,1,0,0.0,0.0,,14625,14625,NA,NA,14625,-1.0,114.40371042830137,82.91545108184506,0.0,33300.0,111,3.837803576601384,1,,7988.668628338614,7714.0,5836.0,13106.0,17646969.0,1218.4275179888075,-0.2166734625931833,-3.6271673009692,0.0,0.0,3.837803576601384,3.837803576601384,0.0,1.0,46.27168973341303,24.113631044343084,1.0,1.0,3.544907701811032,2023jan24,PA1,PA1_2023jan24,PA1_t600_14_2023jan24,NA,t600,PA1_t600,PA1_t600_2023jan24,2023jan24_gob1405_14,False,PA1_t600_14_2023jan24_0026,3,PA1_t600_14_2023jan24_0026_3,NA,6300.0,3,,,
Track_203: ID7906 → ID8075,203,1,0,1500.0,0.8023115532788159,0.4558451801801768,7906,8075,85.23233650332065,8075,8075,1396.0,129.08756724375954,60.162383178255375,0.0,33300.0,111,3.0634642340116414,1,,9611.32068718683,9425.0,8295.0,12750.0,13427015.0,854.3800632631436,-0.96920801773609,-708.1761691501886,-0.0445038973050911,0.062285733478648,3.8180952043575096,2.5701699387303045,1.4875843692438304,1.4855419273340718,29.48325993132925,20.613245094574587,0.8719521062720027,0.9841493483620996,3.796283317545556,2023jan24,PA1,PA1_2023jan24,PA1_t600_14_2023jan24,NA,t600,PA1_t600,PA1_t600_2023jan24,2023jan24_gob1405_14,False,PA1_t600_14_2023jan24_0058,1,PA1_t600_14_2023jan24_0058_1,NA,5700.0,1,,,
Track_4: ID7665 → ID11806,4,1,2,5700.0,1.85612384806763,0.2504194734231983,7665,11806,91.51460576181391,7961,11806,-1.0,144.58449879843417,130.00256554860465,0.0,33600.0,112,3.2567053649020754,1,,11097.625553447186,11263.0,6318.0,15159.0,17545346.0,1432.8382721477726,-0.0374746693510612,-0.6030988932890441,0.0,0.0,3.2567053649020754,3.2567053649020754,0.0,1.0,33.32013956882894,20.46248329856565,1.0,1.0,3.544907701811032,2023jan24,PA1,PA1_2023jan24,PA1_t600_14_2023jan24,NA,t600,PA1_t600,PA1_t600_2023jan24,2023jan24_gob1405_14,False,PA1_t600_14_2023jan24_0051,1,PA1_t600_14_2023jan24_0051_1,NA,5100.0,2,,,
Track_4: ID11747 → ID8305,4,1,2,5700.0,4.640658283385987,0.2911659935433241,11747,8305,76.56062033934913,8305,8305,1957.0,146.55514668350165,138.1191211924263,0.0,33600.0,112,3.622607809536866,1,,10635.762564102564,10881.0,7358.0,14548.0,20739737.0,1562.0450552978589,-0.9683401951871576,-416.5093922556872,-0.0183853046429074,0.0020559103585485,5.0604418652687135,2.620211428114635,1.3362344245014317,1.931310508369906,41.22802310368759,25.22796540615081,0.8140253340335124,0.9819050012565964,3.929035668388596,2023jan24,PA1,PA1_2023jan24,PA1_t600_14_2023jan24,NA,t600,PA1_t600,PA1_t600_2023jan24,2023jan24_gob1405_14,False,PA1_t600_14_2023jan24_0066,0,PA1_t600_14_2023jan24_0051_1,7.7456230472727725,5100.0,1,,,
Track_4: ID11790 → ID11790,4,1,0,0.0,0.0,,11790,11790,NA,NA,11790,-1.0,144.6026581175498,130.2023180588763,0.0,33900.0,113,3.2567053649020754,1,,11177.224541429476,11215.0,6908.0,15752.0,17671192.0,1304.1552931546,-0.0325702997986412,-0.5770813019098585,0.0,0.0,3.2567053649020754,3.2567053649020754,0.0,1.0,33.32013956882894,20.46248329856565,1.0,1.0,3.544907701811032,2023jan24,PA1,PA1_2023jan24,PA1_t600_14_2023jan24,NA,t600,PA1_t600,PA1_t600_2023jan24,2023jan24_gob1405_14,False,PA1_t600_14_2023jan24_0051,2,PA1_t600_14_2023jan24_0051_2,43.22553705324147,5700.0,2,,,
Track_4: ID11816 → ID8248,4,1,2,5100.0,7.267247316769672,0.4703688805339963,11816,8248,8.106047700246537,8248,8248,2637.0,173.6878319419666,121.89994338060669,0.0,33900.0,113,4.211702602910092,1,,9347.90822904816,9214.0,6902.0,13514.0,24650434.0,1249.816740100683,-0.9705076225830048,-492.2517471940561,0.0345303471078115,-0.0262969352796241,6.230161212549486,2.875926313704385,0.1414771711058496,2.1663146176108468,55.7269490684859,30.551455545507636,0.7502591819797647,0.976696874422046,4.092599740800288,2023jan24,PA1,PA1_2023jan24,PA1_t600_14_2023jan24,NA,t600,PA1_t600,PA1_t600_2023jan24,2023jan24_gob1405_14,False,PA1_t600_14_2023jan24_0067,0,PA1_t600_14_2023jan24_0052_1,17.04572990761241,5700.0,2,,,
Track_4: ID11837 → ID8287,4,1,0,4800.0,4.202456336169218,0.4155703392502551,11837,8287,15.731856270726077,8254,8287,1076.0,158.9362925485763,126.89289301540906,0.0,33900.0,113,2.682938384599401,1,,8677.060577819198,8649.0,6878.0,11712.0,9310486.0,1024.5319212730765,-0.9720441393776764,-588.9660353059162,-0.0101562703872006,-0.1652033547436725,3.418445425257843,2.2134249525010365,0.284911675019504,1.544414424982065,22.613681472025213,21.938824617856916,0.590410975023041,0.8437007874015743,4.61347021449548,2023jan24,PA1,PA1_2023jan24,PA1_t600_14_2023jan24,NA,t600,PA1_t600,PA1_t600_2023jan24,2023jan24_gob1405_14,False,PA1_t600_14_2023jan24_0068,0,PA1_t600_14_2023jan24_0035_2,31.420970703240897,6000.0,0,,,
Track_4: ID8039 → ID13849,4,1,2,5400.0,3.980073734123897,0.3550456053527533,8039,13849,15.2561873733384,8190,13849,-1.0,164.65054642117593,120.90474667168736,0.0,34200.0,114,3.2567053649020754,1,,9883.140417457304,9746.0,7061.0,14663.0,15625245.0,1521.3630307752655,-0.1404540803915674,-2.1230361069143986,0.0,0.0,3.2567053649020754,3.2567053649020754,0.0,1.0,33.32013956882894,20.46248329856565,1.0,1.0,3.544907701811032,2023jan24,PA1,PA1_2023jan24,PA1_t600_14_2023jan24,NA,t600,PA1_t600,PA1_t600_2023jan24,2023jan24_gob1405_14,False,PA1_t600_14_2023jan24_0052,1,PA1_t600_14_2023jan24_0052_1,NA,5700.0,2,,,
Track_4: ID7761 → ID8290,4,1,2,5100.0,1.4706492481625812,0.240980110001125,7761,8290,57.10098639953377,8290,8290,2532.0,154.75873330932035,165.2040815724867,0.0,34800.0,116,4.127113557849859,1,,8987.005522682446,8896.0,6442.0,12863.0,22782059.0,1115.7536868099978,-0.9706783880963036,-533.2909242490882,-0.0365519108021583,0.0264378754752049,6.150305174475025,2.8022440640466475,0.9965998624599668,2.1947785538685483,53.51095601709747,30.178348550146843,0.7383489025661156,0.9782021604938272,4.125476476963415,2023jan24,PA1,PA1_2023jan24,PA1_t600_14_2023jan24,NA,t600,PA1_t600,PA1_t600_2023jan24,2023jan24_gob1405_14,False,PA1_t600_14_2023jan24_0055,1,PA1_t600_14_2023jan24_0055_1,13.339539177273146,5100.0,2,,,
Track_223: ID7927 → ID8227,223,1,0,3000.0,3.887129283123511,0.5388756746453176,7927,8227,73.25593614735556,8227,8227,1200.0,74.42472435837138,91.64190479727256,0.0,34800.0,116,2.834524408217402,1,,10511.576923076924,10407.0,8159.0,13965.0,12571846.0,1291.1233608722378,-0.9672244064611042,-480.5148468938695,-0.0497990045660719,-0.1260733869260457,3.929758529249356,2.166224001081193,1.2785568252359782,1.8141053405778709,25.241216090100057,20.81132970769276,0.7323530245882208,0.9533678756476688,4.142329981995933,2023jan24,PA1,PA1_2023jan24,PA1_t600_14_2023jan24,NA,t600,PA1_t600,PA1_t600_2023jan24,2023jan24_gob1405_14,False,PA1_t600_14_2023jan24_0080,0,PA1_t600_14_2023jan24_0059_1,1.8353976009454982,5400.0,0,,,
Track_4: ID11569 → ID8201,4,1,2,5400.0,5.92217161581539,0.9496804515170536,11569,8201,68.27752121125222,8201,8201,2099.0,160.01753225628195,175.41347421620324,0.0,35100.0,117,3.755094151434178,1,,8285.91177873152,8015.0,6022.0,11863.0,17375557.0,1150.0337973541498,-0.9724248921509582,-508.1577397630237,-0.0049926107719717,0.0354602294740377,5.670065137488624,2.519923704926527,1.1916671241391554,2.250093971656156,44.29875633204011,27.506536985240796,0.7357488020299766,0.9597622313671704,4.132759664792119,2023jan24,PA1,PA1_2023jan24,PA1_t600_14_2023jan24,NA,t600,PA1_t600,PA1_t600_2023jan24,2023jan24_gob1405_14,False,PA1_t600_14_2023jan24_0069,0,PA1_t600_14_2023jan24_0055_1,NA,5100.0,1,,,
Track_223: ID19465 → ID8293,223,1,2,5100.0,4.75583841179343,0.3537086093089738,19465,8293,50.0039141520317,8293,8293,2419.0,82.5486946301821,77.54421294504948,0.0,35700.0,119,4.031599888031054,1,,10269.362396694214,10405.0,6894.0,13906.0,24851857.0,1450.3997041682069,-0.9690500521203278,-443.3758768836325,-0.0653686140730565,-0.0625301643521147,6.451658626708059,2.559672787401281,0.872732628779626,2.520501315036495,51.06281131270657,30.03001380267762,0.7115468854622079,0.9722724532851118,4.202455960861848,2023jan24,PA1,PA1_2023jan24,PA1_t600_14_2023jan24,NA,t600,PA1_t600,PA1_t600_2023jan24,2023jan24_gob1405_14,False,PA1_t600_14_2023jan24_0072,0,PA1_t600_14_2023jan24_0057_1,27.111406626243024,4800.0,2,,,
Track_223: ID8002 → ID8295,223,1,2,5100.0,2.698336247462289,0.3750327614952212,8002,8295,74.67710285289185,8295,8295,1172.0,88.2323770591002,85.30495154277557,0.0,35700.0,119,2.8089313279143053,1,,12008.086808510638,12404.0,6474.0,15053.0,14109502.0,1869.050928240225,-0.9620409717569832,-325.657557804325,0.0208555047491585,-0.0333695822754989,3.7581586221350665,2.1469135919500983,1.303360854598275,1.75049365574207,24.7874651319586,20.071110453208476,0.7732130557551082,0.971464019851116,4.0313949064553904,2023jan24,PA1,PA1_2023jan24,PA1_t600_14_2023jan24,NA,t600,PA1_t600,PA1_t600_2023jan24,2023jan24_gob1405_14,False,PA1_t600_14_2023jan24_0057,1,PA1_t600_14_2023jan24_0057_1,NA,4800.0,2,,,
Track_223: ID8490 → ID8355,223,1,0,300.0,0.4079073832813206,0.4079073832813206,8490,8355,78.89948551509575,8355,8355,1090.0,88.15828414277509,84.60956110822679,0.0,36300.0,121,2.7078617101794875,1,,11241.002742230346,12043.0,6091.0,14807.0,12297657.0,2273.069959382828,-0.964445524765511,-268.2907355531134,0.0366995610918006,0.0105823928458394,3.5743077409206414,2.099766812527526,1.3770553079823609,1.702240324780724,23.03577538657539,19.029937427949022,0.7993518394192107,0.975424486148347,3.964933819202592,2023jan24,PA1,PA1_2023jan24,PA1_t600_14_2023jan24,NA,t600,PA1_t600,PA1_t600_2023jan24,2023jan24_gob1405_14,False,PA1_t600_14_2023jan24_0057,2,PA1_t600_14_2023jan24_0057_2,NA,5100.0,2,,,
Track_203: ID7912 → ID8338,203,1,2,4500.0,1.6541564423780404,0.2100776600568868,7912,8338,30.26749467005795,8338,8338,2244.0,100.41029484981424,69.86144372240707,0.0,36300.0,121,3.888249455773461,1,,10197.53688888889,10070.0,6135.0,14331.0,22944458.0,1811.4202689024387,-0.9661512925602188,-321.3727934174885,-0.0508572637058804,-0.0088202165766718,5.6349343526182505,2.70364417845228,0.5282672494329069,2.084199687787321,47.49611773475761,28.062815349202506,0.7578888174795831,0.9738208567719602,4.071947616821475,2023jan24,PA1,PA1_2023jan24,PA1_t600_14_2023jan24,NA,t600,PA1_t600,PA1_t600_2023jan24,2023jan24_gob1405_14,False,PA1_t600_14_2023jan24_0062,1,PA1_t600_14_2023jan24_0062_1,NA,5100.0,2,,,
Track_4: ID8312 → ID8373,4,1,0,2700.0,0.3056980017450837,0.2388107109581523,8312,8373,71.69719048748793,8379,8373,1180.0,146.32071147777813,138.63333276288603,0.0,36600.0,122,2.8220544592872456,1,,11043.306329113924,11050.0,8387.0,13944.0,13086318.0,1049.6486903455034,-0.9640892762465,-564.9086706393377,-0.005115667966167,-0.0515451395360947,4.06374214929136,1.9928174317379892,1.1967308168292743,2.0391944011385235,25.0196167849611,20.68356334579553,0.7349195425841448,0.9461292897047088,4.13509064360697,2023jan24,PA1,PA1_2023jan24,PA1_t600_14_2023jan24,NA,t600,PA1_t600,PA1_t600_2023jan24,2023jan24_gob1405_14,False,PA1_t600_14_2023jan24_0066,1,PA1_t600_14_2023jan24_0066_1,19.162069430376526,5700.0,1,,,
Track_142: ID14146 → ID8398,142,1,2,4800.0,5.133774658360149,0.3815401712930708,14146,8398,120.26051347825685,8398,8398,2457.0,94.31079999474736,161.32181488766307,0.0,36600.0,122,4.066854505906017,1,,14345.893625659764,14868.0,8379.0,16383.0,35333936.0,1876.2192515769,-0.9513424532983236,-298.9927676446717,-0.0035606960148889,0.0250132127877533,6.5421721905445605,2.584274931480452,2.098941169828449,2.531531034430903,51.95976088112562,30.69567881091805,0.6929829093688344,0.9760158572844404,4.258372710382808,2023jan24,PA1,PA1_2023jan24,PA1_t600_14_2023jan24,NA,t600,PA1_t600,PA1_t600_2023jan24,2023jan24_gob1405_14,False,PA1_t600_14_2023jan24_0079,0,PA1_t600_14_2023jan24_0060_1,NA,5100.0,1,,,
Track_203: ID7907 → ID8330,203,1,2,4800.0,5.212440106819155,0.3610083341897049,7907,8330,48.26834380258516,8330,8330,2240.0,92.62923762540134,62.829754476716126,0.0,36600.0,122,3.8817650728258095,1,,9111.07448706512,9058.0,5487.0,13208.0,20427029.0,1326.350954772394,-0.971821633121322,-473.8183560975186,-0.0205966094840861,0.0109622897854316,5.402401454578136,2.833282411669706,0.8424412226129168,1.9067641941822528,47.3378325168013,27.769347887782075,0.7714128523322865,0.972679965307892,4.036096086772014,2023jan24,PA1,PA1_2023jan24,PA1_t600_14_2023jan24,NA,t600,PA1_t600,PA1_t600_2023jan24,2023jan24_gob1405_14,False,PA1_t600_14_2023jan24_0082,0,PA1_t600_14_2023jan24_0062_1,14.717535525102562,5100.0,2,,,
Track_142: ID7979 → ID8392,142,1,0,4800.0,1.2805480305014647,0.5187965367452347,7979,8392,128.2645689785364,8392,8392,1525.0,99.71357171432253,153.25000865962804,0.0,36600.0,122,3.2044044987105864,1,,12060.213865271418,11877.0,7576.0,16379.0,18440067.0,2403.448758063058,-0.9615286570713586,-250.82742710264307,0.0021141007264818,0.050369262202424,4.103607075864011,2.605968318341846,-0.9029532883992126,1.574695688731588,32.25852741949657,21.75381827954972,0.8566105317467206,0.9798076923076928,3.830127463824041,2023jan24,PA1,PA1_2023jan24,PA1_t600_14_2023jan24,NA,t600,PA1_t600,PA1_t600_2023jan24,2023jan24_gob1405_14,False,PA1_t600_14_2023jan24_0060,1,PA1_t600_14_2023jan24_0060_1,7.1135805749242,5100.0,1,,,
Track_142: ID14096 → ID14136,142,1,2,5100.0,9.754867793351035,3.257616342495012,14096,14136,51.525089810454745,8255,14136,-1.0,121.75823467012071,156.27910030888276,0.0,36600.0,122,2.6756071532027668,1,,10140.695246971109,9785.0,8126.0,13416.0,10880966.0,1178.36217735953,-0.0698283902894005,-1.2920754754251975,0.0,0.0,2.6756071532027668,2.6756071532027668,0.0,1.0,22.490264829966083,16.811335552788226,1.0,1.0,3.544907701811032,2023jan24,PA1,PA1_2023jan24,PA1_t600_14_2023jan24,NA,t600,PA1_t600,PA1_t600_2023jan24,2023jan24_gob1405_14,False,PA1_t600_14_2023jan24_0074,0,PA1_t600_14_2023jan24_0063_1,NA,4800.0,1,,,
Track_203: ID14868 → ID8341,203,1,2,5400.0,3.3841705084603224,0.327130585167353,14868,8341,87.37411844169078,8341,8341,1975.0,148.1441762225366,57.0517682346246,0.0,36900.0,123,3.641104778445251,1,,9574.794728839332,9533.0,7431.0,12121.0,18891070.0,1016.9547090486273,-0.9681469206737834,-572.3315685779372,-0.0161928142765339,0.0104125593560929,4.927136343585359,2.7892050602957887,1.5249655025619815,1.7665020093799944,41.65011701823781,25.127776115375056,0.82893023771698,0.9897191574724176,3.8935516566123662,2023jan24,PA1,PA1_2023jan24,PA1_t600_14_2023jan24,NA,t600,PA1_t600,PA1_t600_2023jan24,2023jan24_gob1405_14,False,PA1_t600_14_2023jan24_0073,0,PA1_t600_14_2023jan24_0064_1,NA,4800.0,2,,,
Track_142: ID14126 → ID14126,142,1,0,0.0,0.0,,14126,14126,NA,NA,14126,-1.0,122.10326173331718,156.75124260588845,0.0,36900.0,123,2.6756071532027668,1,,9896.3522833178,9627.0,7558.0,12793.0,10618786.0,1229.859479913431,-0.0758490292974064,-1.320859889882803,0.0,0.0,2.6756071532027668,2.6756071532027668,0.0,1.0,22.490264829966083,16.811335552788226,1.0,1.0,3.544907701811032,2023jan24,PA1,PA1_2023jan24,PA1_t600_14_2023jan24,NA,t600,PA1_t600,PA1_t600_2023jan24,2023jan24_gob1405_14,False,PA1_t600_14_2023jan24_0074,1,PA1_t600_14_2023jan24_0074_1,NA,5100.0,1,,,
Track_4: ID8195 → ID8450,4,1,0,2100.0,0.6720200483551211,0.3514358267348985,8195,8450,56.76004128256718,8450,8450,1581.0,155.71009300013912,164.9961514287659,0.0,37200.0,124,3.259486670626204,1,,9063.917141049968,9060.0,6759.0,12464.0,14330053.0,895.1784180218347,-0.9697964549850212,-650.2180061227353,0.0786716731483022,0.1007616566213545,4.135701626197787,2.6668024236385564,0.9906492497280286,1.550809159890848,33.377076293054564,22.41492599269458,0.8348021076480515,0.9646233607807267,3.8798341699131926,2023jan24,PA1,PA1_2023jan24,PA1_t600_14_2023jan24,NA,t600,PA1_t600,PA1_t600_2023jan24,2023jan24_gob1405_14,False,PA1_t600_14_2023jan24_0055,2,PA1_t600_14_2023jan24_0055_2,NA,5100.0,2,,,
Track_203: ID14608 → ID8403,203,1,2,6000.0,7.674551922869615,0.4184012339506095,14608,8403,86.33667041876161,8403,8403,2558.0,107.01469353908752,64.24385810652167,0.0,37800.0,126,4.144979933832902,1,,10609.951543571708,10692.0,7151.0,14244.0,27150866.0,1465.7222469605597,-0.964910682652228,-398.1107563816648,0.0399676070510499,-0.018456079214826,6.502329572921138,2.711197781577828,1.5068586252179323,2.398323581224309,53.97525932310269,30.61369482716133,0.7237242158042654,0.9680166540499626,4.166950868546844,2023jan24,PA1,PA1_2023jan24,PA1_t600_14_2023jan24,NA,t600,PA1_t600,PA1_t600_2023jan24,2023jan24_gob1405_14,False,PA1_t600_14_2023jan24_0077,0,PA1_t600_14_2023jan24_0044_2,51.41119510261768,5100.0,2,,,
Track_4: ID13867 → ID8822,4,1,0,3600.0,0.6322222059579248,0.3697259687015677,13867,8822,170.03847394907768,8822,8822,1747.0,164.8694971132106,120.77353139328574,0.0,38100.0,127,3.426772913340165,1,,10187.33199771036,10257.0,7377.0,13529.0,17797269.0,1190.6722151161334,-0.965151823581131,-473.9295791759433,0.0080034872797892,-0.0079370600005386,4.059819701532987,2.9117261576709463,-0.1738613659451882,1.39429997248793,36.89100813168468,22.754615791636105,0.8953469812763641,0.9864559819413092,3.74635773420974,2023jan24,PA1,PA1_2023jan24,PA1_t600_14_2023jan24,NA,t600,PA1_t600,PA1_t600_2023jan24,2023jan24_gob1405_14,False,PA1_t600_14_2023jan24_0052,2,PA1_t600_14_2023jan24_0052_2,86.6826239739273,5400.0,2,,,
Track_4: ID11781 → ID8875,4,1,0,4200.0,2.666239154859847,0.3417164762236733,11781,8875,48.289068708572444,8696,8875,954.0,150.2574906091485,131.86512689822936,0.0,38100.0,127,2.518260238825324,1,,11961.653518123669,12165.0,8481.0,13870.0,11220031.0,843.6625534863844,-0.9621562369456294,-720.9476421474361,-0.0357112661683777,-0.0074224423673343,2.743788289163444,2.3266096363081075,0.2795995438327382,1.1793075410438516,19.92283276676787,18.07423009899737,0.7663750187037695,0.9323456790123438,4.049340173538344,2023jan24,PA1,PA1_2023jan24,PA1_t600_14_2023jan24,NA,t600,PA1_t600,PA1_t600_2023jan24,2023jan24_gob1405_14,False,PA1_t600_14_2023jan24_0085,0,PA1_t600_14_2023jan24_0051_2,NA,5700.0,0,,,
Track_142: ID14114 → ID8960,142,1,0,1200.0,2.023186555116087,0.7346820620363325,14114,8960,65.58003538433931,8960,8960,1064.0,125.35102482444633,162.00169968060976,0.0,38100.0,127,2.674160343452144,1,,9945.441838649156,10228.0,6147.0,13078.0,10601841.0,1476.7783406815329,-0.9650653863430864,-372.082768579711,0.0154979334599089,0.008898897804288,3.0784162751764432,2.36814792888046,1.1445871317677616,1.2999256666502934,22.465948601932705,17.792216485754583,0.8918144740239471,0.9717024189867628,3.753770126039206,2023jan24,PA1,PA1_2023jan24,PA1_t600_14_2023jan24,NA,t600,PA1_t600,PA1_t600_2023jan24,2023jan24_gob1405_14,False,PA1_t600_14_2023jan24_0096,0,PA1_t600_14_2023jan24_0074_1,14.054945573884567,5100.0,0,,,
Track_203: ID7921 → ID8769,203,1,0,6900.0,1.904794902987304,0.2838834250113381,7921,8769,26.27819795623076,8769,8769,2323.0,109.84973154582694,74.99187490932307,0.0,38700.0,129,3.950383113598949,1,,8953.994396551725,9084.0,5851.0,12541.0,20773267.0,1561.8589863635802,-0.9676455298942008,-342.91540567646626,-0.0890165284030507,-0.0195134802654657,4.555238614227251,3.506055579944552,0.4586409118335159,1.299248831160655,49.02620817500204,27.89309439259552,0.7918533820699127,0.95892672858617,3.983662560485108,2023jan24,PA1,PA1_2023jan24,PA1_t600_14_2023jan24,NA,t600,PA1_t600,PA1_t600_2023jan24,2023jan24_gob1405_14,False,PA1_t600_14_2023jan24_0044,2,PA1_t600_14_2023jan24_0044_2,NA,5100.0,2,,,
Track_225: ID20199 → ID8555,225,1,0,6900.0,8.583974691371695,0.5845632067842953,20199,8555,82.89990142585384,8561,8555,1172.0,124.72200333311729,59.426739638501054,0.0,38700.0,129,2.8065387113575486,1,,11373.85641025641,11565.0,7559.0,15503.0,13307412.0,2000.3451233184776,-0.9601964160739556,-274.3283604342634,0.0666210585448593,-0.0124817692193721,3.33394396813094,2.355446621327693,-1.4965735445970774,1.415419028367409,24.745255740503588,24.77037871082418,0.5067998965815879,0.8646755162241887,4.979510737772854,2023jan24,PA1,PA1_2023jan24,PA1_t600_14_2023jan24,NA,t600,PA1_t600,PA1_t600_2023jan24,2023jan24_gob1405_14,False,PA1_t600_14_2023jan24_0076,0,PA1_t600_14_2023jan24_0075_1,NA,3600.0,0,,,
Track_4: ID11759 → ID8866,4,1,0,4800.0,4.39171110846731,0.4611129491242755,11759,8866,57.3985509089726,8866,8866,1852.0,150.64141371938635,146.96773438305894,0.0,38700.0,129,3.525335671349388,1,,12443.1403887689,12176.0,7586.0,16372.0,23044696.0,2381.942125061292,-0.9520105300597098,-207.2643413858097,0.029849351126977,-0.0177277127743381,4.876448752757359,2.617812776642019,1.0017933410297544,1.8627950769697856,39.0436870958905,25.20485023899898,0.7723113991689029,0.968586387434554,4.033747502484298,2023jan24,PA1,PA1_2023jan24,PA1_t600_14_2023jan24,NA,t600,PA1_t600,PA1_t600_2023jan24,2023jan24_gob1405_14,False,PA1_t600_14_2023jan24_0086,0,PA1_t600_14_2023jan24_0066_1,NA,5700.0,0,,,
Track_203: ID8027 → ID8531,203,1,0,6300.0,1.502522214032232,0.2263112016224737,8027,8531,118.54107648236398,8531,8531,1171.0,119.52935357914562,74.52374427276474,0.0,39000.0,130,2.8029459571072004,1,,12561.225171232876,12292.0,10096.0,16188.0,14671511.0,1259.0190315613718,-0.957211806806572,-446.3893249285808,-0.0029907149569127,0.0108863540821287,3.749494618998425,2.1311936586448583,-1.0726601865692778,1.7593401724846442,24.681941653321093,19.871554824336236,0.7854625566268583,0.9574293900941464,3.999836034070165,2023jan24,PA1,PA1_2023jan24,PA1_t600_14_2023jan24,NA,t600,PA1_t600,PA1_t600_2023jan24,2023jan24_gob1405_14,False,PA1_t600_14_2023jan24_0065,1,PA1_t600_14_2023jan24_0065_1,NA,5700.0,1,,,
Track_203: ID14615 → ID8695,203,1,0,6000.0,2.238360177019149,0.3432380721142418,14615,8695,179.35326730019014,8695,8695,1513.0,106.77443830614462,81.75636014781536,0.0,39300.0,131,3.1896956790934023,1,,10457.74142480211,10188.0,8120.0,14597.0,15853936.0,1383.0555607964004,-0.9670431783659468,-443.7402380875296,0.0144660521202633,0.0468283061582993,3.9062903440994527,2.685345205094966,3.1303039193132856,1.4546697149729426,31.96306167931149,21.31676468843121,0.8839254832057946,0.9882544861337684,3.770484021713893,2023jan24,PA1,PA1_2023jan24,PA1_t600_14_2023jan24,NA,t600,PA1_t600,PA1_t600_2023jan24,2023jan24_gob1405_14,False,PA1_t600_14_2023jan24_0084,0,PA1_t600_14_2023jan24_0026_3,68.73294117646729,6300.0,0,,,
Track_4: ID8212 → ID8508,4,1,2,5400.0,2.024874420186275,0.25742460298297,8212,8508,7.968020386057175,8508,8508,2623.0,176.1068145227222,121.642426116782,0.0,39600.0,132,4.194921252677496,1,,9617.028985507246,9556.0,7235.0,13265.0,25215850.0,1135.686726616884,-0.9688254931832182,-526.3302572967015,0.0914564431225422,0.0232789487662277,5.953356818097749,3.078558628975296,0.1390681408769434,1.9338130390192807,55.28375045820818,29.18175465464536,0.8158016105641154,0.9827424498217974,3.9247559165237353,2023jan24,PA1,PA1_2023jan24,PA1_t600_14_2023jan24,NA,t600,PA1_t600,PA1_t600_2023jan24,2023jan24_gob1405_14,False,PA1_t600_14_2023jan24_0067,1,PA1_t600_14_2023jan24_0067_1,NA,5100.0,2,,,
Track_4: ID11845 → ID13930,4,1,2,5100.0,7.5752129266165795,0.5020802844586615,11845,13930,101.93881134726571,8717,13930,-1.0,170.87919287782788,111.80692779477006,0.0,39600.0,132,2.6756071532027668,1,,10237.746505125817,10665.0,5964.0,14291.0,10985102.0,1917.9781991064365,-0.1196509230832561,-1.4509479772480618,0.0,0.0,2.6756071532027668,2.6756071532027668,0.0,1.0,22.490264829966083,16.811335552788226,1.0,1.0,3.544907701811032,2023jan24,PA1,PA1_2023jan24,PA1_t600_14_2023jan24,NA,t600,PA1_t600,PA1_t600_2023jan24,2023jan24_gob1405_14,False,PA1_t600_14_2023jan24_0088,0,PA1_t600_14_2023jan24_0052_2,NA,5400.0,1,,,
Track_4: ID13877 → ID8513,4,1,2,5400.0,5.744927032269734,0.3795502998574847,13877,8513,27.518463023362617,8513,8513,2295.0,185.69816946168837,124.8338331668992,0.0,39600.0,132,3.928641240325472,1,,8862.945533769063,8678.0,6258.0,12492.0,20340460.0,1188.3251073155134,-0.9720728307451524,-519.2119633893432,-0.0703260051270211,-0.0432717158910627,5.149483287304831,3.0539985432225705,0.4802876131123506,1.6861446442836578,48.48803843395052,26.70048969129684,0.8546848904091596,0.9826775021385796,3.834439756124417,2023jan24,PA1,PA1_2023jan24,PA1_t600_14_2023jan24,NA,t600,PA1_t600,PA1_t600_2023jan24,2023jan24_gob1405_14,False,PA1_t600_14_2023jan24_0087,0,PA1_t600_14_2023jan24_0067_1,19.41241532311608,5100.0,1,,,
